Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.211s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	74.75	6.10	6.67	0.34	0.15	1.92	3.35	0.00	0.00	0.00	0.00
3.00	75.35	3.99	7.43	0.15	0.13	2.23	3.19	0.00	0.00	6.85	0.00
4.00	75.33	5.81	6.40	0.17	0.17	1.74	3.43	0.00	0.00	6.79	0.00
5.00	75.35	3.40	5.90	0.09	0.07	1.34	2.00	1.73	4.63	5.93	0.00
6.00	75.33	5.04	8.34	0.01	0.00	0.17	0.46	4.62	3.66	5.83	0.00
7.00	75.35	4.49	6.63	3.27	0.31	3.16	0.25	5.48	6.03	3.94	0.00
8.00	75.33	5.39	7.48	4.90	0.27	4.62	0.00	5.03	5.85	4.63	0.00
9.00	75.35	5.24	7.54	4.66	0.26	6.05	0.00	4.85	2.86	5.29	0.00
10.00	75.35	4.08	7.64	5.53	0.17	7.12	0.00	4.60	1.82	6.55	0.00
11.00	75.33	6.55	8.23	6.33	0.00	7.08	0.00	7.23	0.00	6.05	0.00
12.00	75.35	5.69	7.65	6.63	0.00	6.10	3.46	6.81	0.00	5.11	0.00
13.00	75.33	6.44	7.24	5.91	0.00	5.90	6.45	6.61	0.00	2.82	0.00
14.00	75.35	5.27	5.97	2.10	3.38	5.84	6.36	3.18	4.83	0.00	0.00
15.00	75.33	4.77	6.39	0.20	4.96	5.21	6.46	0.00	4.87	0.00	0.00
16.00	75.35	5.14	8.65	0.15	5.77	4.78	5.86	0.00	4.92	0.00	0.00
17.00	75.35	5.57	9.73	0.01	7.12	5.54	5.13	0.00	5.17	0.00	0.00
18.00	75.33	5.78	10.47	0.00	5.99	6.11	6.66	0.00	4.62	0.00	0.00
19.00	75.35	5.28	7.88	0.00	4.99	6.18	6.40	0.22	5.12	0.00	0.00
20.00	75.33	5.69	9.53	0.93	5.94	4.92	6.10	0.00	5.44	0.00	0.00
21.00	75.35	4.20	8.70	5.03	4.76	5.78	5.32	0.00	5.18	0.00	0.00
22.00	75.33	4.63	8.94	4.92	4.13	4.90	5.79	0.00	4.77	0.00	0.00
23.00	75.35	4.14	8.48	5.60	3.00	5.04	5.77	0.00	5.64	0.00	0.00
24.00	75.35	5.64	8.68	3.76	5.32	4.72	4.48	0.11	4.51	0.00	0.00
25.00	75.33	5.36	7.08	5.23	5.71	5.40	0.00	0.00	3.78	0.00	0.00
26.00	75.35	4.37	7.65	3.25	4.27	4.96	0.00	0.00	5.17	1.27	0.00
27.00	75.33	4.85	7.64	0.54	4.83	5.46	0.00	0.00	4.48	4.93	0.00
28.00	75.35	5.85	5.68	0.10	4.65	4.92	0.00	4.80	0.27	0.18	0.00
29.00	75.33	5.02	7.04	0.11	3.68	4.57	0.18	4.07	0.30	0.29	0.00
30.00	75.35	0.00	7.20	0.10	3.28	6.23	0.24	5.54	0.40	0.25	0.00
31.00	75.35	0.00	10.60	1.20	2.01	7.79	0.17	3.78	2.49	0.13	0.00
32.00	75.33	0.00	11.47	3.96	0.00	5.00	0.00	3.86	0.47	0.00	0.00
33.00	75.35	0.00	10.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	75.33	0.00	9.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	75.35	5.27	10.65	4.13	0.00	5.32	0.00	5.94	5.35	0.00	0.00
36.00	75.33	8.62	11.54	7.75	0.00	6.99	0.00	7.76	8.61	0.00	0.00
37.00	75.35	7.66	11.35	8.39	0.00	8.15	0.00	8.01	7.81	0.00	0.00
38.00	75.35	6.87	12.17	7.58	0.00	7.95	0.00	8.49	8.33	0.00	0.00
39.00	75.33	9.05	11.85	8.29	0.00	7.11	0.00	7.33	7.70	0.00	0.00
