Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.788s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	63.89	61.94	5.83	4.68	6.88	4.18	0.00	3.57	3.86	1.42	0.03	2.82	0.99	0.00	0.00
3.00	63.90	61.99	5.33	6.99	6.82	2.67	0.00	3.87	2.59	3.90	0.12	2.15	0.30	0.00	0.00
4.00	63.89	61.99	4.96	7.47	6.42	2.72	0.00	2.64	2.67	4.33	0.11	2.93	0.09	0.00	0.00
5.00	63.90	61.98	5.90	4.94	7.46	3.08	0.00	3.17	3.45	2.77	2.31	4.12	0.00	0.00	0.00
6.00	63.89	61.99	6.22	5.88	7.15	2.88	0.00	3.48	2.94	3.36	2.81	2.88	0.00	0.00	0.00
7.00	63.90	61.99	5.12	5.84	5.82	2.79	0.02	2.62	2.21	3.60	1.89	1.44	2.72	0.00	0.29
8.00	63.89	61.98	6.45	5.00	4.90	1.15	0.04	2.23	0.11	3.99	2.74	1.08	2.80	0.00	1.02
9.00	63.90	61.99	6.08	5.35	0.27	0.61	0.77	1.53	0.20	2.37	2.13	0.73	0.36	0.00	2.76
10.00	63.89	61.99	6.67	6.97	0.00	0.00	1.15	0.00	0.30	4.09	0.00	0.36	0.00	0.00	3.68
11.00	63.90	61.99	7.00	7.79	0.00	0.00	0.99	0.00	0.53	3.78	0.00	0.34	0.00	0.00	3.19
12.00	63.89	61.98	6.90	7.37	0.00	0.00	0.21	0.00	2.76	5.24	0.00	1.88	0.00	0.00	3.43
13.00	63.90	61.99	7.39	6.76	1.70	0.00	0.00	0.39	2.59	5.37	0.00	2.12	0.11	0.00	4.35
14.00	63.90	61.99	4.20	5.73	6.96	0.00	0.00	1.00	1.30	3.83	0.00	0.76	2.48	0.00	3.44
15.00	63.89	61.98	5.85	1.71	6.32	0.00	0.00	0.56	0.31	4.44	0.00	0.29	5.55	0.00	4.99
16.00	63.90	61.99	6.02	2.49	6.42	0.75	0.00	0.18	0.53	4.14	0.00	0.19	6.64	0.00	3.56
17.00	63.89	61.99	6.99	5.63	6.50	0.36	0.00	0.79	0.57	3.72	0.00	0.19	6.04	0.00	4.11
18.00	63.90	61.98	6.85	0.00	6.63	0.10	0.00	3.31	0.74	5.31	0.00	0.18	6.03	0.00	5.37
19.00	63.89	61.99	5.79	0.00	7.06	0.19	0.00	3.49	1.09	4.57	0.00	0.70	4.86	0.00	5.82
20.00	63.90	61.99	4.47	3.34	6.27	2.80	0.00	3.58	0.22	0.88	0.00	0.71	2.70	0.00	2.74
21.00	63.89	61.99	6.09	4.28	7.68	3.55	0.00	3.34	0.00	0.00	0.00	0.00	3.99	0.00	4.50
22.00	63.90	61.98	5.92	0.00	7.94	2.99	0.00	3.09	0.00	0.00	0.00	0.00	4.72	0.00	4.54
23.00	63.89	61.99	5.65	0.00	6.58	3.49	0.00	2.94	0.00	0.00	0.00	0.00	3.66	0.00	3.40
24.00	63.90	61.99	5.42	0.00	7.27	2.80	0.00	0.58	0.33	0.00	0.00	0.00	3.37	0.00	4.39
25.00	63.90	61.98	1.50	0.00	6.69	3.49	0.02	0.81	3.86	3.99	0.00	0.00	0.26	0.00	1.48
26.00	63.89	61.99	0.34	0.25	4.98	2.70	0.08	1.20	4.67	4.05	0.00	0.00	0.65	0.00	0.18
27.00	63.90	61.99	0.22	5.38	6.82	4.02	0.01	0.83	3.62	3.28	0.00	0.00	0.45	0.00	0.17
28.00	63.89	61.99	0.16	7.65	6.74	3.80	0.24	0.97	3.54	4.07	0.00	0.00	0.38	0.00	1.43
29.00	63.90	61.98	1.49	5.77	6.70	2.93	0.02	1.49	2.47	2.74	0.00	0.00	0.64	0.00	4.07
