Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.800s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	48.63	41.93	0.00	9.31	1.47	3.55	0.00	0.00	4.20	3.50	0.00	4.56	3.32	3.57	0.00
3.00	48.64	41.96	6.03	8.15	0.43	4.58	0.06	0.00	3.02	3.49	0.00	3.68	2.94	4.30	0.00
4.00	48.64	41.97	5.94	9.22	3.29	4.91	0.07	0.00	3.07	2.79	0.00	4.47	3.93	3.95	0.00
5.00	48.64	41.96	5.23	9.34	4.74	4.58	0.08	0.00	3.27	3.72	0.00	3.47	3.47	4.04	0.00
6.00	48.64	41.97	5.12	8.27	5.53	4.51	0.13	0.00	4.14	3.99	0.00	3.04	3.07	4.35	0.00
7.00	48.64	41.96	5.05	7.46	3.01	4.68	1.73	0.00	2.75	1.85	0.00	2.38	1.88	3.17	0.00
8.00	48.63	41.96	3.84	8.03	4.09	3.87	2.58	0.00	2.98	0.24	0.00	1.22	0.03	3.31	0.00
9.00	48.64	41.97	3.59	7.92	2.32	3.78	2.90	0.00	2.40	0.24	0.00	1.81	0.03	4.09	0.00
10.00	48.64	41.96	3.81	8.01	3.86	3.90	4.22	0.00	2.84	0.34	0.00	1.33	0.03	2.73	0.00
11.00	48.64	41.97	4.31	7.91	4.67	4.22	2.57	0.00	2.10	0.26	0.00	1.07	0.06	3.32	0.00
12.00	48.64	41.96	3.83	7.12	4.44	2.25	4.56	0.00	2.06	0.72	0.00	1.18	0.63	2.06	0.00
13.00	48.64	41.96	5.02	6.60	3.67	4.63	2.65	0.00	2.48	0.00	2.98	2.32	2.65	1.84	0.00
14.00	48.64	41.97	5.45	5.29	0.02	4.69	0.38	0.00	3.56	0.00	1.07	3.44	3.17	3.99	0.00
15.00	48.64	41.96	5.19	6.81	0.06	4.47	0.13	0.00	4.26	0.00	0.37	3.81	3.58	2.84	0.00
16.00	48.63	41.97	5.32	7.83	0.06	5.48	0.18	0.00	3.17	0.00	0.24	3.28	3.22	3.37	0.00
17.00	48.64	41.96	5.73	6.27	0.02	4.67	0.12	0.00	3.52	0.00	0.22	3.01	2.89	4.03	0.00
18.00	48.64	41.97	5.58	7.22	0.08	3.80	0.21	0.00	3.71	0.00	0.16	3.37	2.64	3.21	0.00
19.00	48.64	41.96	5.48	8.39	0.25	0.10	2.90	0.00	4.50	0.00	0.45	3.44	0.03	0.03	0.00
20.00	48.64	41.96	5.31	8.05	0.40	0.18	3.43	0.00	3.38	0.00	0.49	3.72	0.16	0.03	0.00
21.00	48.64	41.97	5.62	8.00	0.28	0.56	2.27	0.00	3.40	0.00	3.80	3.71	0.70	0.06	0.00
22.00	48.64	41.96	6.31	8.15	0.00	3.81	2.96	0.00	0.81	0.00	0.62	0.79	3.43	0.03	0.00
23.00	48.63	41.97	6.67	6.88	0.00	4.58	3.25	0.00	0.03	0.00	0.09	0.00	2.49	0.00	0.00
24.00	48.64	41.96	5.38	7.18	0.00	3.60	2.70	0.00	1.50	0.00	1.15	0.65	2.83	1.64	0.00
25.00	48.64	41.97	4.87	8.13	0.00	4.46	4.48	0.00	4.39	0.00	3.48	4.13	3.84	2.35	0.00
26.00	48.64	41.96	5.63	9.18	0.00	5.20	3.43	0.00	3.13	0.00	4.16	3.96	4.10	3.39	0.00
27.00	48.64	41.96	5.59	8.42	0.00	4.49	3.57	0.00	3.71	0.00	3.66	5.02	4.17	3.67	0.00
28.00	48.64	41.97	5.10	8.48	0.00	5.02	4.10	0.00	3.08	0.00	4.33	3.72	4.75	3.74	0.00
29.00	48.64	41.96	4.56	8.03	0.00	4.35	4.14	0.00	3.22	0.00	4.63	3.96	4.10	3.00	0.00
