Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.513s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	57.19	5.64	0.00	0.00	0.00	6.26	3.62	3.38	0.00	2.89	0.00	0.00	0.00	0.00	3.39	2.49	0.00
3.00	57.22	5.14	0.00	0.00	0.02	4.90	2.49	3.02	0.00	2.83	0.00	0.15	0.01	0.00	3.03	1.65	1.43
4.00	57.22	4.64	0.00	1.67	0.00	3.73	3.16	2.16	0.00	3.38	0.00	0.09	0.01	0.00	2.90	2.76	2.02
5.00	57.22	5.81	0.00	2.85	0.02	3.71	2.76	3.00	0.00	2.90	0.19	0.02	0.00	0.00	2.37	2.64	0.08
6.00	57.22	6.36	0.00	2.00	0.00	4.27	2.66	3.13	0.00	2.57	2.35	0.09	0.01	0.00	2.34	3.35	0.12
7.00	57.22	6.48	0.00	1.34	0.01	4.86	3.68	1.25	0.00	2.93	1.17	0.13	0.00	0.00	2.19	1.55	0.22
8.00	57.22	5.46	0.00	0.00	0.00	4.74	2.84	0.17	0.00	2.49	0.21	0.03	0.00	0.00	0.00	0.37	0.18
9.00	57.22	5.04	0.00	0.01	0.00	4.77	2.62	0.22	0.00	1.80	0.06	0.08	0.00	0.00	0.00	0.19	0.10
10.00	57.23	5.04	0.00	0.70	0.00	4.18	2.09	0.13	0.00	1.89	0.06	0.03	0.00	0.00	0.00	0.16	0.25
11.00	57.22	3.99	0.00	2.57	0.00	4.32	2.72	0.25	0.00	3.17	0.04	0.00	0.02	0.00	0.02	0.31	2.28
12.00	57.22	5.42	0.00	2.89	0.00	4.38	2.01	0.12	0.00	2.76	1.25	0.00	0.08	0.00	0.02	2.10	2.44
13.00	57.22	5.72	0.00	1.58	0.00	5.35	0.16	0.04	0.00	2.46	3.54	0.00	0.13	0.00	0.28	2.79	1.93
14.00	57.22	4.80	0.00	0.12	0.00	3.68	0.06	0.01	0.00	2.45	2.28	0.31	0.19	0.00	0.39	1.86	2.53
15.00	57.22	4.48	0.00	0.21	0.00	3.37	0.15	0.67	0.00	1.73	2.13	0.48	0.13	0.00	0.29	1.44	1.83
16.00	57.22	5.10	0.00	0.12	0.00	4.54	0.07	1.70	0.00	0.16	2.61	0.08	0.08	0.00	0.42	0.09	1.91
17.00	57.22	5.97	0.00	0.18	0.00	4.85	0.17	2.43	0.00	0.03	2.45	0.03	0.03	0.00	0.07	0.03	2.20
18.00	57.23	5.77	0.00	1.20	0.00	1.42	0.26	2.64	0.00	0.16	2.80	0.29	0.00	0.00	2.35	0.38	3.20
19.00	57.22	5.68	0.00	0.01	0.00	5.35	3.59	2.96	0.00	0.03	2.84	0.01	0.00	0.00	3.81	0.21	3.43
20.00	57.22	4.48	0.00	0.33	0.00	5.44	2.55	2.99	0.00	0.00	2.53	0.00	0.00	0.00	3.63	1.63	2.82
21.00	57.22	6.79	0.00	0.31	0.00	5.33	2.99	3.41	0.00	0.00	2.66	0.00	0.00	0.00	3.08	0.02	3.39
22.00	57.22	6.67	0.00	0.26	0.00	5.30	2.79	2.93	0.00	0.02	2.90	0.00	0.00	0.00	3.29	0.07	3.22
23.00	57.22	6.57	0.00	0.22	0.00	6.19	2.01	3.22	0.00	0.07	2.44	0.00	0.00	0.00	2.52	0.02	3.01
24.00	57.22	3.75	0.00	0.43	0.00	4.33	0.85	1.72	0.00	2.10	1.29	0.00	0.00	0.00	1.16	0.34	1.30
25.00	57.22	7.03	0.00	0.11	0.00	5.02	0.00	2.75	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.18	0.30
26.00	57.23	5.86	0.00	0.03	0.00	5.74	3.19	2.99	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.13	1.44
27.00	57.22	6.92	0.00	0.79	0.00	6.46	3.74	2.75	0.00	3.18	0.00	0.00	0.10	0.00	0.00	0.89	0.85
28.00	57.22	8.10	0.00	3.94	0.00	6.94	3.00	3.63	0.00	3.76	0.00	0.00	0.49	0.00	0.00	3.52	2.25
29.00	57.22	6.42	0.00	2.40	0.00	5.75	1.92	2.93	0.00	2.63	0.00	0.33	0.24	0.00	0.00	1.42	2.86
