Waf: Entering directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg/Desktop/Jiaming/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.805s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 30.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	58.96	5.50	0.00	4.08	3.64	4.32	5.85	0.00	5.18	5.74	4.98
3.00	59.13	3.60	6.95	3.32	5.96	4.73	7.20	0.00	6.67	6.42	5.19
4.00	59.13	4.18	7.18	3.48	5.40	5.14	6.01	1.21	5.92	6.02	5.84
5.00	59.13	3.31	5.97	4.54	4.65	5.41	7.37	4.49	5.14	3.62	4.87
6.00	59.13	4.55	6.57	3.27	4.37	4.37	6.54	4.39	6.11	5.03	4.30
7.00	59.13	3.67	5.31	3.96	4.77	1.58	2.61	4.13	1.99	3.67	4.35
8.00	59.13	5.19	5.18	4.32	3.86	0.00	0.21	5.63	0.10	5.21	5.42
9.00	59.13	4.72	5.50	4.08	4.09	0.00	0.17	4.73	0.12	5.59	4.35
10.00	59.13	4.36	5.67	4.39	4.29	0.00	0.25	4.18	0.03	4.20	4.56
11.00	59.13	3.64	6.88	3.39	4.12	0.00	0.06	3.29	0.12	5.39	4.04
12.00	59.13	2.94	4.74	5.73	4.35	2.71	0.22	3.71	2.46	4.81	4.67
13.00	59.13	2.54	5.51	4.67	4.42	4.74	6.40	4.25	6.19	4.21	5.88
14.00	59.13	4.01	5.36	5.01	5.13	3.45	5.93	4.96	6.05	5.00	4.90
15.00	59.13	4.04	6.54	3.92	5.17	4.16	6.52	3.84	6.23	4.85	4.57
16.00	59.13	4.07	5.83	4.07	5.77	3.75	6.99	4.41	5.76	5.27	4.31
17.00	59.13	3.55	5.08	3.35	4.96	4.17	7.05	5.56	4.92	4.60	4.29
18.00	59.13	5.03	6.66	0.00	4.50	5.39	7.47	1.09	4.05	0.88	0.94
19.00	59.13	4.07	6.39	0.00	4.23	4.55	4.72	0.35	5.22	2.81	0.42
20.00	59.13	2.26	4.86	0.01	5.13	4.77	6.41	0.26	5.21	4.32	0.43
21.00	59.13	3.83	4.78	0.02	3.60	4.20	6.10	0.19	5.21	4.54	0.62
22.00	59.13	2.71	5.69	0.10	5.05	3.94	6.45	0.18	5.46	3.41	0.55
23.00	59.13	3.68	7.02	1.67	3.35	5.06	2.29	2.63	5.04	3.62	0.70
24.00	59.13	1.92	6.11	5.58	4.86	5.26	0.00	3.56	3.40	3.22	0.00
25.00	59.12	5.24	5.95	5.65	5.06	5.58	0.00	0.12	0.28	0.22	0.00
26.00	59.13	5.06	6.10	5.77	4.33	5.24	0.00	0.11	0.22	0.15	0.00
27.00	59.13	4.89	4.77	4.77	4.85	5.02	0.00	0.15	0.25	0.21	0.00
28.00	59.13	5.12	5.56	5.64	4.28	4.55	0.00	0.12	0.22	0.15	0.00
29.00	59.13	4.38	3.64	2.31	4.64	2.91	0.00	0.15	1.85	0.71	0.00
