Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.290s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	43.87	0.00	5.82	0.00	0.00	0.00	2.48	0.00	0.00	5.96	0.00	3.12	0.00	0.00	0.39	2.92	3.55
3.00	43.87	0.00	5.15	0.00	0.04	0.20	3.23	0.02	0.00	5.44	0.40	2.75	0.25	2.29	0.06	2.70	1.54
4.00	43.87	0.00	4.87	0.00	0.33	0.29	2.98	0.00	0.00	6.37	0.42	2.36	0.53	3.48	0.10	1.84	1.43
5.00	43.88	0.00	5.27	0.01	0.63	0.25	2.75	0.00	0.00	6.46	0.65	2.50	0.38	2.59	0.19	1.53	1.06
6.00	43.87	0.00	4.62	0.03	0.66	0.22	3.09	0.00	0.15	5.11	0.90	2.86	0.17	2.70	0.06	1.83	2.00
7.00	43.87	0.00	5.01	0.00	0.16	0.00	1.39	0.00	1.84	5.20	0.86	2.54	0.49	2.81	0.16	0.98	1.92
8.00	43.87	0.00	4.47	0.00	0.00	0.00	2.52	0.00	3.65	5.30	0.40	2.61	0.37	2.50	0.21	0.20	1.43
9.00	43.88	0.00	4.26	0.00	0.00	0.00	2.64	0.00	2.49	6.18	0.62	2.80	0.43	2.89	0.19	0.07	1.26
10.00	43.87	0.00	5.48	0.00	0.00	0.00	2.32	0.00	2.93	6.00	0.00	2.65	0.42	3.32	0.35	0.15	2.65
11.00	43.87	0.00	3.73	0.00	0.00	0.00	3.94	0.00	2.76	5.47	0.00	2.43	0.00	2.56	0.37	0.12	2.81
12.00	43.87	0.00	4.30	0.00	0.00	0.00	3.26	0.00	1.85	4.84	0.00	2.46	0.00	1.81	0.25	1.13	2.23
13.00	43.88	0.00	4.90	0.00	0.00	0.00	0.44	0.00	0.21	4.75	0.00	3.74	0.00	0.00	0.00	2.12	0.49
14.00	43.87	0.00	5.27	0.00	0.00	0.00	0.00	0.00	0.33	4.81	0.00	2.37	0.01	0.01	0.01	1.92	0.75
15.00	43.87	0.00	4.40	0.00	0.00	0.00	0.17	0.00	1.12	3.82	0.00	2.59	0.03	0.06	0.80	1.66	0.98
16.00	43.87	0.00	4.77	0.00	0.00	0.00	3.44	0.00	3.59	4.67	0.00	2.94	0.58	3.26	3.37	2.29	2.57
17.00	43.88	0.00	3.77	0.00	0.00	0.00	4.20	0.00	2.84	5.55	0.00	4.13	0.00	3.56	2.96	3.48	2.94
18.00	43.87	0.00	4.31	0.00	0.00	0.00	3.03	0.00	3.58	5.12	0.00	2.13	0.00	1.09	3.36	2.35	2.92
19.00	43.87	0.00	5.46	0.00	0.00	0.00	2.76	0.00	2.99	5.12	0.00	1.64	0.00	0.00	3.82	2.43	2.90
20.00	43.88	0.00	4.33	0.00	0.00	0.00	0.62	0.00	0.00	4.57	0.00	1.52	0.00	0.71	0.72	2.31	1.20
21.00	43.87	0.00	4.37	0.00	0.00	0.00	0.60	0.00	0.00	3.92	0.00	0.71	0.00	0.73	0.69	1.17	0.75
22.00	43.87	1.61	4.76	0.00	0.00	0.00	0.75	0.00	0.00	4.78	0.00	0.46	0.00	1.08	0.94	3.49	0.66
