Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (12.450s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.00	37.82	21.10	0.00	0.04	1.68	0.00	0.00	0.00	0.03	0.00
3.00	39.10	38.15	11.41	10.21	0.13	0.36	0.00	0.00	0.00	0.07	0.00
4.00	39.09	38.15	11.20	12.61	0.12	0.33	0.00	0.00	0.00	0.02	0.00
5.00	39.10	38.14	11.37	11.37	0.08	0.38	0.00	0.00	0.00	0.08	0.00
6.00	39.10	38.15	12.21	11.69	0.18	0.42	0.00	0.00	0.00	0.07	0.00
7.00	39.09	38.15	4.11	15.89	0.09	0.39	0.00	0.00	0.00	0.13	0.00
8.00	39.10	38.15	13.88	15.90	0.00	0.80	0.00	0.00	0.00	0.15	0.00
9.00	39.10	38.14	14.90	14.81	0.00	0.77	0.00	0.00	0.00	0.13	0.00
10.00	39.09	38.15	13.99	15.16	0.00	0.70	0.00	0.00	0.00	0.18	0.00
11.00	39.10	38.15	12.98	14.24	0.00	0.76	0.00	0.00	0.00	0.18	0.00
12.00	39.10	38.15	13.56	14.50	0.00	0.53	0.00	0.00	0.00	0.16	0.00
13.00	39.09	38.14	12.90	14.94	0.00	0.72	0.00	0.00	0.00	0.15	0.00
14.00	39.10	38.15	13.86	14.54	0.00	0.75	0.00	0.00	0.00	0.16	0.00
15.00	39.10	38.15	14.41	15.00	0.00	0.69	0.00	0.00	0.00	0.11	0.00
16.00	39.09	38.15	6.30	14.67	0.00	0.30	1.10	0.00	0.00	0.07	0.00
17.00	39.10	38.14	9.71	9.96	0.00	0.31	1.95	0.00	0.00	0.02	0.00
18.00	39.10	38.15	10.01	9.47	0.00	0.19	1.64	0.00	0.00	0.10	0.00
19.00	39.09	38.15	10.25	12.34	0.00	0.48	0.60	0.00	0.00	0.00	0.00
20.00	39.10	38.15	7.79	12.04	0.00	0.40	0.00	0.00	0.00	0.00	0.00
21.00	39.10	38.14	8.29	12.38	0.00	0.26	0.00	0.00	0.00	0.00	0.00
22.00	39.09	38.15	10.04	11.53	0.00	0.28	0.00	0.00	0.00	0.00	0.00
23.00	39.10	38.15	10.32	12.99	0.00	0.47	0.00	0.00	0.00	0.00	0.00
24.00	39.10	38.14	15.98	15.81	0.00	0.61	0.00	0.00	0.00	0.00	0.00
25.00	39.09	38.15	11.65	13.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	39.10	38.15	8.05	12.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	39.10	38.15	8.58	13.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	39.09	38.14	8.02	11.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	39.10	38.15	8.38	12.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	39.10	38.15	7.67	12.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	39.09	38.15	7.23	10.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	39.10	38.14	5.97	10.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	39.10	38.15	5.78	4.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	39.09	38.15	4.36	9.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	39.10	38.15	3.91	7.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	39.10	38.14	3.73	8.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	39.09	38.15	3.43	8.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	39.10	38.15	4.75	5.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	39.10	38.15	6.00	6.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00
