Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.609s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	35.99	35.15	0.00	0.00	11.54	0.00	0.00	0.00	2.30	0.00	0.00	0.00
3.00	36.24	35.29	7.17	13.62	3.52	11.17	0.00	0.01	0.01	0.04	0.00	0.00
4.00	36.24	35.29	5.94	14.67	2.47	9.23	0.00	0.00	0.64	0.00	0.00	0.00
5.00	36.24	35.29	2.82	11.19	1.74	13.99	0.00	0.00	0.36	0.00	0.00	0.00
6.00	36.24	35.29	3.64	14.57	3.12	15.52	0.00	0.00	0.73	0.00	0.00	0.00
7.00	36.24	35.29	3.11	13.68	1.07	15.75	0.00	0.00	0.27	0.03	0.00	0.00
8.00	36.24	35.29	4.21	16.55	2.75	15.14	0.00	0.00	0.39	0.04	0.00	0.00
9.00	36.24	35.29	4.02	9.80	3.60	13.98	0.00	0.00	0.00	1.85	0.00	0.00
10.00	36.24	35.29	5.36	10.64	3.38	14.21	0.00	0.00	0.00	1.64	0.00	0.00
11.00	36.24	35.29	4.50	10.85	2.72	14.00	0.00	0.00	0.00	1.59	0.00	0.00
12.00	36.23	35.29	4.90	10.15	3.63	12.96	0.00	0.00	0.00	1.70	0.00	0.00
13.00	36.24	35.29	5.47	7.13	3.54	11.95	0.00	0.00	0.00	1.10	0.00	0.00
14.00	36.24	35.29	5.82	0.62	3.37	10.23	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	35.29	6.99	0.71	2.32	9.29	0.00	0.00	0.00	0.00	0.00	0.00
16.00	36.24	35.29	3.86	9.74	3.93	8.74	0.00	0.00	0.19	0.64	0.00	0.00
17.00	36.24	35.29	1.13	6.68	2.26	7.27	0.00	0.18	0.51	1.83	0.00	0.00
18.00	36.24	35.29	0.00	10.10	3.16	7.72	0.00	0.11	0.64	0.40	0.00	0.00
19.00	36.24	35.29	0.00	10.50	3.05	8.62	0.00	0.03	0.91	0.62	0.00	0.00
20.00	36.24	35.29	0.00	7.14	1.63	4.08	0.00	0.35	0.36	0.94	0.00	0.00
21.00	36.24	35.29	1.18	10.44	0.00	0.00	0.00	0.19	0.00	0.44	0.00	0.00
22.00	36.24	35.29	1.22	9.42	1.13	2.67	0.00	0.03	0.36	0.04	0.00	0.00
23.00	36.23	35.29	0.83	10.32	3.87	8.07	0.00	0.00	0.24	0.00	0.00	0.00
24.00	36.24	35.29	0.93	11.76	4.26	8.46	0.00	0.00	0.00	0.00	0.00	0.00
25.00	36.24	35.29	2.03	12.36	4.17	7.70	0.00	0.00	0.00	0.00	0.00	0.00
26.00	36.24	35.29	1.86	13.70	4.32	7.86	0.00	0.00	0.00	0.01	0.00	0.00
27.00	36.24	35.29	2.46	13.33	2.25	12.63	0.00	0.00	0.00	0.00	0.00	0.00
28.00	36.24	35.29	3.80	12.13	3.78	12.76	0.00	0.00	0.00	0.00	0.00	0.00
29.00	36.24	35.29	3.72	14.38	1.44	14.57	0.00	0.00	0.00	0.00	0.00	0.00
30.00	36.24	35.29	2.72	13.63	4.13	14.58	0.00	0.00	0.00	0.29	0.00	0.00
31.00	36.24	35.29	4.20	9.43	1.65	15.00	0.00	0.00	0.00	2.07	0.00	0.00
32.00	36.24	35.29	4.08	10.41	3.26	13.80	0.00	0.00	0.00	1.86	0.00	0.00
33.00	36.24	35.29	0.81	8.51	3.32	13.30	0.00	0.00	0.00	1.20	0.00	0.00
34.00	36.23	35.29	0.89	7.83	1.83	12.20	0.00	0.00	0.00	1.28	0.00	0.00
35.00	36.24	35.29	2.32	11.39	2.89	14.14	0.00	0.00	0.00	0.56	0.00	0.00
36.00	36.24	35.29	2.73	13.78	3.50	13.49	0.00	0.00	0.00	0.00	0.00	0.00
37.00	36.24	35.29	3.74	10.29	2.47	12.07	0.00	0.00	0.00	1.40	0.00	0.00
38.00	36.24	35.29	4.63	10.34	2.67	13.14	0.00	0.00	0.00	1.73	0.00	0.00
39.00	36.24	35.29	5.20	9.89	3.00	13.96	0.00	0.00	0.00	1.65	0.00	0.00
