Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.641s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	34.24	34.20	23.75	9.59	0.00	0.00	1.97	8.31	7.46	4.60	0.58	2.32	0.00
3.00	34.33	34.34	23.84	9.39	0.00	2.48	3.71	7.33	1.47	1.17	0.35	5.51	0.00
4.00	34.33	34.33	23.84	7.52	0.00	2.02	1.86	5.72	4.40	0.58	0.15	4.98	0.00
5.00	34.33	34.33	23.84	6.24	0.00	1.81	2.22	5.82	5.76	1.70	0.35	4.03	0.00
6.00	34.33	34.33	23.84	7.38	0.00	1.27	2.54	6.58	8.07	2.12	0.11	3.60	0.00
7.00	34.33	34.33	23.84	7.42	0.00	0.00	2.86	8.07	5.72	3.52	0.00	1.67	0.00
8.00	34.33	34.33	23.84	7.84	0.00	0.00	1.33	7.98	5.79	5.56	0.00	1.84	0.00
9.00	34.33	34.33	23.84	9.29	0.00	0.00	2.16	8.54	0.49	5.12	0.00	1.88	0.00
10.00	34.33	34.33	23.84	7.86	0.00	0.00	0.45	8.75	0.12	5.64	0.00	2.22	0.00
11.00	34.33	34.33	23.84	7.51	0.00	0.00	1.12	8.93	5.41	6.01	0.00	2.19	0.00
12.00	34.33	34.33	23.84	8.00	0.00	0.00	2.28	7.58	5.93	5.10	0.00	1.65	0.00
13.00	34.33	34.33	23.84	7.36	0.00	0.00	2.21	9.79	5.78	5.13	0.00	3.45	0.00
14.00	34.33	34.33	23.84	8.59	0.00	0.00	1.72	8.18	5.48	6.85	0.00	6.97	0.00
15.00	34.33	34.33	23.84	7.21	0.00	0.00	1.82	8.96	5.58	7.25	0.00	7.75	0.00
16.00	34.33	34.33	23.84	7.45	0.00	0.00	1.68	8.21	5.53	6.78	0.16	5.83	0.00
17.00	34.34	34.34	23.84	8.10	0.00	0.00	1.97	7.57	6.01	5.49	0.19	6.45	0.00
18.00	34.33	34.33	23.84	8.24	0.00	0.00	2.26	7.61	5.06	4.13	0.21	4.84	0.00
19.00	34.33	34.33	23.84	9.30	0.00	0.00	2.25	7.08	5.85	1.79	0.18	2.83	0.00
20.00	34.33	34.33	23.84	7.46	0.00	0.00	2.03	6.95	5.90	1.33	0.24	4.99	0.00
21.00	34.33	34.33	23.84	7.25	0.00	0.00	1.58	7.55	6.12	1.48	0.18	6.33	0.00
22.00	34.33	34.33	23.84	8.28	0.00	0.00	2.49	6.97	5.79	1.81	0.00	6.10	0.00
23.00	34.33	34.33	23.84	8.56	0.00	0.00	2.30	7.05	6.56	1.61	0.00	5.18	0.00
24.00	34.33	34.33	23.84	7.21	0.00	0.00	2.48	9.25	6.57	6.76	0.00	5.67	0.00
25.00	34.33	34.33	23.84	7.86	0.00	0.00	3.08	7.60	4.98	7.51	0.00	7.18	0.00
26.00	34.33	34.33	23.84	7.30	0.00	0.00	2.36	8.06	6.38	8.48	0.00	5.83	0.00
27.00	34.33	34.33	23.84	8.64	0.00	0.00	4.07	8.62	8.27	8.80	0.00	6.39	0.00
28.00	34.33	34.33	23.84	8.19	0.00	0.00	3.29	9.37	5.38	6.00	0.00	6.54	0.00
29.00	34.33	34.33	23.84	8.00	0.00	0.00	3.14	8.00	6.32	7.37	0.00	6.97	0.00
30.00	34.33	34.33	23.84	6.02	0.00	0.00	2.77	7.55	6.14	8.12	0.00	7.91	0.00
31.00	34.33	34.33	23.83	6.61	0.00	0.00	2.49	7.86	6.01	7.86	0.00	7.24	0.00
32.00	34.34	34.33	23.84	8.23	0.00	0.00	3.77	5.86	4.84	6.48	0.00	4.81	0.00
33.00	34.33	34.34	23.84	7.59	0.00	0.00	3.49	7.97	0.00	5.47	0.21	5.36	0.00
34.00	34.33	34.33	23.84	3.90	0.00	0.00	1.28	7.61	0.00	5.05	1.42	5.29	0.00
35.00	34.33	34.33	23.84	7.28	0.00	0.00	1.73	7.60	1.67	6.32	1.10	4.66	0.00
36.00	34.33	34.33	23.84	7.31	0.00	0.00	2.47	7.37	5.94	4.84	1.12	4.84	0.00
37.00	34.33	34.33	23.84	6.57	0.00	0.00	2.99	9.03	8.28	5.85	1.09	3.48	0.00
38.00	34.33	34.33	23.84	3.96	0.00	0.00	3.50	9.29	10.60	8.76	0.24	7.20	0.00
39.00	34.33	34.33	23.84	8.66	0.00	0.00	1.43	9.82	8.43	5.86	1.55	6.40	0.00
