Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (13.108s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.00	37.94	17.87	18.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	39.10	38.15	11.80	17.78	0.00	0.00	8.04	3.59	0.00	0.00	0.00
4.00	39.09	38.15	6.60	13.16	0.00	0.00	8.91	3.99	0.00	0.00	0.00
5.00	39.10	38.14	5.81	13.81	0.00	0.00	8.54	3.53	0.00	0.00	0.00
6.00	39.10	38.15	5.02	13.81	0.00	0.00	8.30	3.54	0.00	0.00	0.00
7.00	39.09	38.15	6.51	10.39	0.00	0.00	3.52	0.76	0.30	0.00	0.00
8.00	39.10	38.15	4.10	7.24	0.00	0.00	4.84	0.70	0.56	0.00	0.00
9.00	39.10	38.14	5.41	11.86	0.00	0.00	9.15	1.85	0.88	0.00	0.00
10.00	39.09	38.15	5.47	14.15	0.00	0.00	10.43	1.67	0.17	0.00	0.00
11.00	39.10	38.15	6.40	13.69	0.00	0.00	11.79	0.00	0.00	0.00	0.00
12.00	39.10	38.15	5.14	12.71	0.00	0.00	10.83	0.45	0.00	0.00	0.00
13.00	39.09	38.14	5.04	10.93	0.00	0.00	9.03	3.01	0.00	0.00	0.00
14.00	39.10	38.15	5.30	12.08	0.00	0.00	9.21	0.99	0.00	0.00	0.00
15.00	39.10	38.15	5.82	11.81	0.00	0.00	8.10	0.00	0.00	0.00	0.00
16.00	39.09	38.15	5.20	10.64	0.00	0.00	11.52	0.00	0.00	0.00	0.00
17.00	39.10	38.14	6.10	11.85	0.00	0.00	10.31	0.00	0.00	0.00	0.00
18.00	39.10	38.15	5.31	11.31	0.00	0.00	11.33	0.00	0.00	0.00	0.00
19.00	39.09	38.15	6.15	11.31	0.00	0.00	10.22	0.00	0.00	0.00	0.00
20.00	39.10	38.15	5.94	11.81	0.00	0.00	10.42	0.00	0.00	0.00	0.00
21.00	39.10	38.14	5.63	14.38	0.00	0.00	9.61	0.00	0.00	0.00	0.00
22.00	39.09	38.15	7.14	14.71	0.00	0.00	11.80	0.00	0.00	0.00	0.00
23.00	39.10	38.15	6.82	13.22	0.00	0.00	10.96	0.00	0.00	0.00	0.00
24.00	39.10	38.14	6.50	12.08	0.00	0.00	10.46	0.00	0.00	0.00	0.00
25.00	39.09	38.15	5.55	11.94	0.00	0.00	10.93	0.00	0.00	0.00	0.00
26.00	39.10	38.15	5.56	12.45	0.00	0.00	10.81	0.00	0.00	0.00	0.00
27.00	39.10	38.15	6.35	6.42	0.00	0.00	0.84	0.00	0.00	0.00	0.00
28.00	39.09	38.14	4.12	6.09	0.00	0.00	1.42	0.00	0.00	0.00	0.00
29.00	39.10	38.15	5.35	7.41	0.00	0.00	1.31	0.00	0.00	0.00	0.00
30.00	39.10	38.15	7.19	6.04	0.00	0.00	1.16	0.00	0.00	0.00	0.00
31.00	39.09	38.15	8.95	12.48	0.00	0.00	9.35	0.00	0.00	0.00	0.00
32.00	39.10	38.14	7.15	14.91	0.00	0.00	13.32	0.00	0.00	0.00	0.00
33.00	39.10	38.15	4.94	10.99	0.00	0.00	10.71	0.00	0.00	0.00	0.00
34.00	39.09	38.15	4.03	0.00	0.00	0.00	14.09	0.00	0.00	0.00	0.00
35.00	39.10	38.15	4.46	1.76	0.00	0.00	4.82	0.00	0.00	0.00	0.00
36.00	39.10	38.14	5.91	12.66	0.00	0.00	9.87	0.00	0.00	0.00	0.00
37.00	39.09	38.15	6.11	10.59	0.00	0.00	11.28	0.00	0.00	0.00	0.00
38.00	39.10	38.15	4.66	10.29	0.00	0.00	10.43	0.00	0.00	0.00	0.00
39.00	39.10	38.15	5.67	11.68	0.00	0.00	9.96	0.00	0.00	0.00	0.00
