Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (14.156s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.76	35.22	0.00	3.69	9.11	2.79	11.86	0.00	0.26	0.00	0.00
3.00	40.06	35.29	4.03	5.95	9.00	1.19	9.57	0.00	1.52	0.00	0.00
4.00	40.05	35.29	7.08	5.56	8.88	0.95	9.80	0.00	1.31	0.00	0.00
5.00	40.06	35.29	6.12	5.17	9.14	1.16	10.74	0.00	1.50	0.00	0.00
6.00	40.05	35.29	6.52	5.36	9.23	0.62	11.05	0.00	0.72	0.00	0.00
7.00	40.06	35.29	3.87	2.64	13.62	1.46	11.83	0.00	1.64	0.00	0.00
8.00	40.06	35.29	7.45	6.11	8.84	1.07	9.16	0.00	0.99	0.00	0.00
9.00	40.05	35.29	6.65	5.77	8.73	0.67	9.85	0.00	1.00	0.00	0.00
10.00	40.06	35.29	5.76	3.22	12.51	0.47	12.11	0.00	0.89	1.10	0.00
11.00	40.05	35.29	6.29	5.13	9.23	0.17	10.97	0.00	0.00	0.73	0.00
12.00	40.06	35.29	6.79	5.77	9.86	0.63	9.11	0.00	0.00	0.85	0.00
13.00	40.06	35.29	6.40	5.83	8.77	0.80	11.31	0.00	0.00	0.16	0.00
14.00	40.05	35.29	6.14	5.72	9.01	1.06	10.58	0.00	0.73	0.00	0.00
15.00	40.06	35.29	4.17	5.35	9.47	1.45	9.86	0.00	1.10	0.40	0.00
16.00	40.05	35.29	5.74	5.35	9.79	0.79	9.89	0.00	1.28	0.48	0.00
17.00	40.06	35.29	7.63	2.53	5.77	1.01	11.60	0.00	1.97	0.26	0.00
18.00	40.05	35.29	7.11	4.47	6.27	1.39	9.29	0.00	1.13	0.29	0.00
19.00	40.06	35.29	6.38	5.79	8.95	1.13	10.25	0.00	1.15	0.00	0.00
20.00	40.06	35.29	6.96	4.93	8.29	1.26	9.92	0.00	1.21	0.00	0.00
21.00	40.05	35.29	6.02	3.98	10.76	0.98	10.00	0.00	1.40	0.00	0.00
22.00	40.06	35.29	4.13	4.21	11.98	1.48	6.54	0.00	0.42	0.00	0.00
23.00	40.05	35.29	4.92	5.63	6.54	1.52	6.69	0.00	1.12	0.00	0.00
24.00	40.06	35.29	3.94	3.66	15.02	1.09	6.90	0.00	0.89	0.00	0.00
25.00	40.06	35.29	4.19	4.26	13.84	0.94	6.88	0.00	0.76	0.00	0.00
26.00	40.05	35.29	4.04	3.94	14.58	1.12	6.18	0.00	0.70	0.00	0.00
27.00	40.06	35.29	4.55	4.30	14.82	0.67	6.23	0.00	0.58	0.00	0.00
28.00	40.05	35.29	3.35	4.23	14.38	0.97	6.45	0.00	0.70	0.00	0.00
29.00	40.06	35.29	5.18	4.26	12.13	1.54	8.38	0.00	0.47	0.00	0.00
30.00	40.06	35.29	6.66	5.30	8.15	1.27	10.71	0.00	1.44	0.00	0.00
31.00	40.05	35.29	6.74	5.69	9.06	1.06	9.88	0.00	0.72	0.00	0.00
32.00	40.06	35.29	6.99	5.71	9.40	0.95	10.20	0.00	0.97	0.00	0.00
33.00	40.05	35.29	9.35	3.20	11.79	1.56	2.63	0.00	0.21	0.00	0.00
34.00	40.06	35.29	0.84	5.67	8.78	1.26	10.32	0.00	0.44	0.00	0.00
35.00	40.05	35.29	6.29	4.58	8.29	1.27	10.40	0.00	0.82	0.00	0.00
36.00	40.06	35.29	6.67	5.36	8.03	0.89	10.77	0.00	0.22	0.00	0.00
37.00	40.06	35.29	6.38	3.37	12.39	1.03	12.84	0.00	2.15	0.00	0.00
38.00	40.05	35.29	5.73	2.28	13.84	1.02	13.32	0.00	2.50	0.00	0.00
39.00	40.06	35.29	8.67	0.00	15.28	1.44	14.51	0.00	0.92	0.00	0.00
