Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.652s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	40.67	30.51	0.00	4.80	0.00	0.00	4.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	41.00	30.51	0.00	5.76	1.31	0.57	3.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	30.52	2.30	4.87	3.17	5.50	0.40	0.00	0.08	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	30.51	3.23	5.53	3.55	6.51	0.38	0.01	0.09	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	41.01	30.51	3.01	5.47	3.30	5.33	0.22	0.01	0.15	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	41.00	30.52	2.86	6.48	3.16	6.05	0.55	0.00	0.19	0.00	0.00	0.01	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
8.00	41.01	30.51	2.20	4.93	3.14	5.74	2.16	0.01	0.10	0.01	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	41.00	30.52	1.45	3.59	2.40	4.89	4.05	0.00	0.13	0.02	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
10.00	41.01	30.51	1.61	4.80	2.27	4.98	4.12	0.00	0.15	0.00	0.07	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
11.00	41.00	30.51	1.19	5.75	1.94	6.64	5.48	0.00	0.02	0.02	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	41.01	30.52	2.20	4.75	3.07	4.62	4.25	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	41.00	30.51	1.15	3.69	1.95	6.50	2.92	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	30.52	0.37	4.08	2.08	6.40	0.06	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	41.00	30.51	0.28	4.17	3.18	5.57	0.17	0.00	0.00	0.01	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	41.01	30.51	0.46	4.47	3.18	5.58	0.24	0.00	0.00	0.01	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
