Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.638s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	36.12	35.05	24.66	3.76	2.28	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
3.00	36.24	35.29	24.80	4.98	1.93	0.00	0.00	5.85	0.00	2.08	2.16	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	35.29	24.80	5.65	3.39	1.81	0.36	6.64	0.00	2.77	2.39	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	35.29	24.80	4.38	4.46	2.16	0.40	7.37	0.00	2.55	1.31	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00
6.00	36.24	35.29	24.80	5.66	4.91	3.09	0.51	7.84	0.00	3.10	2.58	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00
7.00	36.24	35.29	24.80	5.08	7.01	3.13	0.07	8.92	0.00	2.22	1.79	0.00	0.00	0.35	0.00	0.02	0.00	0.00	0.00	0.00
8.00	36.24	35.29	24.80	4.90	5.24	3.94	0.00	8.49	0.00	4.12	1.68	0.00	0.00	0.37	0.00	0.03	0.00	0.00	0.00	0.00
9.00	36.24	35.29	24.80	5.44	4.95	2.29	0.00	7.24	0.00	3.62	0.81	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
10.00	36.24	35.29	24.79	4.59	4.75	1.76	0.00	2.96	0.00	4.09	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.24	35.29	24.80	4.66	4.54	0.00	0.00	0.00	0.00	4.74	2.71	0.00	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00
12.00	36.23	35.29	24.80	5.21	3.87	0.00	0.00	0.00	0.00	4.35	4.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	36.24	35.29	24.80	5.23	5.35	0.00	0.00	0.00	0.00	4.98	4.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	35.29	24.80	6.06	4.90	0.00	0.00	0.00	0.00	5.02	2.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	35.29	24.80	5.97	5.32	0.00	0.00	0.00	0.00	4.11	2.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	36.24	35.29	24.80	6.58	6.51	0.00	0.00	0.00	0.00	0.47	1.85	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00
17.00	36.24	35.29	24.80	8.13	5.14	0.00	0.00	0.00	0.00	4.18	2.53	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00
18.00	36.24	35.29	24.79	8.93	4.72	0.26	0.00	0.00	0.00	3.65	2.95	0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00
