Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.615s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	36.22	31.43	22.73	3.00	0.00	0.53	4.68	0.00	0.00	0.00	3.72	0.00	4.22	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.01
3.00	36.24	31.47	22.89	4.03	5.10	4.93	5.55	0.44	0.00	0.00	3.46	2.45	4.76	2.82	0.00	0.00	0.01	0.00	0.00	0.00	0.00
4.00	36.24	31.47	22.89	3.65	5.26	2.31	5.35	0.28	4.90	0.37	4.08	2.52	4.83	1.72	0.00	0.00	0.01	0.00	0.00	0.00	0.00
5.00	36.24	31.48	22.89	3.20	4.76	2.81	7.03	0.22	3.74	0.73	3.59	2.93	4.81	2.48	0.00	0.00	0.01	0.00	0.00	0.00	0.16
6.00	36.24	31.47	22.89	3.95	4.90	2.95	6.38	0.25	4.41	0.99	3.75	3.18	5.47	1.54	0.00	0.00	0.01	0.00	0.00	0.00	0.13
7.00	36.24	31.47	22.89	4.17	5.49	2.89	2.72	0.00	5.09	0.39	4.07	3.73	5.19	2.98	0.00	0.00	0.00	0.00	0.00	0.00	0.35
8.00	36.24	31.48	22.89	4.19	3.39	3.04	1.15	0.00	6.14	0.00	4.40	3.77	4.68	2.34	0.00	0.00	0.00	0.00	0.00	0.00	0.55
9.00	36.24	31.47	22.89	3.83	5.36	2.77	1.17	0.00	5.26	0.00	4.22	3.85	3.86	2.23	0.00	0.00	0.00	0.00	0.00	0.00	0.37
10.00	36.24	31.47	22.89	3.04	3.07	1.91	1.04	0.00	4.16	0.00	0.91	2.82	0.84	1.74	0.00	0.00	0.00	0.00	0.00	0.00	0.27
11.00	36.24	31.48	22.89	3.91	0.00	0.24	1.02	0.00	3.95	0.00	1.98	0.00	0.29	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	36.23	31.47	22.89	4.17	1.48	0.19	1.82	0.00	3.45	0.00	3.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	36.24	31.47	22.89	5.75	8.04	0.17	0.12	0.00	2.01	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	31.48	22.89	6.29	5.63	0.54	0.00	0.00	7.58	0.00	6.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	31.47	22.89	8.11	7.22	4.74	0.00	0.00	6.75	0.00	5.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	36.24	31.47	22.89	7.27	7.19	5.40	0.00	0.00	7.94	0.00	7.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
