Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.547s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	35.02	30.42	27.65	3.99	0.65	1.61	0.00	0.00	0.00	0.64	2.68	0.00	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.53	1.38	0.00	0.00
3.00	35.29	30.51	27.66	6.08	4.62	2.06	0.01	0.00	4.04	0.74	3.38	0.00	6.63	0.00	0.00	0.00	0.00	0.00	0.00	1.31	2.43	0.00	0.00
4.00	35.29	30.52	27.65	6.24	5.47	0.70	0.00	0.00	4.64	1.21	5.09	0.00	7.66	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.80	0.00	0.00
5.00	35.29	30.51	27.66	5.84	5.92	0.18	0.00	0.00	5.47	0.97	3.67	0.00	7.17	0.00	0.00	0.00	0.00	0.00	0.00	1.18	2.67	0.00	0.00
6.00	35.29	30.51	27.66	5.83	5.31	0.39	0.00	0.02	5.91	0.57	3.89	0.00	6.54	0.00	0.00	0.00	0.00	0.00	0.00	1.10	2.34	0.00	0.00
7.00	35.29	30.52	27.65	4.83	5.23	0.37	0.00	0.01	5.30	0.44	5.56	0.00	6.37	0.00	0.00	0.00	0.00	0.00	0.00	0.86	2.46	0.00	0.00
8.00	35.29	30.51	27.66	4.89	5.23	0.42	0.00	0.02	1.22	0.00	5.57	0.00	7.93	0.00	0.00	0.00	0.00	0.00	0.00	0.08	2.72	0.00	0.00
9.00	35.29	30.52	27.66	4.94	5.84	0.42	0.00	0.00	2.25	0.01	5.97	0.00	7.84	0.00	0.00	0.00	0.00	0.00	0.00	0.27	2.36	0.00	0.00
10.00	35.29	30.51	27.65	4.62	5.58	2.11	0.00	0.22	1.57	0.27	5.53	0.00	7.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.53	0.00	0.00
11.00	35.29	30.51	27.66	4.47	5.53	2.43	0.00	0.00	2.02	0.39	4.82	0.00	8.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.55	0.00	0.00
