Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.581s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.79	37.82	4.40	0.37	10.21	0.00	0.00	0.00	0.00	4.69	0.00
3.00	40.06	38.15	10.46	0.85	2.06	5.08	1.34	0.01	0.00	0.20	0.00
4.00	40.05	38.15	8.88	1.12	3.87	5.06	7.40	0.00	0.13	0.29	0.00
5.00	40.06	38.14	9.62	8.85	5.10	6.05	8.69	0.00	0.13	0.18	0.00
6.00	40.05	38.15	12.10	12.19	5.11	5.54	8.40	0.00	0.08	0.25	0.00
7.00	40.06	38.15	10.75	12.69	5.92	5.94	4.49	0.00	0.11	0.35	0.00
8.00	40.06	38.15	11.40	11.78	4.62	5.23	1.47	0.00	0.11	0.17	0.00
9.00	40.05	38.14	11.32	11.40	4.69	4.98	1.59	0.00	0.03	0.42	0.00
10.00	40.06	38.15	11.19	11.44	5.37	4.12	1.34	0.00	0.13	0.27	0.00
11.00	40.05	38.15	11.58	10.89	5.24	5.87	9.00	0.00	0.10	0.37	0.00
12.00	40.06	38.15	11.87	11.99	6.06	6.37	8.51	0.00	0.11	0.24	0.00
13.00	40.06	38.14	12.24	11.86	5.69	7.21	8.12	0.00	0.00	0.00	0.09
14.00	40.05	38.15	11.77	7.85	5.84	9.24	9.69	0.00	0.00	0.00	0.09
15.00	40.06	38.15	15.42	0.70	5.09	13.11	12.51	0.00	0.00	0.00	0.00
16.00	40.05	38.15	10.80	13.58	6.78	4.80	1.61	0.00	0.00	0.00	0.00
17.00	40.06	38.14	8.05	12.62	6.17	4.84	1.54	0.00	0.00	0.00	0.00
18.00	40.05	38.15	0.06	13.34	8.93	3.22	1.00	0.00	0.00	0.00	0.00
19.00	40.06	38.15	0.12	11.48	6.20	2.65	0.62	0.00	0.12	0.31	0.00
20.00	40.06	38.15	9.04	6.24	4.94	3.90	0.15	0.04	0.09	0.38	0.00
21.00	40.05	38.14	7.15	0.71	3.37	3.03	0.08	0.00	0.07	0.13	0.00
22.00	40.06	38.15	7.19	0.83	3.12	4.72	0.19	0.06	0.11	0.06	0.00
23.00	40.05	38.15	6.73	1.53	3.80	4.31	5.22	0.01	0.07	0.18	0.00
24.00	40.06	38.14	0.00	2.11	3.92	0.47	0.00	0.06	0.22	0.31	0.00
25.00	40.06	38.15	0.00	15.49	10.31	0.00	0.00	0.33	0.45	1.30	0.03
26.00	40.05	38.15	0.00	17.63	10.98	0.00	0.00	0.17	0.47	1.18	0.00
27.00	40.06	38.15	5.45	14.88	8.61	0.00	4.28	0.09	0.37	0.77	0.07
28.00	40.05	38.14	12.06	13.42	5.71	0.00	10.49	0.00	0.03	0.02	0.00
29.00	40.06	38.15	12.93	13.58	6.81	0.00	9.29	0.00	0.00	0.00	0.00
30.00	40.06	38.15	12.03	14.08	7.19	0.00	9.77	0.00	0.00	0.00	0.00
31.00	40.05	38.15	13.20	14.05	6.45	0.00	9.79	0.00	0.00	0.00	0.00
32.00	40.06	38.14	12.13	13.70	5.40	0.00	9.91	0.00	0.00	0.00	0.00
33.00	40.05	38.15	13.41	14.32	3.41	0.00	11.85	0.00	0.00	0.00	0.00
34.00	40.06	38.15	12.96	15.25	6.64	0.00	9.10	0.00	0.00	0.00	0.00
35.00	40.05	38.15	13.02	14.55	5.86	0.00	9.25	0.00	0.00	0.00	0.00
36.00	40.06	38.14	11.88	13.98	6.41	0.00	9.88	0.00	0.00	0.00	0.00
37.00	40.06	38.15	12.63	14.31	6.39	0.00	9.04	0.00	0.00	0.00	0.00
38.00	40.05	38.15	13.29	15.25	7.05	0.00	4.85	0.01	0.07	0.21	0.00
39.00	40.06	38.15	13.79	13.25	4.13	0.00	9.92	0.01	0.10	0.33	0.00
