Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.574s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	40.04	0.10	5.57	2.70	13.60	2.49	0.00	0.00	0.00	0.00	0.00	0.00
3.00	40.06	2.00	0.16	2.20	9.13	2.95	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	1.48	0.04	1.91	8.18	1.06	0.00	0.16	0.00	0.24	0.00	0.04
5.00	40.06	1.68	0.11	1.97	8.46	1.10	0.00	0.00	0.00	0.46	0.00	0.06
6.00	40.05	1.66	0.06	1.73	8.32	0.91	0.00	0.00	0.00	0.61	0.00	0.10
7.00	40.06	1.19	0.01	1.37	9.21	2.35	0.00	0.00	0.00	0.60	0.00	0.16
8.00	40.06	0.89	0.00	1.82	9.48	2.21	0.00	0.00	0.00	0.29	0.00	0.00
9.00	40.05	0.30	0.66	2.32	10.58	3.89	0.00	0.00	0.00	0.40	0.00	0.00
10.00	40.06	1.30	0.04	1.86	7.91	0.85	0.00	0.00	0.00	0.26	0.00	0.00
11.00	40.05	1.16	0.01	2.43	7.92	0.85	0.00	0.00	0.00	0.48	0.00	0.00
12.00	40.06	1.02	0.10	2.37	6.29	0.55	0.00	0.00	0.00	0.30	0.00	0.00
13.00	40.06	1.20	0.03	1.40	8.97	0.46	0.00	0.00	0.00	0.00	0.00	0.00
14.00	40.05	1.27	0.01	0.01	9.06	0.60	0.00	0.00	0.00	0.00	0.00	0.00
15.00	40.06	1.36	0.00	0.07	7.72	1.12	0.00	0.00	0.00	0.00	0.00	0.00
16.00	40.05	1.54	0.00	0.19	9.74	0.19	0.00	0.00	0.00	0.00	0.00	0.00
17.00	40.06	3.34	0.00	0.58	10.21	0.79	0.00	0.00	0.00	0.00	0.00	0.00
18.00	40.05	1.73	0.00	0.30	8.95	2.86	0.00	0.00	0.00	0.00	0.00	0.00
19.00	40.06	0.00	0.00	0.02	11.94	4.53	0.00	0.00	0.00	0.00	0.00	0.01
20.00	40.06	0.00	0.00	2.43	12.16	4.17	0.00	0.00	0.00	0.00	0.00	0.08
21.00	40.05	0.00	0.00	2.12	10.51	5.15	0.00	0.00	0.00	0.00	0.00	0.00
22.00	40.06	0.00	0.00	2.21	8.82	3.10	0.00	0.00	0.00	0.00	0.00	0.00
23.00	40.05	0.00	0.00	2.75	7.74	2.36	0.00	0.00	0.00	0.00	0.00	0.00
24.00	40.06	0.00	2.21	6.51	9.05	1.81	0.00	0.00	0.00	0.00	0.00	0.00
25.00	40.06	0.00	2.54	8.40	11.81	1.66	0.00	0.00	0.00	0.00	0.00	0.00
26.00	40.05	0.00	2.36	9.59	15.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	40.06	0.00	5.82	5.91	20.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	40.05	0.00	6.46	4.46	20.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	40.06	0.00	2.47	4.80	15.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	40.06	0.00	0.24	4.62	11.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	40.05	0.11	2.26	4.49	11.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	40.06	0.66	0.22	2.68	10.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	40.05	0.45	0.06	2.22	8.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	40.06	0.86	0.00	0.72	5.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	40.05	0.92	0.00	2.83	13.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	40.06	1.44	0.00	0.93	11.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	40.06	2.43	0.00	0.54	10.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	40.05	1.85	0.00	0.36	10.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	40.06	0.13	0.00	1.72	9.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00
