Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.581s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	37.14	35.27	33.37	0.06	13.05	2.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	35.29	33.38	2.13	9.22	10.69	0.58	0.00	3.12	0.46	0.00	0.00	0.00	0.01
4.00	37.20	35.29	33.38	2.38	9.34	9.03	0.80	0.00	4.17	0.26	0.00	0.00	0.00	0.06
5.00	37.20	35.29	33.38	1.97	9.20	9.58	0.76	0.00	3.83	0.33	0.00	0.00	0.00	0.06
6.00	37.20	35.29	33.38	0.93	12.79	12.57	1.11	0.00	4.83	0.49	0.00	0.00	0.00	0.08
7.00	37.18	35.29	33.38	1.30	11.17	10.00	0.03	0.00	4.85	0.81	0.00	0.00	0.00	0.00
8.00	37.20	35.29	33.39	0.00	13.30	13.54	0.00	0.00	6.68	1.19	0.00	0.00	0.00	0.00
9.00	37.20	35.29	33.38	1.17	14.02	11.08	0.00	0.00	4.28	0.52	0.00	0.00	0.00	0.00
10.00	37.20	35.29	33.38	2.19	11.06	10.06	0.00	0.00	4.03	0.40	0.00	0.00	0.00	0.00
11.00	37.20	35.29	33.38	1.97	12.80	10.43	0.00	0.00	5.59	0.80	0.00	0.00	0.00	0.00
12.00	37.20	35.29	33.38	1.84	13.54	9.89	0.00	0.00	5.03	0.52	0.00	0.00	0.00	0.00
13.00	37.18	35.29	33.38	2.41	11.65	9.61	0.00	0.00	5.05	0.10	0.00	0.00	0.00	0.00
14.00	37.20	35.29	33.38	2.59	11.20	10.69	0.00	0.00	5.35	0.00	0.00	0.00	0.00	0.00
15.00	37.20	35.29	33.39	3.41	11.03	13.95	0.00	0.00	6.52	0.00	0.00	0.00	0.00	0.00
16.00	37.20	35.29	33.38	3.18	11.35	12.63	0.17	0.00	6.78	0.00	0.00	0.00	0.00	0.00
17.00	37.20	35.29	33.38	2.85	10.77	11.77	1.03	0.00	4.38	0.00	0.00	0.00	0.00	0.00
18.00	37.20	35.29	33.38	2.94	10.57	12.67	1.27	0.00	4.30	0.00	0.00	0.00	0.00	0.00
19.00	37.18	35.29	33.38	3.03	10.84	11.60	1.25	0.00	5.35	0.00	0.00	0.00	0.00	0.00
20.00	37.20	35.29	33.38	3.28	10.13	9.92	0.57	0.00	2.94	0.00	0.00	0.00	0.00	0.00
21.00	37.20	35.29	33.38	2.50	12.04	12.43	0.88	0.00	5.50	0.00	0.00	0.00	0.00	0.00
22.00	37.20	35.29	33.39	3.46	11.12	9.71	0.36	0.00	4.26	0.00	0.00	0.00	0.00	0.00
23.00	37.20	35.29	33.38	1.88	6.59	7.64	0.18	0.15	4.17	0.00	0.00	0.00	0.00	0.00
24.00	37.20	35.29	33.38	0.20	5.87	7.81	0.18	0.69	4.73	0.00	0.12	0.00	0.00	0.00
25.00	37.18	35.29	33.38	0.00	7.40	8.83	0.00	0.95	2.18	0.00	0.13	0.00	0.00	0.00
26.00	37.20	35.29	33.38	0.00	5.88	9.39	0.00	1.06	3.56	0.00	0.03	0.00	0.00	0.00
27.00	37.20	35.29	33.38	0.00	0.60	9.74	0.00	0.01	8.34	0.00	0.00	0.00	0.00	0.00
28.00	37.20	35.29	33.38	0.00	1.21	11.31	0.00	0.07	6.83	0.00	0.00	0.00	0.00	0.00
29.00	37.20	35.29	33.39	0.00	1.73	10.14	0.00	0.08	7.08	0.00	0.01	0.01	0.00	0.00
30.00	37.18	35.29	33.38	0.00	1.89	6.35	0.00	0.06	7.08	0.00	0.03	0.00	0.00	0.00
31.00	37.20	35.29	33.38	0.00	1.29	7.10	0.00	0.07	5.22	0.00	0.03	0.00	0.01	0.00
32.00	37.20	35.29	33.38	0.00	0.31	12.25	0.00	0.00	11.50	0.00	0.00	0.00	0.00	0.00
33.00	37.20	35.29	33.38	0.00	2.83	11.46	0.00	0.55	6.97	0.00	0.08	0.01	0.02	0.00
34.00	37.20	35.29	33.38	0.00	10.03	9.68	0.20	1.64	3.21	0.00	0.36	0.04	0.11	0.00
35.00	37.20	35.29	33.39	0.00	0.51	9.75	1.19	0.07	5.11	0.00	0.07	0.00	0.01	0.00
36.00	37.18	35.29	33.38	0.00	0.84	12.20	3.11	0.24	6.76	0.00	0.08	0.00	0.00	0.00
37.00	37.20	35.29	33.38	0.00	0.48	9.68	1.42	0.09	5.18	0.00	0.01	0.00	0.02	0.00
38.00	37.20	35.29	33.38	0.00	9.31	8.58	0.70	1.76	3.47	0.00	0.39	0.01	0.04	0.00
39.00	37.20	35.29	33.38	0.00	9.79	8.18	0.51	1.75	3.52	0.00	0.31	0.00	0.00	0.00
