Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.564s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	35.05	27.65	23.80	3.86	0.00	3.32	0.00	0.00	0.00	0.40	0.00	0.00	0.00	4.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.29	27.66	23.84	7.18	0.00	4.40	0.88	0.88	0.00	0.00	0.00	1.40	0.00	4.23	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00
4.00	35.29	27.65	23.84	9.06	0.00	5.40	0.08	2.44	0.00	0.02	0.00	0.98	0.00	8.51	0.00	0.00	0.00	0.00	3.52	0.00	0.00	0.00	0.00
5.00	35.29	27.66	23.84	9.10	0.00	5.90	2.23	2.70	0.00	0.00	0.00	0.31	0.42	6.12	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.00
6.00	35.29	27.66	23.84	9.38	0.00	6.26	2.74	1.88	0.00	0.47	0.00	0.66	0.92	7.13	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00
7.00	35.29	27.65	23.84	8.56	0.00	6.54	3.03	1.40	0.00	0.31	0.00	0.29	0.76	7.57	0.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00
8.00	35.29	27.66	23.84	8.51	0.00	4.95	2.50	1.80	0.00	0.28	0.00	0.54	0.74	5.48	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.00
9.00	35.29	27.66	23.84	8.49	0.00	6.74	2.83	1.54	0.00	0.57	0.00	0.25	0.21	6.37	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00
10.00	35.29	27.65	23.84	7.54	0.00	4.36	0.40	2.52	0.00	1.15	0.00	0.00	0.00	5.41	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00
11.00	35.29	27.66	23.84	6.06	0.00	4.08	1.07	1.73	0.00	0.18	0.00	0.00	0.00	5.32	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00
12.00	35.29	27.66	23.84	9.56	0.00	5.60	2.45	1.85	0.00	0.00	0.00	0.00	0.00	6.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	35.29	27.65	23.84	9.94	0.00	5.14	2.40	2.68	0.00	0.00	0.00	0.00	0.00	8.29	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00
14.00	35.29	27.66	23.84	9.42	0.00	4.47	3.00	2.23	0.00	0.00	0.00	0.00	0.00	6.60	0.00	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.00
15.00	35.29	27.65	23.84	8.77	0.00	4.45	1.85	2.68	0.00	0.00	0.00	0.00	0.00	6.88	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00
16.00	35.29	27.66	23.84	8.18	0.00	3.00	1.59	1.43	0.00	0.00	0.00	0.00	0.00	6.55	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00
17.00	35.29	27.66	23.84	9.04	0.00	4.27	1.58	0.16	0.00	0.00	0.00	0.00	0.00	6.81	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00
18.00	35.29	27.65	23.84	8.96	0.00	2.85	1.24	0.00	0.00	0.00	0.00	0.00	0.00	6.75	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00
