Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.606s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	40.74	33.28	28.38	0.00	0.00	0.95	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	41.00	33.38	28.62	4.82	0.83	0.00	0.00	1.44	0.00	4.20	0.00	1.89	0.00	2.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	33.38	28.60	7.59	2.00	0.00	0.00	3.40	0.00	0.94	0.00	6.74	0.00	3.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	33.38	28.62	7.51	4.82	0.00	0.00	2.85	0.00	6.33	0.00	4.01	0.00	5.29	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00
6.00	41.01	33.38	28.60	8.82	4.29	0.00	0.00	1.97	0.00	7.00	0.00	4.56	0.00	4.39	0.00	2.54	0.00	0.00	0.00	0.00	0.00	0.00
7.00	41.00	33.38	28.62	3.94	2.44	0.00	0.00	2.22	0.00	7.03	0.00	6.77	0.00	2.44	0.00	3.55	0.00	0.00	0.00	0.00	0.00	0.00
8.00	41.01	33.39	28.60	8.85	5.54	0.00	0.00	2.85	0.00	7.55	0.00	1.94	0.00	4.42	0.00	2.64	0.00	0.00	0.00	0.00	0.00	0.00
9.00	41.00	33.38	28.62	8.60	6.11	0.00	0.00	3.12	0.00	6.57	0.00	1.33	0.00	3.78	0.00	2.96	0.00	0.00	0.00	0.00	0.00	0.00
10.00	41.01	33.38	28.60	8.24	2.40	0.00	0.00	1.64	0.00	2.23	0.00	1.07	0.00	2.06	0.00	1.10	0.00	0.00	0.00	0.00	0.00	0.00
11.00	41.00	33.38	28.62	8.46	6.32	0.00	0.00	2.47	0.00	1.12	0.00	2.27	0.00	4.55	0.00	2.75	0.00	0.00	0.00	0.00	0.00	0.00
12.00	41.01	33.38	28.62	6.51	5.01	0.00	0.00	2.27	0.00	2.07	0.00	1.95	0.00	4.03	0.00	2.25	0.00	0.00	0.00	0.00	0.00	0.00
13.00	41.00	33.38	28.60	11.84	6.67	0.00	0.00	3.78	0.00	0.84	0.00	0.48	0.00	1.77	0.00	3.66	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	33.38	28.62	4.68	3.67	0.00	0.00	2.34	0.00	3.12	0.00	0.00	0.00	3.77	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00
15.00	41.00	33.39	28.60	0.88	5.69	0.07	0.00	1.39	0.00	0.27	0.00	1.02	0.00	3.93	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00
16.00	41.01	33.38	28.62	0.49	4.63	0.61	0.00	1.07	0.00	1.28	0.00	0.84	0.00	2.68	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.00
17.00	41.00	33.38	28.60	3.00	4.00	0.27	0.00	1.70	0.00	0.80	0.00	0.47	0.00	2.31	0.00	1.82	0.00	0.00	0.00	0.00	0.00	0.00
18.00	41.01	33.38	28.62	5.77	3.20	0.33	0.00	3.71	0.00	2.21	0.00	1.09	0.00	4.36	0.00	2.30	0.00	0.00	0.00	0.00	0.00	0.00
19.00	41.00	33.38	28.60	5.65	3.59	0.39	0.00	2.12	0.00	4.55	0.00	0.43	0.00	5.32	0.00	2.88	0.00	0.00	0.00	0.00	0.00	0.00
20.00	41.01	33.38	28.62	8.69	2.79	0.20	0.00	0.00	0.00	6.12	0.00	0.00	0.00	6.27	0.00	2.73	0.00	0.00	0.00	0.00	0.00	0.00
21.00	41.00	33.38	28.62	7.54	0.82	0.00	0.00	0.00	0.00	5.23	0.00	3.35	0.00	4.65	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00
22.00	41.01	33.39	28.60	4.68	0.77	0.46	0.00	0.00	0.00	4.60	0.00	4.22	0.00	5.42	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00
23.00	41.00	33.38	28.62	5.88	3.90	0.00	0.00	0.00	0.00	5.17	0.00	4.10	0.00	6.73	0.00	1.82	0.00	0.00	0.00	0.00	0.00	0.00
24.00	41.01	33.38	28.60	7.25	5.01	0.04	0.00	0.00	0.00	4.99	0.00	4.82	0.00	2.53	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	41.00	33.38	28.62	8.69	4.69	1.00	0.00	0.00	0.00	6.01	0.00	3.55	0.00	0.00	0.00	2.75	0.00	0.00	0.00	0.00	0.00	0.00
26.00	41.01	33.38	28.60	7.33	4.87	0.49	0.00	0.00	0.00	4.84	0.00	0.42	0.00	3.95	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00
