Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.577s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	36.99	31.31	30.39	6.99	8.57	3.81	2.18	5.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	31.47	30.51	6.32	9.00	3.85	5.68	6.85	2.72	0.00	0.21	0.00	0.21	0.00	5.45	0.00	0.00	0.00
4.00	37.20	31.47	30.52	6.27	7.91	5.11	4.26	7.19	4.75	0.00	0.37	0.00	0.25	0.00	6.03	0.00	0.00	0.00
5.00	37.20	31.48	30.51	6.63	8.38	4.77	5.19	7.52	3.84	0.00	0.22	0.00	0.21	0.00	6.10	0.00	0.00	0.00
6.00	37.20	31.47	30.51	6.75	9.59	5.28	4.49	7.32	4.74	0.00	0.39	0.00	0.16	0.00	5.79	0.00	0.00	0.00
7.00	37.18	31.47	30.52	6.52	8.42	2.67	4.68	4.27	2.83	0.00	0.01	0.00	0.02	0.00	3.93	0.00	0.00	0.00
8.00	37.20	31.48	30.51	6.27	4.62	3.64	1.10	4.09	2.68	0.00	0.26	0.00	0.00	0.00	7.11	0.00	0.00	0.00
9.00	37.20	31.47	30.52	6.26	8.19	6.37	1.42	8.14	4.87	0.00	0.08	0.00	0.00	0.00	6.04	0.00	0.00	0.00
10.00	37.20	31.47	30.51	5.88	9.32	5.83	3.45	5.67	5.21	0.00	0.26	0.00	0.00	0.00	5.63	0.00	0.00	0.00
11.00	37.20	31.48	30.51	7.00	9.64	5.11	5.14	7.28	4.45	0.00	0.25	0.00	0.00	0.00	5.26	0.00	0.00	0.00
12.00	37.20	31.47	30.52	4.12	6.46	2.89	4.41	6.90	4.26	0.00	0.26	0.00	0.00	0.00	3.83	0.00	0.00	0.00
13.00	37.18	31.47	30.51	0.06	5.35	0.66	5.18	7.09	5.22	0.00	0.33	0.00	0.00	0.00	1.25	0.00	0.00	0.00
14.00	37.20	31.48	30.52	5.00	3.37	5.88	3.00	5.51	5.49	0.00	0.21	0.00	0.00	0.00	1.01	0.00	0.00	0.00
15.00	37.20	31.47	30.51	5.20	6.73	4.07	0.25	5.67	6.23	0.00	0.11	0.00	0.00	0.00	1.13	0.00	0.00	0.00
16.00	37.20	31.47	30.51	5.02	8.05	4.40	0.30	6.49	5.74	0.00	0.15	0.00	0.00	0.00	0.93	0.00	0.00	0.00
17.00	37.20	31.47	30.52	5.67	6.67	4.21	0.20	6.50	5.18	0.00	0.09	0.00	0.00	0.00	0.80	0.00	0.00	0.00
18.00	37.20	31.48	30.51	6.60	3.52	4.83	0.00	7.94	4.87	0.00	0.04	0.00	0.00	0.00	0.95	0.00	0.00	0.00
19.00	37.18	31.47	30.52	8.60	0.00	1.09	0.00	10.53	8.46	0.00	0.27	0.00	0.00	0.00	1.49	0.00	0.00	0.00
20.00	37.20	31.47	30.51	8.37	0.00	1.07	0.00	8.85	8.76	0.00	0.33	0.00	0.00	0.00	1.33	0.00	0.00	0.00
21.00	37.20	31.48	30.51	6.96	0.00	6.72	0.00	8.70	4.90	0.00	0.17	0.00	0.00	0.00	1.39	0.00	0.00	0.00
