Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (11.931s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	36.12	26.69	20.83	11.85	0.00	0.00	3.54	7.68	0.00	0.85	0.31
3.00	36.24	26.71	20.98	10.94	0.00	0.00	5.95	7.72	0.00	1.11	0.00
4.00	36.24	26.71	20.98	12.15	0.00	0.00	5.04	7.12	0.06	1.50	0.00
5.00	36.24	26.69	20.98	12.19	0.02	0.00	4.55	6.66	0.11	1.13	0.00
6.00	36.24	26.71	20.99	12.05	0.00	0.00	4.65	11.28	0.00	0.62	0.00
7.00	36.24	26.71	20.98	13.52	0.00	0.00	4.13	11.44	0.00	0.06	0.00
8.00	36.24	26.71	20.98	9.87	0.00	0.00	4.80	11.44	0.00	0.00	0.00
9.00	36.24	26.69	20.98	11.03	0.00	0.00	4.95	11.44	0.00	0.00	0.00
10.00	36.24	26.71	20.98	8.52	0.09	0.00	3.21	6.36	0.31	3.93	0.00
11.00	36.24	26.71	20.99	9.51	0.00	0.00	2.95	8.12	0.03	5.76	0.00
12.00	36.23	26.69	20.98	5.91	0.00	0.00	0.00	9.46	0.29	7.34	0.00
13.00	36.24	26.71	20.98	8.58	0.00	0.00	0.00	5.38	0.48	4.07	0.00
14.00	36.24	26.71	20.98	11.43	0.00	0.00	0.00	4.94	0.10	3.37	0.00
15.00	36.24	26.71	20.98	15.17	0.00	0.00	0.00	10.49	0.70	1.88	0.00
16.00	36.24	26.69	20.99	13.54	0.00	0.00	0.00	10.40	0.36	0.02	0.00
17.00	36.24	26.71	20.98	12.42	0.00	0.00	0.00	11.58	0.35	0.00	0.00
18.00	36.24	26.71	20.98	14.13	0.00	0.00	0.00	9.53	1.50	0.00	0.00
19.00	36.24	26.69	20.98	8.66	0.00	0.00	0.00	8.09	3.34	0.00	0.00
20.00	36.24	26.71	20.98	13.40	0.00	0.86	0.00	8.10	2.63	0.00	0.00
21.00	36.24	26.71	20.99	15.32	0.00	4.09	0.00	9.95	0.00	0.00	0.00
22.00	36.24	26.71	20.98	13.82	0.00	3.95	0.00	9.61	0.00	0.00	0.00
23.00	36.23	26.69	20.98	10.07	0.00	1.74	0.00	7.46	0.00	0.00	0.00
24.00	36.24	26.71	20.98	12.10	0.00	2.37	0.00	5.73	0.00	2.36	0.00
25.00	36.24	26.71	20.98	16.27	0.00	0.98	0.00	2.64	0.00	1.93	0.00
26.00	36.24	26.69	20.99	17.05	0.00	0.00	0.00	11.65	0.00	9.70	0.00
27.00	36.24	26.71	20.98	15.22	0.00	0.00	0.00	10.25	0.00	7.49	0.00
28.00	36.24	26.71	20.98	11.90	0.00	0.00	0.00	8.28	0.00	4.02	0.00
29.00	36.24	26.71	20.98	11.41	0.00	4.10	0.00	8.45	0.00	3.23	0.00
30.00	36.24	26.69	20.99	12.97	0.00	4.09	0.00	9.15	0.00	5.73	0.00
31.00	36.24	26.71	20.98	16.91	0.00	1.63	0.00	11.01	0.00	9.11	0.00
32.00	36.24	26.71	20.98	15.89	0.00	7.86	0.00	9.97	0.00	7.90	0.00
33.00	36.24	26.71	20.98	11.94	0.00	4.85	0.00	7.67	0.00	5.45	0.00
34.00	36.23	26.69	20.98	8.75	0.00	8.74	0.00	5.66	0.00	3.04	0.00
35.00	36.24	26.71	20.99	0.47	0.00	11.67	0.00	9.41	0.00	0.00	0.00
36.00	36.24	26.71	20.98	0.00	0.00	7.47	0.00	11.41	0.00	0.00	0.00
37.00	36.24	26.69	20.98	11.05	0.00	0.81	6.82	11.50	0.00	0.00	0.00
38.00	36.24	26.71	20.98	15.63	0.00	0.00	9.95	11.44	0.00	0.00	0.00
39.00	36.24	26.71	20.98	14.87	0.00	0.00	9.23	11.44	0.00	0.00	0.00
