Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.601s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	36.12	35.27	27.48	0.00	1.77	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	36.24	35.29	27.66	3.27	0.39	1.16	0.00	0.00	2.83	0.00	0.00	0.00	3.72	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	35.29	27.65	6.90	3.98	0.69	0.00	1.27	3.92	0.00	0.00	0.10	5.88	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	35.29	27.66	8.83	10.05	0.61	0.00	5.03	5.79	0.00	0.00	0.10	6.33	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	36.24	35.29	27.66	8.09	10.21	1.64	0.00	4.48	4.32	0.00	0.06	0.53	6.48	0.00	2.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	36.24	35.29	27.65	7.85	9.64	2.45	0.00	2.61	3.76	0.00	0.02	0.73	6.77	0.00	2.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	36.24	35.29	27.66	8.32	10.52	1.90	0.00	4.69	4.50	0.00	0.02	0.54	7.13	0.00	2.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	36.24	35.29	27.66	5.94	8.37	2.09	0.00	4.44	3.34	0.00	0.00	0.35	6.77	0.00	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	36.24	35.29	27.65	5.58	2.46	0.92	0.22	4.56	2.79	0.00	0.00	0.28	2.63	0.00	2.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.24	35.29	27.66	6.56	6.85	1.31	0.35	4.42	4.47	0.00	0.00	0.00	4.09	0.00	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
