Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (12.403s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	40.86	15.69	0.00	17.04	0.00	0.00	0.00	0.00	0.00	0.00
3.00	41.00	14.33	0.00	14.88	0.00	0.00	1.38	0.47	0.00	0.00
4.00	41.01	16.50	0.00	12.21	0.00	0.00	0.27	0.04	0.51	0.00
5.00	41.00	7.15	0.00	7.64	0.00	0.00	0.00	0.00	2.26	0.00
6.00	41.01	20.96	0.00	9.59	0.00	0.00	0.00	0.00	1.58	0.00
7.00	41.00	8.05	0.00	9.95	0.00	0.39	3.76	0.00	0.00	0.00
8.00	41.01	11.61	0.00	10.23	0.01	0.62	1.70	0.00	0.31	0.00
9.00	41.00	13.60	0.00	14.33	0.00	0.10	0.58	0.00	0.30	0.00
10.00	41.01	10.62	0.00	12.67	0.00	0.24	0.99	0.00	0.40	0.00
11.00	41.00	14.30	0.00	15.67	0.00	0.08	0.57	0.00	0.26	0.00
12.00	41.01	15.36	0.00	17.68	0.00	0.00	0.00	0.00	0.00	0.00
13.00	41.00	16.69	0.00	19.28	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	16.94	0.00	19.73	0.00	0.00	0.02	0.00	0.00	0.00
15.00	41.00	17.78	0.00	15.89	0.00	0.75	2.11	0.00	0.00	0.00
16.00	41.01	25.34	0.00	22.43	0.00	0.00	0.00	0.00	0.00	0.00
17.00	41.00	25.21	0.00	22.11	0.00	0.00	0.01	0.00	0.00	0.00
18.00	41.01	19.27	0.00	14.33	0.00	0.00	4.19	0.00	0.00	0.00
19.00	41.00	17.38	0.00	13.20	0.00	0.00	2.75	0.00	0.00	0.00
20.00	41.01	7.93	0.00	14.85	0.00	0.07	0.06	0.00	0.00	0.00
21.00	41.00	9.85	0.00	13.67	0.00	0.54	1.37	0.00	0.00	0.00
22.00	41.01	14.61	0.00	18.47	0.00	0.00	0.00	0.00	0.00	0.00
23.00	41.00	10.56	0.00	15.17	0.00	0.04	0.06	0.00	0.00	0.00
24.00	41.01	15.63	0.00	9.07	0.00	0.00	0.07	0.00	0.00	0.00
25.00	41.00	11.41	0.00	13.41	0.00	0.11	0.18	0.00	0.00	0.00
26.00	41.01	9.93	0.00	9.73	0.03	0.33	1.43	0.00	0.00	0.00
27.00	41.00	7.22	0.00	10.28	0.02	0.84	2.48	0.35	0.00	0.00
28.00	41.01	2.47	0.00	9.03	0.00	0.53	1.88	0.63	0.00	0.00
29.00	41.00	3.00	0.00	9.49	0.00	0.46	2.04	0.60	0.00	0.00
30.00	41.01	5.23	0.00	12.06	0.00	0.31	1.19	0.20	0.00	0.00
31.00	41.00	7.58	0.00	14.02	0.00	0.00	1.25	0.00	0.00	0.00
32.00	41.01	3.82	0.00	10.80	0.00	0.00	4.29	0.00	0.00	0.00
33.00	41.00	4.09	0.00	10.53	0.00	0.00	3.65	0.00	0.00	0.00
34.00	41.01	3.80	0.00	11.19	0.00	0.00	4.41	0.00	0.00	0.00
35.00	41.00	3.91	0.00	10.79	0.00	0.00	4.14	0.00	0.00	0.00
36.00	41.01	2.06	0.00	17.34	0.00	0.00	2.71	0.26	0.00	0.00
37.00	41.00	12.94	0.00	11.04	0.00	0.00	3.07	1.48	0.00	0.00
38.00	41.01	14.25	0.00	11.79	0.00	0.00	3.43	1.33	0.00	0.00
39.00	41.01	14.16	0.00	12.01	0.00	0.00	2.70	1.11	0.00	0.00
