Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (12.354s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.03	38.12	36.94	4.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	39.10	38.15	37.20	13.17	1.91	9.25	1.98	0.56	0.00	1.37	0.00
4.00	39.09	38.15	37.20	12.98	1.39	6.33	7.23	0.79	0.00	0.60	0.12
5.00	39.10	38.14	37.20	13.31	1.97	7.11	6.66	0.66	0.00	0.65	0.15
6.00	39.10	38.15	37.20	13.60	2.13	7.42	7.64	0.74	0.00	0.64	0.24
7.00	39.09	38.15	37.18	12.77	0.67	7.75	7.64	0.54	0.02	0.26	0.15
8.00	39.10	38.15	37.20	12.94	0.00	7.52	6.49	0.27	0.04	0.00	0.00
9.00	39.10	38.14	37.20	12.54	0.00	5.73	8.16	0.00	0.00	0.00	0.00
10.00	39.09	38.15	37.20	12.71	0.00	9.82	8.48	0.35	0.16	0.00	0.00
11.00	39.10	38.15	37.20	13.91	0.00	12.76	9.03	0.98	0.00	0.00	0.01
12.00	39.10	38.15	37.20	13.63	0.02	11.13	9.05	1.08	0.00	0.02	0.00
13.00	39.09	38.14	37.18	13.91	0.64	8.89	8.82	0.79	0.00	0.81	0.00
14.00	39.10	38.15	37.20	13.67	0.39	8.58	8.09	0.37	0.06	0.71	0.01
15.00	39.10	38.15	37.20	12.50	0.37	8.20	7.47	0.56	0.09	0.62	0.01
16.00	39.09	38.15	37.20	11.77	0.34	7.60	7.76	0.45	0.06	0.52	0.03
17.00	39.10	38.14	37.20	12.03	0.36	8.47	7.49	0.55	0.13	0.56	0.02
18.00	39.10	38.15	37.20	11.43	0.13	8.52	7.40	0.40	0.06	0.15	0.04
19.00	39.09	38.15	37.18	13.09	0.27	8.59	9.27	0.72	0.01	0.45	0.11
20.00	39.10	38.15	37.20	14.59	0.15	11.39	6.51	0.88	0.21	1.65	0.09
21.00	39.10	38.14	37.20	11.70	0.13	7.82	7.92	0.44	0.15	0.56	0.00
22.00	39.09	38.15	37.20	11.04	0.29	7.32	7.27	0.28	0.03	0.55	0.01
23.00	39.10	38.15	37.20	11.33	0.57	8.54	6.45	0.46	0.12	0.25	0.00
24.00	39.10	38.14	37.20	14.29	1.07	8.70	8.96	0.60	0.31	0.88	0.00
25.00	39.09	38.15	37.18	14.66	0.00	9.22	9.89	0.88	0.24	1.12	0.00
26.00	39.10	38.15	37.20	14.69	0.00	6.19	11.85	1.08	0.17	0.77	0.00
27.00	39.10	38.15	37.20	12.57	0.47	5.68	10.59	0.53	0.24	1.09	0.09
28.00	39.09	38.14	37.20	10.78	1.47	7.82	8.80	0.38	0.02	0.82	0.17
29.00	39.10	38.15	37.20	12.51	1.46	8.86	8.59	0.57	0.15	1.18	0.02
30.00	39.10	38.15	37.18	11.96	1.82	7.63	8.46	0.37	0.10	1.00	0.00
31.00	39.09	38.15	37.20	10.10	1.46	8.65	7.74	0.38	0.11	1.52	0.00
32.00	39.10	38.14	37.20	11.35	2.08	7.73	8.69	0.27	0.08	0.86	0.00
33.00	39.10	38.15	37.20	11.22	1.61	7.73	9.02	0.45	0.12	0.74	0.00
34.00	39.09	38.15	37.20	11.90	1.86	8.97	8.50	0.47	0.15	0.76	0.00
35.00	39.10	38.15	37.20	9.70	1.26	10.01	9.58	0.38	0.08	1.00	0.00
36.00	39.10	38.14	37.18	14.67	0.11	12.61	11.40	1.54	0.11	0.55	0.00
37.00	39.09	38.15	37.20	11.46	2.45	10.29	9.23	0.77	0.04	0.00	0.00
38.00	39.10	38.15	37.20	11.87	2.34	9.37	11.67	0.80	0.00	0.00	0.00
39.00	39.10	38.15	37.20	11.99	2.55	10.50	7.88	0.77	0.00	0.00	0.00
