Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.630s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	37.02	35.96	34.04	2.54	7.77	3.28	0.02	0.01	0.00	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	36.24	34.33	8.33	9.69	5.78	0.37	0.00	0.00	0.97	0.00	0.00	0.00	7.43	0.00	0.00	0.00	0.00	0.00	0.00
4.00	37.20	36.24	34.33	8.09	8.55	3.62	0.09	0.00	0.00	0.90	0.00	0.00	0.00	4.53	0.00	0.00	0.00	0.00	0.00	0.00
5.00	37.20	36.24	34.33	10.11	9.91	3.36	0.06	0.00	0.00	1.86	0.00	0.00	0.00	4.87	0.00	0.00	0.00	0.00	0.00	0.00
6.00	37.20	36.24	34.33	6.01	5.56	2.25	0.04	0.00	0.00	0.88	0.00	0.00	0.00	2.26	0.00	0.00	0.00	0.00	0.00	0.00
7.00	37.18	36.24	34.33	7.13	1.53	1.80	0.00	0.01	0.00	2.41	0.00	0.00	0.00	4.57	0.00	0.00	0.00	0.00	0.00	0.00
8.00	37.20	36.24	34.33	11.85	7.12	8.39	2.95	0.00	0.00	2.38	0.00	0.00	0.00	8.52	0.00	0.00	0.00	0.00	0.00	0.00
9.00	37.20	36.24	34.33	11.95	12.39	7.18	2.10	0.00	0.00	2.71	0.00	0.00	0.00	10.10	0.00	0.00	0.00	0.00	0.00	0.00
10.00	37.20	36.24	34.33	10.64	11.06	7.42	2.01	0.00	0.00	2.55	0.00	0.00	0.00	7.56	1.45	0.00	0.00	0.00	0.00	0.00
11.00	37.20	36.24	34.33	8.87	10.68	5.82	1.54	0.00	0.02	2.62	0.00	0.00	0.00	4.48	2.86	0.00	0.00	0.00	0.00	0.00
12.00	37.20	36.23	34.33	9.60	10.33	5.31	2.03	0.00	0.49	2.01	0.00	0.00	0.00	4.21	2.35	0.00	0.00	0.00	0.00	0.00
13.00	37.18	36.24	34.33	8.83	9.91	4.95	1.79	0.00	0.43	2.07	0.00	0.00	0.00	5.49	2.68	0.00	0.00	0.00	0.00	0.00
