Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.600s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.08	35.22	31.30	14.40	1.40	13.97	0.02	0.00	2.34	0.00	0.00
3.00	39.10	35.29	31.47	12.44	3.08	13.47	0.00	0.00	3.90	0.07	0.00
4.00	39.09	35.29	31.47	14.98	2.67	13.31	0.09	0.00	3.44	0.00	0.00
5.00	39.10	35.29	31.48	11.90	1.26	9.43	0.03	0.00	1.98	0.92	0.00
6.00	39.10	35.29	31.47	15.03	0.79	7.49	0.00	0.00	0.25	2.00	0.00
7.00	39.09	35.29	31.47	13.03	0.01	7.48	0.02	0.00	0.00	2.30	0.00
8.00	39.10	35.29	31.48	15.55	1.29	8.82	0.01	0.00	0.00	3.22	0.00
9.00	39.10	35.29	31.47	13.95	0.73	9.29	0.03	0.00	0.00	0.97	0.00
10.00	39.09	35.29	31.47	18.26	0.60	14.45	0.25	0.00	0.00	0.00	0.00
11.00	39.10	35.29	31.48	14.67	1.44	5.41	0.38	0.00	0.00	0.00	0.00
12.00	39.10	35.29	31.47	8.71	2.13	0.00	1.24	0.00	0.00	0.00	0.00
13.00	39.09	35.29	31.47	19.13	2.12	3.19	1.07	0.00	0.00	0.00	0.00
14.00	39.10	35.29	31.48	18.37	1.25	9.84	0.56	0.00	0.00	0.00	0.00
15.00	39.10	35.29	31.47	18.86	1.52	13.49	0.92	0.00	0.00	0.00	0.00
16.00	39.09	35.29	31.47	19.07	2.53	15.27	0.00	0.00	0.00	0.00	0.00
17.00	39.10	35.29	31.47	14.70	3.80	15.28	0.04	0.00	0.00	0.00	0.00
18.00	39.10	35.29	31.48	4.16	3.68	3.59	0.37	0.00	0.00	0.00	0.00
19.00	39.09	35.29	31.47	11.85	2.73	5.88	0.52	0.00	0.00	0.00	0.00
20.00	39.10	35.29	31.47	10.83	1.59	4.05	0.91	0.00	0.00	0.00	0.00
21.00	39.10	35.29	31.48	1.79	7.94	0.97	0.95	0.00	0.00	0.00	0.00
22.00	39.09	35.29	31.47	0.00	5.17	0.00	3.36	0.00	0.00	0.00	0.00
23.00	39.10	35.29	31.47	0.00	5.73	0.00	4.69	0.00	0.00	0.00	0.00
24.00	39.10	35.29	31.48	0.00	6.00	12.99	1.56	0.00	0.00	0.00	0.00
25.00	39.09	35.29	31.47	0.00	2.98	15.24	1.04	0.00	0.00	0.00	0.00
26.00	39.10	35.29	31.47	0.00	2.67	15.18	1.47	0.00	0.00	0.00	0.00
27.00	39.10	35.29	31.48	0.00	2.80	15.30	1.50	0.00	0.00	0.00	0.00
28.00	39.09	35.29	31.47	0.00	2.62	15.34	1.61	0.00	0.00	0.00	0.00
29.00	39.10	35.29	31.47	0.00	6.08	10.47	1.81	0.00	0.00	0.00	0.00
30.00	39.10	35.29	31.48	0.00	11.54	0.00	0.17	0.00	0.00	0.00	0.00
31.00	39.09	35.29	31.47	0.00	12.84	0.00	0.08	0.00	0.00	0.00	0.00
32.00	39.10	35.29	31.47	0.00	11.01	0.00	0.18	0.00	0.00	0.00	0.00
33.00	39.10	35.29	31.48	13.34	8.67	0.00	0.06	0.00	0.00	0.00	0.00
34.00	39.09	35.29	31.47	9.97	7.94	0.00	0.02	0.00	0.00	0.00	0.00
35.00	39.10	35.29	31.47	18.90	2.55	0.00	0.00	0.00	0.00	0.00	0.00
36.00	39.10	35.29	31.47	19.08	6.61	0.00	0.01	0.00	0.00	0.00	0.00
37.00	39.09	35.29	31.48	17.65	8.38	0.00	0.00	0.00	0.00	0.00	0.00
38.00	39.10	35.29	31.47	11.11	6.87	12.88	0.00	0.00	0.00	0.00	0.00
39.00	39.10	35.29	31.47	15.25	2.72	15.75	0.19	0.00	0.00	0.00	0.00
