Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.579s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	33.38	33.28	26.56	7.28	0.00	8.59	0.00	4.57	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
3.00	33.38	33.38	26.71	6.15	0.00	10.26	0.00	9.41	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00
4.00	33.38	33.38	26.71	5.60	4.99	6.91	0.80	8.73	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00
5.00	33.38	33.38	26.69	5.18	9.01	6.95	1.03	7.09	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00
6.00	33.38	33.38	26.71	5.60	9.59	7.90	0.63	8.25	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00
7.00	33.38	33.38	26.71	4.94	10.94	2.12	0.00	8.49	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.00
8.00	33.38	33.38	26.71	5.74	8.25	4.78	0.00	8.36	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.00
9.00	33.39	33.39	26.69	5.66	9.61	8.84	0.00	7.32	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	0.00
10.00	33.38	33.38	26.71	5.13	8.94	8.40	0.00	6.13	0.00	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0.00
11.00	33.38	33.38	26.71	5.17	9.49	6.54	0.00	6.01	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.00	0.00
