Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.569s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	40.82	37.03	0.00	2.03	0.00	0.00	0.00	9.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	41.00	37.20	4.89	0.12	11.32	0.00	0.26	10.57	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	37.20	3.69	0.13	9.01	0.56	0.06	7.40	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	37.20	3.11	0.07	7.76	0.88	0.38	7.15	0.02	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00
6.00	41.01	37.20	4.39	0.20	8.91	0.67	0.49	8.61	0.01	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
7.00	41.00	37.18	3.17	0.15	7.79	0.00	0.58	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	41.01	37.20	3.37	0.28	6.96	0.00	0.51	8.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	41.00	37.20	3.90	0.18	6.21	0.00	0.74	8.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	41.01	37.20	2.57	0.15	5.57	0.00	0.67	8.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	41.00	37.20	2.89	0.10	6.32	0.00	0.86	9.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	41.01	37.20	4.57	0.21	6.56	0.00	1.27	9.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	41.00	37.18	3.89	0.19	7.95	0.00	0.45	9.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	37.20	4.03	0.19	7.12	0.00	0.24	9.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	41.00	37.20	3.46	0.10	6.74	0.00	0.83	7.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	41.01	37.20	4.13	0.16	5.63	0.10	0.89	7.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	41.00	37.20	4.16	0.12	4.01	0.57	0.95	5.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	41.01	37.20	3.86	0.08	5.84	0.74	1.06	6.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	41.00	37.18	1.84	0.08	3.86	0.74	0.58	7.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	41.01	37.20	0.00	0.00	5.11	0.61	0.54	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	41.00	37.20	2.96	0.00	7.75	0.00	0.30	10.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	41.01	37.20	3.41	0.00	7.68	0.00	0.54	8.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	41.00	37.20	4.07	0.01	7.36	0.00	1.07	8.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	41.01	37.20	3.75	0.00	8.03	0.00	1.30	7.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	41.00	37.18	2.23	0.07	6.18	0.00	0.73	8.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	41.01	37.20	3.22	0.12	5.76	0.00	0.48	6.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	41.00	37.20	3.12	0.07	8.32	0.00	0.48	9.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	41.01	37.20	2.75	0.17	9.18	0.00	0.60	9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	41.00	37.20	3.62	0.13	8.76	0.00	0.57	9.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	41.01	37.18	5.00	0.00	2.64	0.00	0.01	10.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	41.00	37.20	2.84	0.00	7.61	0.00	1.36	8.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	41.01	37.20	2.70	0.02	6.66	0.00	0.85	8.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	41.00	37.20	4.90	0.26	6.59	0.00	1.29	8.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	41.01	37.20	2.53	0.10	5.67	0.00	0.90	7.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	41.00	37.20	2.54	0.09	7.47	0.00	0.97	8.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	41.01	37.18	1.84	0.09	5.71	0.00	0.79	7.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	41.00	37.20	3.67	0.15	3.48	0.00	0.98	8.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	41.01	37.20	3.77	0.20	5.93	0.00	1.40	6.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	41.01	37.20	4.32	0.19	6.36	0.00	1.21	7.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
