Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.673s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	37.90	36.15	0.00	0.00	10.83	0.00	0.00	9.13	0.26	0.07	0.00	0.00	0.00	0.00	0.00	0.00
3.00	38.15	36.24	0.38	0.06	6.77	0.00	0.00	7.60	1.75	1.31	0.00	0.00	0.00	0.00	0.00	0.00
4.00	38.15	36.24	1.26	0.08	5.53	0.03	0.00	6.06	1.22	1.19	0.00	0.00	0.00	0.00	0.00	0.00
5.00	38.14	36.24	1.18	0.10	5.47	0.00	0.00	6.06	0.89	1.02	0.00	0.00	0.00	0.00	0.00	0.00
6.00	38.15	36.24	1.45	0.10	5.66	0.00	0.00	5.60	0.67	0.43	0.00	0.00	0.00	0.00	0.00	0.00
7.00	38.15	36.24	2.83	0.06	8.98	0.06	0.00	6.99	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	38.15	36.24	0.76	0.00	17.17	0.00	0.00	1.75	0.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	38.14	36.24	0.37	0.00	13.85	0.00	0.00	0.61	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	38.15	36.24	4.13	0.00	0.56	0.00	0.00	6.72	3.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	38.15	36.24	0.54	0.00	1.20	0.00	0.00	11.85	8.56	0.00	0.00	0.00	2.01	0.00	0.00	0.00
12.00	38.15	36.23	6.65	0.00	11.11	0.00	0.00	10.06	3.30	0.00	0.00	0.00	1.49	0.00	0.00	0.00
13.00	38.14	36.24	9.22	0.00	10.61	0.00	0.00	9.48	2.55	0.00	0.00	0.00	0.62	0.00	0.00	0.00
14.00	38.15	36.24	8.98	0.00	10.34	0.00	0.00	10.60	3.74	0.00	0.00	0.00	0.84	0.00	0.00	0.00
15.00	38.15	36.24	10.86	0.00	9.97	0.00	0.00	8.80	2.68	0.00	0.00	0.00	0.67	0.00	0.00	0.00
16.00	38.15	36.24	4.58	0.00	7.19	0.00	0.35	8.51	1.80	1.11	0.00	0.00	0.09	0.00	0.00	0.00
17.00	38.14	36.24	6.24	0.00	5.30	0.00	0.20	6.38	1.02	0.94	0.00	0.00	0.00	0.00	0.00	0.00
18.00	38.15	36.24	7.91	0.00	5.36	0.00	0.24	7.06	1.36	0.57	0.00	0.00	0.00	0.00	0.00	0.00
19.00	38.15	36.24	4.13	0.00	10.59	0.00	0.92	9.89	3.31	0.19	0.00	0.00	0.00	0.00	0.00	0.00
20.00	38.15	36.24	9.62	0.00	10.66	0.00	0.73	8.78	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	38.14	36.24	9.85	0.00	11.24	0.00	0.39	9.27	2.39	0.00	0.00	0.00	0.00	0.00	0.00	0.06
22.00	38.15	36.24	9.49	0.00	8.51	0.00	0.46	9.66	2.74	0.00	0.00	0.00	0.00	0.00	0.00	0.04
23.00	38.15	36.23	10.19	0.00	2.06	0.00	0.00	7.60	3.17	0.11	0.00	0.00	0.00	0.00	0.00	0.00
24.00	38.14	36.24	7.98	0.00	7.29	0.00	0.00	8.00	1.84	1.31	0.00	0.00	0.00	0.00	0.00	0.00
25.00	38.15	36.24	7.85	0.00	5.73	0.00	0.28	7.70	1.46	1.46	0.00	0.00	0.11	0.00	0.00	0.00
26.00	38.15	36.24	7.65	0.00	6.78	0.00	0.28	7.61	1.81	0.90	0.00	0.00	0.30	0.00	0.01	0.00
27.00	38.15	36.24	7.08	0.13	7.81	0.63	0.18	7.47	1.59	0.00	0.00	0.00	0.48	0.00	0.00	0.00
28.00	38.14	36.24	5.19	0.27	6.52	1.12	0.18	7.86	1.27	0.00	0.00	0.00	0.15	0.00	0.00	0.00
29.00	38.15	36.24	5.81	0.33	0.00	1.52	0.12	6.78	1.26	0.00	0.00	0.00	0.16	0.00	0.00	0.00
30.00	38.15	36.24	6.88	0.36	0.00	1.34	0.10	7.37	1.54	0.00	0.00	0.00	0.09	0.00	0.01	0.00
31.00	38.15	36.24	6.14	0.51	0.00	0.01	0.00	8.30	2.07	0.00	0.00	0.00	0.24	0.00	0.10	0.00
32.00	38.14	36.24	0.00	0.00	4.69	0.00	0.00	9.98	1.57	0.00	0.00	0.00	0.45	0.00	0.10	0.00
33.00	38.15	36.24	3.22	0.04	6.33	0.04	0.00	8.61	1.67	0.00	0.00	0.00	0.19	0.00	0.08	0.00
34.00	38.15	36.23	5.44	0.24	6.81	0.02	0.00	7.72	1.40	0.00	0.00	0.00	0.18	0.00	0.08	0.01
35.00	38.15	36.24	6.38	0.21	6.33	0.07	0.00	6.92	1.46	0.00	0.00	0.00	0.15	0.00	0.02	0.00
36.00	38.14	36.24	6.18	0.27	7.69	0.02	0.00	8.41	1.79	0.00	0.00	0.00	0.27	0.00	0.04	0.00
37.00	38.15	36.24	4.83	0.18	5.82	0.00	0.00	6.91	0.99	0.57	0.00	0.00	0.06	0.00	0.02	0.00
38.00	38.15	36.24	5.38	0.29	5.01	0.00	0.00	7.60	1.03	0.84	0.00	0.00	0.07	0.00	0.00	0.00
39.00	38.15	36.24	4.23	0.11	4.57	0.02	0.00	6.49	1.18	0.60	0.00	0.00	0.12	0.00	0.01	0.00
