Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (13.103s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	40.87	37.82	18.44	18.63	0.00	0.00	1.08	0.00	0.00	0.00
3.00	41.00	38.15	19.19	18.32	0.00	0.00	2.21	0.00	0.00	0.00
4.00	41.01	38.15	21.06	20.92	0.00	0.00	0.74	0.00	0.00	0.00
5.00	41.00	38.14	11.69	10.21	0.00	1.80	5.62	1.31	0.00	0.00
6.00	41.01	38.15	10.75	8.66	0.00	2.57	5.62	2.47	0.00	0.00
7.00	41.00	38.15	5.90	8.04	0.64	1.79	4.74	1.20	0.20	0.00
8.00	41.01	38.15	7.24	3.83	0.34	1.80	6.15	1.58	0.07	0.00
9.00	41.00	38.14	7.34	8.09	1.13	0.80	7.68	0.92	0.37	0.00
10.00	41.01	38.15	8.37	8.52	1.10	2.62	7.02	0.00	0.24	0.00
11.00	41.00	38.15	8.33	9.07	1.44	3.37	6.79	0.00	0.00	0.00
12.00	41.01	38.15	8.57	7.79	1.26	2.88	6.66	0.38	0.00	0.00
13.00	41.00	38.14	7.56	8.22	1.03	0.70	7.30	2.68	0.06	0.00
14.00	41.01	38.15	4.93	10.38	1.36	0.00	8.95	1.92	0.53	0.00
15.00	41.00	38.15	4.99	9.22	1.36	0.00	9.11	1.40	0.38	0.12
16.00	41.01	38.15	7.17	8.06	1.09	0.00	7.63	2.32	0.25	0.28
17.00	41.00	38.14	7.56	7.84	1.55	0.00	8.56	2.84	0.03	0.48
18.00	41.01	38.15	6.20	7.22	1.12	1.55	6.17	1.81	0.00	0.24
19.00	41.00	38.15	7.81	7.31	0.91	1.90	4.92	1.00	0.00	0.15
20.00	41.01	38.15	7.34	5.97	0.37	2.43	5.73	1.37	0.00	0.35
21.00	41.00	38.14	11.14	9.68	0.00	2.48	6.28	1.45	0.00	0.22
22.00	41.01	38.15	12.95	10.48	0.00	0.00	7.54	3.16	0.00	1.03
23.00	41.00	38.15	12.17	11.79	0.00	0.00	8.45	3.60	0.00	0.76
24.00	41.01	38.14	12.56	12.15	0.00	0.00	6.52	3.11	0.00	0.63
25.00	41.00	38.15	11.65	13.56	0.00	0.00	7.27	3.83	0.00	0.33
26.00	41.01	38.15	11.51	10.95	0.00	0.00	7.69	4.39	0.00	0.00
27.00	41.00	38.15	11.68	7.55	0.00	0.00	8.30	4.72	0.00	0.00
28.00	41.01	38.14	11.35	11.88	0.00	0.00	8.00	3.75	0.00	0.00
29.00	41.00	38.15	10.87	11.98	0.00	0.00	7.86	3.68	0.00	0.00
30.00	41.01	38.15	2.55	13.49	0.00	0.00	8.94	5.11	0.00	0.00
31.00	41.00	38.15	5.73	10.61	0.00	0.00	6.10	2.20	0.00	0.00
32.00	41.01	38.14	12.88	11.66	0.00	0.00	8.61	3.86	0.00	0.34
33.00	41.00	38.15	10.67	11.59	0.00	0.00	8.33	3.82	0.00	0.80
34.00	41.01	38.15	12.20	11.20	0.00	0.00	8.58	3.67	0.00	0.84
35.00	41.00	38.15	13.05	11.37	0.00	0.00	7.95	3.49	0.00	0.88
36.00	41.01	38.14	11.20	11.65	0.00	0.00	8.49	3.47	0.00	0.89
37.00	41.00	38.15	4.68	9.91	0.00	0.00	8.12	1.35	0.00	0.34
38.00	41.01	38.15	12.80	11.38	0.00	0.00	7.52	3.37	0.00	0.73
39.00	41.01	38.15	10.76	9.93	0.00	1.17	5.55	2.46	0.00	0.31
