Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.561s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	31.36	24.75	4.27	1.84	5.23	0.00	0.00	0.00	0.00	0.81	2.56	0.00	0.00	0.00	0.00	0.00	1.73	0.00	0.00	0.00	0.00	0.00
3.00	31.47	24.80	7.67	2.08	5.79	0.00	0.00	0.00	0.00	0.88	2.66	0.92	0.00	0.00	0.00	0.00	3.25	0.00	0.00	0.00	0.00	0.00
4.00	31.47	24.80	9.15	2.92	7.61	0.00	1.19	0.00	0.00	2.20	3.93	1.71	0.00	0.00	0.00	0.00	4.42	0.00	0.00	0.00	0.00	0.00
5.00	31.48	24.80	9.94	2.72	8.88	0.00	5.88	0.00	0.00	0.55	3.91	1.57	0.00	0.00	0.00	0.00	5.13	0.00	0.00	0.00	0.00	0.00
6.00	31.47	24.80	9.71	1.90	8.37	0.07	4.13	0.00	0.00	0.37	4.47	2.15	0.00	0.00	0.00	0.00	4.63	0.00	0.00	0.00	0.00	0.00
7.00	31.47	24.80	8.64	2.75	8.93	0.46	4.81	0.00	0.00	0.64	3.01	2.21	0.00	0.00	0.00	0.00	4.22	0.00	0.00	0.00	0.00	0.00
8.00	31.48	24.80	8.87	2.08	8.75	0.55	6.45	0.00	0.00	0.48	3.78	2.64	0.00	0.00	0.00	0.00	3.59	0.00	0.00	0.00	0.00	0.00
9.00	31.47	24.80	9.79	3.39	7.03	0.44	7.02	0.00	0.00	0.97	5.51	3.41	0.00	0.00	0.00	0.00	4.51	0.00	0.00	0.00	0.00	0.00
10.00	31.47	24.79	9.59	2.67	9.15	0.76	5.95	0.00	0.00	0.90	5.09	3.28	0.00	0.00	0.00	0.00	4.21	0.00	0.00	0.00	0.00	0.00
11.00	31.48	24.80	9.96	3.02	9.21	0.66	6.45	0.00	0.00	1.26	4.46	2.12	0.00	0.00	0.00	0.00	1.64	0.00	0.00	0.00	0.00	0.00
12.00	31.47	24.80	8.65	1.03	7.77	0.53	3.46	0.00	0.00	0.01	5.20	3.17	0.00	0.00	0.00	0.00	2.85	0.00	0.00	0.00	0.00	0.00
