Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.632s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	39.00	34.19	10.30	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	5.41	0.00	0.00
3.00	39.10	34.33	5.69	0.00	0.00	0.83	1.47	0.00	0.00	0.00	0.00	5.11	0.00	0.00
4.00	39.09	34.33	4.92	0.00	8.60	0.61	1.44	0.00	0.00	0.00	0.00	4.51	0.00	0.00
5.00	39.10	34.33	6.10	0.00	8.47	0.63	1.00	0.01	0.00	0.00	0.00	4.48	0.00	0.00
6.00	39.10	34.33	6.44	0.01	8.51	0.71	0.27	0.19	0.00	0.02	0.00	6.58	0.00	0.00
7.00	39.09	34.33	7.21	0.01	8.60	0.43	0.21	0.22	0.00	0.01	0.00	8.25	0.00	0.00
8.00	39.10	34.33	8.11	0.00	8.42	0.00	0.92	0.24	0.00	0.03	0.00	7.46	0.00	0.00
9.00	39.10	34.33	6.83	0.00	6.78	0.64	0.95	3.95	0.00	0.77	0.00	4.47	0.00	0.00
10.00	39.09	34.33	7.34	0.00	6.95	0.65	1.17	3.55	0.00	0.49	0.00	5.44	0.00	0.00
11.00	39.10	34.33	7.09	0.00	8.28	0.80	2.04	2.65	0.00	0.10	0.00	4.80	0.00	0.00
12.00	39.10	34.33	6.49	0.00	6.95	0.47	0.83	3.21	0.00	0.63	0.00	3.43	0.00	0.00
13.00	39.09	34.33	4.13	0.00	5.81	0.38	1.06	0.03	0.00	0.03	0.00	3.72	0.00	0.00
14.00	39.10	34.33	9.92	0.00	8.34	0.00	0.51	0.00	0.00	0.00	0.00	1.68	0.00	0.00
15.00	39.10	34.33	9.35	0.00	6.82	0.00	0.72	0.00	0.00	0.00	0.00	2.74	0.00	0.00
16.00	39.09	34.33	4.83	0.00	9.91	0.00	0.21	0.03	0.00	0.00	0.00	4.56	0.00	0.00
17.00	39.10	34.34	8.22	0.02	7.67	0.00	1.06	0.12	0.00	0.04	0.00	4.96	0.00	0.00
18.00	39.10	34.33	5.99	0.06	8.28	0.27	1.12	0.81	0.00	0.25	0.00	4.26	0.00	0.00
19.00	39.09	34.33	6.32	0.11	8.37	0.39	0.65	0.67	0.00	0.12	0.01	5.67	0.00	0.00
20.00	39.10	34.33	5.79	0.16	4.11	0.48	0.00	1.02	0.00	0.25	0.00	7.00	0.00	0.00
21.00	39.10	34.33	6.18	0.02	8.37	0.40	1.37	0.46	0.00	0.10	0.01	4.57	0.00	0.00
22.00	39.09	34.33	8.12	0.00	9.51	1.18	1.58	0.00	0.00	0.00	0.00	5.15	0.00	0.00
23.00	39.10	34.33	8.57	0.00	5.10	0.18	2.86	0.00	0.00	0.00	0.00	6.14	0.00	0.00
24.00	39.10	34.33	6.06	0.00	9.04	0.72	1.12	0.00	0.00	0.00	0.00	5.50	0.00	0.00
25.00	39.09	34.33	5.53	0.06	8.22	0.45	1.72	0.58	0.00	0.02	0.00	6.01	0.00	0.00
26.00	39.10	34.33	6.82	0.08	9.32	0.37	0.00	1.18	0.00	0.09	0.00	6.55	0.00	0.00
27.00	39.10	34.33	6.46	0.10	8.55	0.54	0.00	0.88	0.00	0.18	0.00	7.01	0.00	0.00
28.00	39.09	34.33	9.41	0.12	4.54	0.25	0.00	1.73	0.00	0.44	0.00	5.24	0.00	0.00
29.00	39.10	34.33	9.04	0.00	7.13	0.00	0.01	2.57	0.00	0.08	0.00	6.32	0.00	0.00
30.00	39.10	34.33	8.12	0.00	9.56	0.01	1.81	1.52	0.00	0.49	0.00	5.78	0.00	0.00
31.00	39.09	34.33	8.70	0.00	10.43	0.01	2.17	2.34	0.00	0.66	0.00	5.33	0.00	0.00
32.00	39.10	34.34	8.73	0.00	6.05	0.00	1.24	1.30	0.00	0.36	0.00	4.49	0.00	0.00
33.00	39.10	34.33	8.59	0.00	8.43	0.12	1.08	0.77	0.00	0.13	0.00	5.29	0.00	0.00
34.00	39.09	34.33	6.35	0.00	8.28	0.55	0.00	1.55	0.00	0.39	0.00	7.50	0.00	0.00
35.00	39.10	34.33	9.20	0.00	8.33	0.89	0.00	1.66	0.00	0.29	0.00	7.25	0.00	0.00
36.00	39.10	34.33	7.79	0.00	9.69	0.67	0.00	0.81	0.00	0.20	0.00	3.74	0.00	0.00
37.00	39.09	34.33	7.10	0.00	9.47	0.72	0.00	0.47	0.00	0.04	0.00	4.32	0.00	0.00
38.00	39.10	34.33	9.12	0.00	10.64	0.56	0.00	0.26	0.00	0.09	0.00	3.95	0.00	0.00
39.00	39.10	34.33	8.12	0.00	9.70	0.63	0.00	1.38	0.00	0.10	0.00	6.30	0.00	0.00
