Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.598s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	40.99	35.05	33.38	2.63	0.00	0.00	0.00	0.00	2.21	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	41.00	35.29	33.38	6.10	7.15	0.00	0.00	0.00	2.55	0.00	5.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	35.29	33.38	7.94	9.03	0.00	0.00	0.00	2.62	0.00	8.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	35.29	33.38	9.27	11.59	0.00	0.00	0.00	2.17	0.00	6.40	0.00	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00
6.00	41.01	35.29	33.38	4.95	8.68	1.77	0.00	0.03	0.98	0.00	6.08	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.18	0.00
7.00	41.00	35.29	33.38	4.73	8.36	3.02	0.00	0.17	0.74	0.00	5.42	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.16	0.00
8.00	41.01	35.29	33.39	3.92	7.81	1.17	0.00	0.00	3.36	0.00	3.11	0.00	0.00	0.08	0.36	0.00	0.09	0.00	0.00	0.12	0.00
9.00	41.00	35.29	33.38	2.41	7.21	0.00	0.00	0.04	0.31	0.00	0.83	0.00	0.00	0.10	0.17	0.00	0.06	0.00	0.00	0.07	0.00
10.00	41.01	35.29	33.38	0.20	8.51	0.19	0.00	0.52	1.80	0.00	2.71	0.01	0.00	0.17	0.25	0.00	0.00	0.00	0.00	0.00	0.00
11.00	41.00	35.29	33.38	2.07	7.12	1.25	0.02	0.37	2.48	0.00	2.32	0.03	0.00	0.08	0.16	0.00	0.03	0.00	0.00	0.00	0.00
12.00	41.01	35.29	33.38	2.40	6.74	1.59	0.00	0.39	2.00	0.00	2.81	0.02	0.00	0.04	0.27	0.00	0.00	0.00	0.00	0.00	0.00
13.00	41.00	35.29	33.38	1.08	2.39	1.50	0.03	0.19	2.10	0.00	1.99	0.00	0.00	0.10	0.25	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	35.29	33.38	2.92	6.77	0.56	0.01	0.29	3.91	0.00	3.63	0.01	0.00	0.09	0.17	0.00	0.01	0.00	0.01	0.00	0.00
15.00	41.00	35.29	33.39	3.00	8.80	0.33	0.00	0.53	2.43	0.00	2.15	0.00	0.00	0.08	0.13	0.00	0.00	0.00	0.01	0.00	0.00
16.00	41.01	35.29	33.38	3.90	8.94	0.00	0.00	0.49	2.35	0.00	2.30	0.06	0.00	0.13	0.29	0.00	0.02	0.00	0.02	0.02	0.00
17.00	41.00	35.29	33.38	3.86	0.86	0.00	0.00	0.73	2.40	0.00	0.90	0.03	0.00	0.02	0.07	0.00	0.00	0.00	0.03	0.02	0.00
18.00	41.01	35.29	33.38	2.65	4.53	0.00	0.00	0.55	2.22	0.00	3.04	0.08	0.00	0.00	0.24	0.00	0.00	0.00	0.13	0.02	0.00
19.00	41.00	35.29	33.38	4.07	7.42	0.00	0.00	0.60	3.69	0.00	3.99	0.01	0.00	0.07	0.22	0.00	0.00	0.00	0.01	0.01	0.00
20.00	41.01	35.29	33.38	3.02	6.90	0.00	0.00	0.40	1.95	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	41.00	35.29	33.38	3.54	7.17	0.00	0.00	0.85	2.91	0.00	1.44	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.01	0.01	0.00
22.00	41.01	35.29	33.39	3.63	7.01	0.00	0.00	0.58	2.66	0.00	4.17	0.00	0.00	0.02	0.10	0.00	0.00	0.00	0.06	0.01	0.00
23.00	41.00	35.29	33.38	2.68	8.15	0.00	0.00	0.63	2.49	0.00	3.72	0.00	0.00	0.08	0.12	0.00	0.00	0.00	0.03	0.01	0.00
24.00	41.01	35.29	33.38	2.86	7.74	0.00	0.00	0.45	2.45	0.00	3.30	0.00	0.00	0.08	0.22	0.00	0.00	0.00	0.01	0.00	0.00
25.00	41.00	35.29	33.38	1.35	6.90	0.00	0.00	0.30	1.65	0.00	2.66	0.01	0.00	0.01	0.02	0.00	0.00	0.00	0.01	0.01	0.00
26.00	41.01	35.29	33.38	1.76	6.68	2.73	0.00	0.25	2.27	0.00	4.09	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.02	0.00
27.00	41.00	35.29	33.38	3.23	7.00	3.31	0.00	0.00	2.37	0.00	4.27	0.00	0.00	0.00	0.43	0.00	0.00	0.00	0.07	0.01	0.00
28.00	41.01	35.29	33.38	3.44	7.03	2.75	0.00	0.00	3.64	0.00	4.35	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.08	0.00	0.00
29.00	41.00	35.29	33.39	3.58	7.05	3.08	0.00	0.00	2.32	0.00	3.48	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.02	0.02	0.00
30.00	41.01	35.29	33.38	3.43	7.09	1.84	0.00	0.03	3.18	0.00	2.21	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.02	0.01	0.00
31.00	41.00	35.29	33.38	3.91	6.67	1.57	0.00	0.01	2.48	0.00	2.91	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.03	0.02	0.00
32.00	41.01	35.29	33.38	3.45	6.99	2.26	0.00	0.03	2.56	0.00	3.84	0.00	0.00	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00
33.00	41.00	35.29	33.38	3.84	7.70	2.59	0.00	0.01	2.99	0.00	2.34	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00
34.00	41.01	35.29	33.38	4.19	8.67	2.04	0.00	0.00	3.72	0.00	4.19	0.00	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00
35.00	41.00	35.29	33.39	3.64	7.78	2.65	0.00	0.00	3.08	0.00	3.20	0.00	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00
36.00	41.01	35.29	33.38	4.71	8.74	2.59	0.00	0.00	4.16	0.00	3.73	0.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00
37.00	41.00	35.29	33.38	4.98	8.61	2.99	0.00	0.00	3.23	0.00	4.27	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.12	0.09	0.01
38.00	41.01	35.29	33.38	3.60	8.14	3.17	0.00	0.00	4.31	0.00	4.91	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.18	0.13	0.01
39.00	41.01	35.29	33.38	5.08	8.11	3.20	0.00	0.00	3.60	0.00	4.29	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.09	0.04	0.01
