Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.608s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	33.38	0.00	0.39	0.00	5.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	33.38	0.00	3.20	0.00	8.92	0.13	0.00	8.33	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00
4.00	33.38	0.00	1.38	0.00	10.80	2.18	0.00	7.19	0.00	0.00	2.34	0.00	0.00	0.00	0.00	0.00	0.00
5.00	33.38	0.00	2.92	0.00	10.81	2.19	0.00	7.05	0.00	0.46	1.27	0.00	0.00	0.00	0.00	0.00	0.00
6.00	33.38	0.00	2.18	0.00	9.59	2.40	0.00	6.41	0.00	0.25	0.94	0.00	0.00	0.00	0.10	0.00	0.00
7.00	33.38	0.00	2.85	0.00	10.33	1.88	0.00	6.74	0.00	0.39	1.43	0.00	0.00	0.00	0.13	0.00	0.00
8.00	33.39	0.00	1.57	0.00	8.80	1.33	0.00	7.09	0.00	0.20	1.25	0.00	1.40	0.00	0.19	0.00	0.00
9.00	33.38	0.00	1.83	0.00	6.67	0.88	0.00	5.90	0.00	0.02	1.31	0.00	1.12	0.00	0.12	0.00	0.00
10.00	33.38	0.00	2.10	0.00	7.85	0.00	0.00	6.81	0.00	0.00	1.39	0.00	1.97	0.00	0.08	0.00	0.00
11.00	33.38	0.00	1.18	0.00	5.91	0.00	0.06	6.76	0.00	0.21	1.02	0.00	1.30	0.00	0.06	0.00	0.00
12.00	33.38	0.00	0.77	1.10	4.37	0.00	0.01	5.54	0.00	0.11	0.61	0.00	0.84	0.00	0.03	0.00	0.00
