Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.370s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	36.88	33.24	29.41	2.71	0.97	2.93	0.00	0.90	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	33.38	29.56	6.87	3.57	6.08	0.00	3.16	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	37.20	33.38	29.57	7.69	6.22	6.37	0.00	2.79	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	37.20	33.38	29.56	7.88	6.26	4.47	0.22	2.79	1.08	0.00	0.53	0.00	1.94	0.00	0.00	0.12	0.00	0.00	0.02	0.00	0.01	0.00
6.00	37.20	33.38	29.57	8.49	5.71	3.77	0.30	2.79	1.13	0.00	0.74	0.00	2.10	0.00	0.00	0.22	0.00	0.00	0.08	0.00	0.01	0.03
7.00	37.18	33.38	29.56	7.60	4.50	3.30	0.54	2.88	0.92	0.00	0.39	0.00	3.27	0.00	0.00	0.16	0.00	0.00	0.02	0.00	0.00	0.02
8.00	37.20	33.39	29.57	5.41	5.65	0.08	0.07	0.51	1.16	0.00	0.10	0.00	3.34	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.01
9.00	37.20	33.38	29.56	5.96	5.63	0.07	0.01	0.29	1.83	0.00	1.30	0.00	3.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	37.20	33.38	29.57	4.89	5.03	0.10	0.00	0.24	0.97	0.00	1.10	0.00	2.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	37.20	33.38	29.56	6.06	5.59	0.13	0.00	0.30	1.01	0.00	1.62	0.00	3.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	37.20	33.38	29.57	5.12	4.81	0.89	0.00	1.31	1.07	0.00	1.73	0.00	2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	37.18	33.38	29.56	6.17	5.62	3.28	0.00	2.32	1.38	0.00	1.71	0.00	2.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	37.20	33.38	29.57	6.52	6.26	5.18	0.00	3.40	2.38	0.00	2.68	0.00	2.76	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
15.00	37.20	33.39	29.56	6.15	3.46	3.00	0.00	2.09	2.80	0.00	1.06	0.00	3.10	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.01
16.00	37.20	33.38	29.57	5.58	4.09	2.90	0.00	2.23	2.29	0.00	1.46	0.00	2.94	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.07
17.00	37.20	33.38	29.56	4.08	5.22	3.82	0.00	1.44	2.04	0.00	1.65	0.00	1.92	0.00	0.00	0.06	0.00	0.00	0.01	0.00	0.00	0.00
18.00	37.20	33.38	29.57	6.13	5.33	4.89	0.00	0.37	1.97	0.00	2.02	0.00	1.86	0.00	0.00	0.09	0.00	0.00	0.03	0.00	0.00	0.00
19.00	37.18	33.38	29.56	5.00	4.44	3.37	0.00	2.86	0.06	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	37.20	33.38	29.57	4.75	3.59	3.83	0.00	2.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	37.20	33.38	29.56	3.03	3.82	4.36	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	37.20	33.39	29.57	3.92	4.04	4.00	0.00	2.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
