Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.647s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	37.17	36.18	0.00	0.00	7.05	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00
3.00	37.20	36.24	6.39	0.00	7.88	0.00	0.00	3.60	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00
4.00	37.20	36.24	4.37	3.85	6.75	4.13	0.09	1.99	0.00	0.37	0.00	0.00	0.00	0.00	0.06	0.09	1.11	0.00	0.00	0.00
5.00	37.20	36.24	4.10	3.30	7.92	4.98	0.04	0.67	0.00	0.16	0.01	0.00	0.00	0.03	0.01	0.04	0.84	0.00	0.00	0.00
6.00	37.20	36.24	4.98	3.76	7.42	5.97	0.02	1.33	0.00	0.21	0.00	0.00	0.00	0.35	0.00	0.02	0.92	0.00	0.00	0.00
7.00	37.18	36.24	1.89	1.24	5.50	4.37	0.03	0.81	0.00	0.15	0.01	0.00	0.00	0.07	0.01	0.11	0.88	0.00	0.00	0.00
8.00	37.20	36.24	3.40	0.03	5.91	4.93	0.00	2.00	0.00	0.37	0.01	0.00	0.00	0.29	0.03	0.09	1.11	0.00	0.00	0.00
9.00	37.20	36.24	3.83	0.40	6.85	6.60	0.00	1.11	0.00	0.53	0.00	3.27	0.00	0.79	0.03	0.04	1.42	0.00	0.00	0.00
10.00	37.20	36.24	5.18	0.40	7.45	6.78	0.01	2.44	0.00	0.36	0.00	4.31	0.00	0.52	0.00	0.00	1.11	0.00	0.00	0.00
11.00	37.20	36.24	3.04	0.30	5.48	6.58	0.07	2.90	0.00	0.40	0.00	3.74	0.00	0.00	0.00	0.00	1.09	0.00	0.00	0.00
12.00	37.20	36.23	5.44	0.10	6.68	8.12	0.07	2.10	0.00	0.22	0.00	4.18	0.00	0.33	0.00	0.00	1.31	0.00	0.00	0.00
13.00	37.18	36.24	4.58	0.27	6.81	4.42	0.00	2.61	0.00	0.10	0.00	5.71	0.00	0.38	0.00	0.00	1.11	0.00	0.00	0.00
14.00	37.20	36.24	0.00	4.37	4.48	5.86	0.00	0.00	0.00	0.07	0.00	1.98	0.00	0.03	0.00	0.00	0.37	0.00	0.00	0.00
15.00	37.20	36.24	0.00	3.25	6.73	4.45	0.00	0.00	0.00	0.18	0.00	3.32	0.00	0.00	0.00	0.00	0.52	0.00	0.00	0.00
16.00	37.20	36.24	0.00	3.56	6.21	5.03	0.00	0.00	0.00	0.10	0.00	2.76	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00
17.00	37.20	36.24	0.00	6.42	7.45	7.79	0.00	0.02	0.00	0.28	0.00	5.11	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00
18.00	37.20	36.24	0.00	6.79	7.29	7.47	0.00	2.63	0.00	0.00	0.00	5.15	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00
19.00	37.18	36.24	0.00	3.76	9.20	11.17	0.00	2.17	0.00	0.00	0.00	5.78	0.00	0.57	0.00	0.00	3.94	0.00	0.00	0.00
20.00	37.20	36.24	0.00	7.51	9.59	9.60	0.00	1.97	0.00	0.00	0.00	4.48	0.00	0.62	0.13	0.00	3.19	0.00	0.00	0.00
21.00	37.20	36.24	0.00	6.41	8.83	8.06	0.00	1.89	0.00	0.00	0.00	5.05	0.00	0.72	0.16	0.00	2.66	0.00	0.00	0.00
22.00	37.20	36.24	0.06	7.66	8.94	7.52	0.00	2.13	0.00	0.00	0.00	5.20	0.00	0.77	0.12	0.00	3.17	0.00	0.00	0.00
23.00	37.20	36.23	4.59	2.62	6.22	2.71	0.00	0.97	0.00	0.00	0.00	3.28	0.00	0.39	0.38	0.00	1.58	0.00	0.00	0.00
24.00	37.20	36.24	4.95	0.40	5.39	0.62	0.00	1.00	0.00	0.00	0.00	2.86	0.00	0.90	0.01	0.00	1.28	0.00	0.00	0.00
25.00	37.18	36.24	6.14	0.57	6.01	0.62	0.00	0.84	0.00	0.00	0.00	3.14	0.00	0.77	0.00	0.00	1.27	0.00	0.00	0.00
26.00	37.20	36.24	6.70	0.69	5.63	0.71	0.00	0.94	0.00	0.00	0.00	2.47	0.00	0.65	0.00	0.00	1.54	0.00	0.00	0.00
27.00	37.20	36.24	6.30	0.73	5.56	0.55	0.00	0.77	0.00	0.00	0.00	2.50	0.00	0.62	0.00	0.00	1.83	0.00	0.00	0.00
28.00	37.20	36.24	4.31	1.20	4.51	3.92	0.00	2.13	0.00	0.00	0.00	3.22	0.00	0.84	0.00	0.00	1.76	0.00	0.00	0.00
29.00	37.20	36.24	6.77	7.13	7.92	9.16	0.00	2.17	0.00	0.00	0.00	4.91	0.00	0.67	0.00	0.00	0.43	0.00	0.00	0.00
30.00	37.18	36.24	4.38	7.61	8.03	8.62	0.00	1.65	0.00	0.00	0.00	4.84	0.00	0.98	0.00	0.00	2.47	0.00	0.00	0.00
31.00	37.20	36.24	5.57	6.69	9.18	8.83	0.00	1.49	0.00	0.00	0.00	3.81	0.00	0.79	0.00	0.00	1.64	0.00	0.00	0.00
32.00	37.20	36.24	7.00	7.48	7.68	7.95	0.00	2.98	0.00	0.00	0.00	4.85	0.00	0.66	0.00	0.00	1.72	0.00	0.00	0.00
33.00	37.20	36.24	4.51	6.75	9.00	8.19	0.00	2.06	0.00	0.00	0.00	3.82	0.00	0.38	0.00	0.00	1.36	0.00	0.00	0.00
34.00	37.20	36.23	4.22	4.51	6.77	7.91	0.00	2.52	0.00	0.00	0.00	3.93	0.00	1.40	0.00	0.00	1.01	0.00	0.00	0.00
35.00	37.20	36.24	6.79	1.53	6.06	5.49	0.00	2.90	0.00	0.00	0.00	4.35	0.00	1.33	0.00	0.00	0.45	0.00	0.00	0.00
36.00	37.18	36.24	6.67	0.19	5.76	7.29	0.00	3.04	0.00	0.00	0.00	3.62	0.00	0.69	0.00	0.00	0.65	0.00	0.00	0.00
37.00	37.20	36.24	6.02	0.28	5.82	7.19	0.00	2.58	0.00	0.00	0.00	4.83	0.00	1.01	0.00	0.00	0.33	0.00	0.00	0.00
38.00	37.20	36.24	6.10	0.17	5.45	6.60	0.00	2.71	0.00	0.00	0.00	2.59	0.00	0.65	0.00	0.00	0.46	0.00	0.00	0.00
39.00	37.20	36.24	9.73	5.01	6.66	0.00	0.00	4.76	0.00	0.00	0.00	6.11	0.00	0.77	0.00	0.00	0.70	0.00	0.00	0.00
