Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.572s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	40.95	37.86	0.00	9.35	16.13	0.00	0.00	0.00	4.10	0.00	0.00	0.00	0.00	0.00	0.00
3.00	41.00	38.15	8.09	8.33	17.23	0.00	0.00	0.00	5.01	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	38.15	12.16	8.07	19.11	0.00	0.00	0.00	4.22	0.00	0.37	0.00	0.00	0.00	0.00
5.00	41.00	38.14	11.22	8.57	18.09	0.00	0.00	0.00	3.26	0.00	1.55	0.00	0.00	0.00	0.00
6.00	41.01	38.15	10.76	8.33	17.82	0.00	0.00	0.00	3.13	0.00	1.24	0.00	0.00	0.00	0.00
7.00	41.00	38.15	10.92	7.40	17.59	0.00	0.00	0.00	3.23	0.00	1.25	0.00	0.00	0.00	0.00
8.00	41.01	38.15	11.74	8.62	19.84	0.00	0.00	0.00	4.47	0.00	0.39	0.00	0.00	0.00	0.00
9.00	41.00	38.14	5.59	5.86	12.86	0.00	0.00	1.02	3.52	0.42	0.42	0.00	0.00	0.00	0.00
10.00	41.01	38.15	7.20	5.48	10.08	0.00	0.00	1.62	3.27	0.33	1.11	0.00	0.00	0.00	0.00
11.00	41.00	38.15	7.41	3.37	11.60	0.00	0.00	2.25	3.36	0.18	1.28	0.00	0.00	0.00	0.00
12.00	41.01	38.15	5.64	3.34	10.08	0.00	0.00	1.53	2.57	0.38	0.69	0.00	0.00	0.00	0.00
13.00	41.00	38.14	5.75	3.22	8.12	0.00	0.00	1.42	2.39	0.28	0.66	0.00	0.00	0.00	0.00
14.00	41.01	38.15	4.41	4.29	4.31	0.00	0.00	0.74	1.89	0.11	0.52	0.00	0.00	0.00	0.00
