Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.603s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	38.80	35.25	0.00	0.56	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	39.10	35.29	5.94	0.30	0.00	0.00	0.00	6.87	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	35.29	5.39	0.00	2.43	0.09	0.00	3.01	0.75	0.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	35.29	5.99	0.00	2.91	0.12	0.00	2.84	0.72	0.00	0.00	0.01	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.01	0.00
6.00	39.10	35.29	3.74	0.00	1.84	0.21	0.00	3.95	0.82	0.00	0.00	0.01	0.00	0.02	0.04	0.00	0.00	0.00	0.00	0.00	0.00
7.00	39.09	35.29	2.56	0.00	2.09	0.13	0.00	3.43	0.57	0.00	0.00	0.00	0.00	0.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00
8.00	39.10	35.29	2.79	0.09	1.83	0.07	0.00	2.83	0.66	0.00	0.00	0.01	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00
9.00	39.10	35.29	4.07	0.47	3.36	0.00	0.00	3.22	0.31	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00
10.00	39.09	35.29	4.99	0.25	2.28	0.00	0.00	3.86	1.19	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.02	0.00	0.00	0.00	0.00
11.00	39.10	35.29	4.40	0.31	2.22	0.00	0.00	3.48	1.26	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.02	0.00	0.00	0.00	0.00
12.00	39.10	35.29	4.13	0.33	2.23	0.00	0.00	2.99	0.82	0.02	0.00	0.00	0.00	0.00	0.12	0.02	0.04	0.00	0.00	0.00	0.00
13.00	39.09	35.29	4.65	0.22	1.82	0.00	0.00	4.33	1.21	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00
14.00	39.10	35.29	3.94	0.00	2.45	0.00	0.00	3.49	0.95	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
15.00	39.10	35.29	3.41	0.16	2.45	0.00	0.00	3.36	1.16	0.01	0.00	0.00	0.00	0.00	0.03	0.00	0.02	0.00	0.00	0.00	0.00
16.00	39.09	35.29	5.74	0.26	2.92	0.00	0.00	4.30	1.34	0.00	0.01	0.00	0.00	0.00	0.12	0.01	0.01	0.00	0.00	0.00	0.00
17.00	39.10	35.29	5.75	0.30	3.09	0.00	0.00	4.10	1.50	0.01	0.00	0.00	0.00	0.00	0.34	0.00	0.01	0.00	0.00	0.03	0.00
18.00	39.10	35.29	6.12	0.13	3.41	0.00	0.00	4.89	1.35	0.00	0.00	0.00	0.00	0.00	0.10	0.03	0.04	0.00	0.00	0.01	0.00
19.00	39.09	35.29	0.16	0.00	3.30	0.00	0.00	5.10	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	39.10	35.29	4.87	0.00	3.60	0.00	0.00	4.28	2.06	0.01	0.04	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.03	0.00
21.00	39.10	35.29	4.66	0.00	3.08	0.00	0.00	4.66	2.41	0.00	0.04	0.00	0.00	0.00	0.09	0.00	0.02	0.00	0.00	0.00	0.00
22.00	39.09	35.29	6.38	0.00	4.90	0.00	0.00	4.64	0.88	0.00	0.01	0.00	0.00	0.00	0.06	0.00	0.04	0.00	0.00	0.01	0.00
23.00	39.10	35.29	7.09	0.00	4.26	0.00	0.00	4.96	2.12	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.02	0.00	0.00	0.00	0.00
24.00	39.10	35.29	3.95	0.00	3.23	0.00	0.00	4.76	0.37	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
25.00	39.09	35.29	4.03	0.00	3.69	0.00	0.00	3.60	0.55	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.03	0.00	0.00	0.00	0.00
26.00	39.10	35.29	4.40	0.53	3.68	0.00	0.00	2.91	0.40	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.01	0.00	0.00	0.00	0.00
27.00	39.10	35.29	5.29	0.52	3.36	0.00	0.00	3.62	0.58	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
