Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (12.032s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	38.77	37.94	0.00	17.04	0.00	0.00	11.68	0.81	0.00	0.00	0.00
3.00	39.10	38.15	0.00	14.64	0.00	0.00	10.07	4.10	0.00	0.00	0.00
4.00	39.09	38.15	0.80	12.76	0.00	0.00	9.97	3.85	0.00	0.00	0.00
5.00	39.10	38.14	5.72	12.93	0.00	0.00	8.75	3.29	0.00	0.00	0.00
6.00	39.10	38.15	5.29	13.03	0.00	0.00	8.87	2.53	0.26	0.00	0.00
7.00	39.09	38.15	4.60	10.92	0.00	0.00	7.50	1.98	0.52	0.00	0.00
8.00	39.10	38.15	6.51	12.51	0.00	0.00	8.67	2.12	0.11	0.00	0.00
9.00	39.10	38.14	5.32	12.23	0.00	0.00	7.85	3.12	0.15	0.00	0.00
10.00	39.09	38.15	5.49	13.23	0.00	0.00	9.13	2.80	0.22	0.00	0.00
11.00	39.10	38.15	5.37	12.62	0.00	0.00	8.03	3.07	0.00	0.00	0.00
12.00	39.10	38.15	4.32	6.69	0.00	0.00	8.41	1.75	0.35	0.00	0.00
13.00	39.09	38.14	3.82	11.71	0.00	0.00	9.87	0.13	0.06	0.00	0.00
14.00	39.10	38.15	6.08	11.11	0.00	0.00	9.62	0.44	0.19	0.00	0.00
15.00	39.10	38.15	5.39	9.70	0.00	0.00	8.92	0.24	0.12	0.00	0.00
16.00	39.09	38.15	5.28	10.65	0.00	0.00	10.10	0.26	0.06	0.00	0.00
17.00	39.10	38.14	6.15	10.76	0.00	0.00	9.79	0.29	0.07	0.00	0.00
18.00	39.10	38.15	5.63	11.37	0.00	0.00	9.97	0.00	0.00	0.00	0.00
19.00	39.09	38.15	4.59	10.34	0.00	0.00	10.31	0.00	0.00	0.00	0.00
20.00	39.10	38.15	5.31	11.22	0.00	0.00	8.95	0.00	0.00	0.00	0.00
21.00	39.10	38.14	6.28	11.52	0.00	0.00	9.85	0.00	0.00	0.00	0.00
22.00	39.09	38.15	6.76	13.82	0.00	0.00	10.99	0.00	0.00	0.00	0.00
23.00	39.10	38.15	5.87	13.15	0.00	0.00	7.94	2.83	0.00	0.00	0.00
24.00	39.10	38.14	4.66	12.21	0.00	0.00	8.50	3.11	0.00	0.00	0.00
25.00	39.09	38.15	5.11	11.93	0.00	0.00	9.35	1.89	0.76	0.00	0.00
26.00	39.10	38.15	4.73	10.24	0.00	0.00	6.96	1.89	0.82	0.00	0.00
27.00	39.10	38.15	5.69	12.27	0.00	0.00	8.28	1.98	1.07	0.00	0.00
28.00	39.09	38.14	6.02	12.88	0.00	0.00	7.73	2.90	0.10	0.00	0.00
29.00	39.10	38.15	4.71	12.36	0.00	0.00	8.29	1.98	0.70	0.00	0.00
30.00	39.10	38.15	5.26	11.74	0.00	0.00	8.45	2.15	0.90	0.00	0.00
31.00	39.09	38.15	4.98	11.71	0.00	0.00	9.29	1.35	0.64	0.00	0.00
32.00	39.10	38.14	5.30	12.57	0.00	0.00	8.52	1.77	0.82	0.00	0.00
33.00	39.10	38.15	1.12	7.51	0.00	0.00	5.91	1.04	0.30	0.00	0.00
34.00	39.09	38.15	4.37	8.27	0.00	0.00	1.89	0.47	0.00	0.00	0.00
35.00	39.10	38.15	5.90	9.46	0.00	0.00	1.54	0.53	0.00	0.00	0.00
36.00	39.10	38.14	5.00	6.08	0.00	0.00	1.16	0.27	0.00	0.00	0.00
37.00	39.09	38.15	4.84	5.42	0.00	0.00	0.98	0.20	0.00	0.00	0.00
38.00	39.10	38.15	6.69	9.22	0.00	0.00	0.73	0.09	0.00	0.00	0.00
39.00	39.10	38.15	8.33	12.26	0.00	0.00	0.01	0.01	0.00	0.00	0.00
