Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.594s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.71	38.89	37.18	2.01	14.09	0.20	0.00	0.00	5.13	0.00	0.73
3.00	40.06	39.10	37.20	14.72	7.69	0.25	0.00	0.00	3.08	0.00	0.83
4.00	40.05	39.09	37.20	12.96	9.25	0.36	0.00	0.01	3.17	0.00	1.25
5.00	40.06	39.10	37.20	10.69	9.27	0.24	0.00	0.00	3.92	0.34	1.28
6.00	40.05	39.10	37.20	8.21	8.91	0.57	0.48	0.00	2.91	1.15	1.40
7.00	40.06	39.09	37.18	4.91	5.49	0.00	0.26	0.00	2.13	0.70	1.02
8.00	40.06	39.10	37.20	0.00	15.66	0.30	0.00	0.64	4.05	0.56	0.65
9.00	40.05	39.10	37.20	0.00	11.51	0.29	0.00	0.44	5.27	0.00	2.15
10.00	40.06	39.09	37.20	0.00	8.74	0.17	0.00	0.90	3.12	0.00	1.57
11.00	40.05	39.10	37.20	0.00	3.63	0.18	0.00	0.42	1.04	0.00	0.48
12.00	40.06	39.10	37.20	0.00	8.70	0.11	0.00	0.97	3.07	0.22	1.26
13.00	40.06	39.09	37.18	0.00	6.46	0.00	0.00	0.04	2.44	0.88	0.69
14.00	40.05	39.10	37.20	2.10	6.94	0.08	0.17	0.64	2.63	0.51	0.53
15.00	40.06	39.10	37.20	5.55	11.83	0.21	0.12	0.22	1.73	0.27	0.40
16.00	40.05	39.09	37.20	12.05	10.10	0.75	0.31	0.12	4.33	0.18	0.25
17.00	40.06	39.10	37.20	8.23	7.41	0.92	0.00	0.01	3.07	0.00	1.22
18.00	40.05	39.10	37.20	9.86	6.06	0.16	0.00	0.01	2.86	0.00	1.03
19.00	40.06	39.09	37.18	9.68	5.67	0.79	0.00	0.04	3.28	0.02	0.03
20.00	40.06	39.10	37.20	0.00	11.56	0.65	0.00	0.00	6.31	0.01	0.00
21.00	40.05	39.10	37.20	8.86	4.57	0.21	0.00	0.17	1.80	0.03	0.01
22.00	40.06	39.09	37.20	6.28	6.57	0.20	0.00	0.66	3.07	0.06	0.06
23.00	40.05	39.10	37.20	6.74	4.07	0.12	0.00	0.35	2.19	0.02	0.03
24.00	40.06	39.10	37.20	8.19	2.50	0.09	0.00	0.25	0.92	0.03	0.02
25.00	40.06	39.09	37.18	4.69	7.63	0.31	0.19	1.00	3.04	0.22	0.00
26.00	40.05	39.10	37.20	10.58	8.34	0.33	1.16	0.10	4.33	0.04	0.00
27.00	40.06	39.10	37.20	6.96	10.50	0.03	0.44	0.28	1.20	0.15	0.00
28.00	40.05	39.09	37.20	0.07	7.94	0.33	0.00	0.53	3.19	0.10	0.01
29.00	40.06	39.10	37.20	6.96	4.37	0.70	0.04	0.45	1.97	0.12	0.02
30.00	40.06	39.10	37.18	12.03	0.00	0.08	0.00	0.00	0.00	0.00	0.00
31.00	40.05	39.09	37.20	16.88	0.00	0.79	0.00	0.00	0.00	0.00	0.00
32.00	40.06	39.10	37.20	17.17	0.00	0.47	0.00	0.00	0.00	0.00	0.00
33.00	40.05	39.10	37.20	17.16	0.00	0.43	0.00	0.00	0.00	0.00	0.00
34.00	40.06	39.09	37.20	17.16	0.00	0.85	0.00	0.00	0.00	0.00	0.00
35.00	40.05	39.10	37.20	15.61	8.31	0.36	0.00	0.00	3.73	0.00	0.00
36.00	40.06	39.10	37.18	14.95	14.51	0.69	0.00	0.00	2.85	0.00	0.00
37.00	40.06	39.09	37.20	12.81	6.86	0.17	0.00	0.00	3.80	0.00	0.00
38.00	40.05	39.10	37.20	0.00	12.03	0.08	0.00	0.00	2.62	0.00	0.00
39.00	40.06	39.10	37.20	0.00	10.99	0.55	0.00	1.75	3.46	0.00	0.00
