Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.563s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	38.02	36.00	33.34	11.33	0.00	1.38	0.00	12.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	38.15	36.24	33.38	13.73	6.74	1.27	0.10	11.63	0.00	0.86	0.00	0.40	0.00	0.00	0.00	0.00
4.00	38.15	36.24	33.38	13.20	4.72	1.50	0.09	12.48	0.00	0.13	0.00	0.40	0.00	0.00	0.00	0.00
5.00	38.14	36.24	33.38	10.92	5.63	0.27	0.08	11.26	0.00	0.40	0.00	0.30	0.00	0.00	0.00	0.00
6.00	38.15	36.24	33.38	11.71	6.40	0.43	0.13	11.38	0.00	0.28	0.00	0.21	0.00	0.00	0.00	0.00
7.00	38.15	36.24	33.38	10.30	7.77	1.62	0.00	6.18	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	38.15	36.24	33.39	9.62	9.47	1.58	0.00	5.72	1.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	38.14	36.24	33.38	9.66	8.45	1.84	0.00	7.32	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	38.15	36.24	33.38	10.08	7.33	1.76	0.21	6.13	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	38.15	36.24	33.38	12.31	8.18	1.47	0.25	6.28	1.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	38.15	36.23	33.38	14.62	9.30	1.37	0.38	12.89	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	38.14	36.24	33.38	15.10	10.96	0.92	0.04	9.12	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	38.15	36.24	33.38	5.06	10.61	0.33	0.00	9.75	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	38.15	36.24	33.39	2.36	13.88	0.94	0.00	11.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	38.15	36.24	33.38	3.71	9.69	1.62	0.89	8.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	38.14	36.24	33.38	11.68	9.91	1.39	0.46	12.21	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00
18.00	38.15	36.24	33.38	14.97	11.99	0.99	0.85	11.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	38.15	36.24	33.38	17.44	12.77	1.99	1.09	0.30	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	38.15	36.24	33.38	15.52	13.76	0.86	0.79	3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	38.14	36.24	33.38	17.99	13.51	0.69	0.35	14.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	38.15	36.24	33.39	15.69	11.46	1.48	0.65	12.53	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	38.15	36.23	33.38	16.73	11.75	1.61	0.62	14.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	38.14	36.24	33.38	17.16	1.82	1.64	0.08	16.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	38.15	36.24	33.38	22.48	0.00	2.06	0.00	16.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	38.15	36.24	33.38	16.90	5.31	1.37	0.20	13.22	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.00
27.00	38.15	36.24	33.38	10.47	8.32	1.33	0.08	0.27	5.94	0.75	0.00	0.00	0.00	0.00	0.00	0.00
28.00	38.14	36.24	33.38	9.51	6.41	0.71	0.11	0.00	7.72	0.36	0.00	0.00	0.00	0.00	0.00	0.00
29.00	38.15	36.24	33.39	9.35	6.24	0.79	0.09	0.00	9.23	0.67	0.00	0.00	0.00	0.00	0.00	0.00
30.00	38.15	36.24	33.38	8.75	7.14	0.88	0.15	0.00	7.72	0.63	0.00	0.00	0.00	0.00	0.00	0.00
31.00	38.15	36.24	33.38	11.41	6.02	2.18	0.18	3.87	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.01
32.00	38.14	36.24	33.38	14.07	0.00	2.13	0.00	16.58	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	38.15	36.24	33.38	16.17	0.00	2.15	0.00	16.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	38.15	36.23	33.38	13.56	0.00	1.09	0.00	14.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	38.15	36.24	33.39	12.19	0.00	1.11	0.00	13.76	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	38.14	36.24	33.38	10.37	0.00	1.01	0.00	11.13	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	38.15	36.24	33.38	11.77	0.00	1.18	0.00	1.07	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	38.15	36.24	33.38	14.02	0.00	1.73	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	38.15	36.24	33.38	12.89	0.00	1.09	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
