Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.591s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	37.97	35.02	0.00	3.64	10.83	0.67	0.46	0.00	0.00	0.18	0.24	0.00	0.00
3.00	38.15	35.29	0.00	9.87	5.78	0.84	0.84	0.00	0.00	0.31	0.11	0.00	0.00
4.00	38.15	35.29	0.00	9.16	5.86	0.61	0.65	0.00	0.00	0.31	0.09	0.00	0.00
5.00	38.14	35.29	4.78	9.14	5.62	0.42	0.83	0.13	0.00	0.21	0.17	0.00	0.00
6.00	38.15	35.29	6.76	11.95	7.49	0.00	1.03	0.07	0.00	0.00	0.26	0.00	0.00
7.00	38.15	35.29	7.60	12.23	8.25	0.00	1.04	0.00	0.00	0.00	0.21	0.02	0.00
8.00	38.15	35.29	7.69	11.83	8.93	0.00	2.29	0.00	0.00	0.00	0.06	0.00	0.00
9.00	38.14	35.29	6.70	13.44	8.93	0.00	1.01	0.00	0.00	0.00	0.31	0.00	0.00
10.00	38.15	35.29	7.38	12.99	7.84	0.00	0.97	0.00	0.00	0.00	0.25	0.03	0.00
11.00	38.15	35.29	7.57	13.54	7.49	0.00	1.11	0.00	0.00	0.00	0.20	0.01	0.00
12.00	38.15	35.29	7.41	12.22	7.27	0.00	1.21	0.00	0.00	0.00	0.22	0.00	0.00
13.00	38.14	35.29	6.40	13.43	7.37	0.00	1.09	0.00	0.00	0.00	0.43	0.00	0.00
14.00	38.15	35.29	4.45	13.11	9.32	0.00	1.49	0.00	0.00	0.00	0.52	0.00	0.00
15.00	38.15	35.29	2.15	12.17	8.22	0.00	1.18	0.00	0.00	0.00	0.56	0.00	0.00
16.00	38.15	35.29	5.62	9.23	7.27	0.10	0.79	0.00	0.00	0.00	0.21	0.00	0.00
17.00	38.14	35.29	5.22	4.57	3.82	0.01	0.49	0.00	0.00	0.00	0.06	0.00	0.00
18.00	38.15	35.29	6.58	0.27	4.58	0.03	0.56	0.00	0.00	0.00	0.10	0.00	0.00
19.00	38.15	35.29	7.45	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	38.15	35.29	1.85	10.53	0.28	0.00	0.06	0.00	0.00	0.00	0.03	0.00	0.00
21.00	38.14	35.29	4.25	8.28	1.04	0.02	0.10	0.00	0.00	0.00	0.02	0.00	0.00
22.00	38.15	35.29	5.33	9.21	1.01	0.01	0.07	0.00	0.00	0.00	0.02	0.00	0.00
23.00	38.15	35.29	4.71	9.04	1.30	0.02	0.19	0.00	0.00	0.00	0.01	0.00	0.00
24.00	38.14	35.29	5.27	9.37	1.31	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00
25.00	38.15	35.29	3.71	8.01	2.40	0.02	0.20	0.00	0.00	0.04	0.02	0.00	0.00
26.00	38.15	35.29	4.83	9.00	6.03	0.01	0.55	0.00	0.00	0.12	0.13	0.00	0.00
27.00	38.15	35.29	4.58	9.86	6.95	0.00	0.76	0.00	0.00	0.21	0.28	0.00	0.00
28.00	38.14	35.29	5.57	10.49	5.82	0.00	0.84	0.00	0.00	0.25	0.21	0.00	0.00
29.00	38.15	35.29	5.13	10.28	6.41	0.00	0.91	0.00	0.00	0.19	0.20	0.00	0.00
30.00	38.15	35.29	3.32	8.96	5.64	0.08	0.73	0.00	0.00	0.28	0.10	0.00	0.00
31.00	38.15	35.29	3.25	6.32	1.34	0.00	0.12	0.00	0.00	0.09	0.01	0.00	0.00
32.00	38.14	35.29	5.09	9.02	0.94	0.01	0.09	0.00	0.00	0.07	0.00	0.00	0.00
33.00	38.15	35.29	5.81	9.31	0.82	0.07	0.10	0.00	0.00	0.00	0.00	0.00	0.00
34.00	38.15	35.29	5.54	9.43	2.02	0.04	0.15	0.00	0.00	0.00	0.00	0.00	0.00
35.00	38.15	35.29	1.17	7.05	3.38	0.02	1.24	0.00	0.00	0.00	0.00	0.00	0.00
36.00	38.14	35.29	0.00	14.70	10.15	0.00	3.17	0.00	0.00	0.19	0.00	0.00	0.00
37.00	38.15	35.29	0.00	13.30	7.85	0.00	1.85	0.00	0.00	0.56	0.00	0.00	0.00
38.00	38.15	35.29	0.03	10.16	8.84	0.00	0.93	0.00	0.00	0.25	0.00	0.00	0.00
39.00	38.15	35.29	3.41	9.02	8.04	0.00	0.89	0.00	0.00	0.18	0.00	0.00	0.00
