Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.564s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	39.79	39.00	1.34	3.94	0.08	0.00	1.21	6.61	0.56	0.00	0.46	0.03	0.00	0.00	0.00	0.00
3.00	40.06	39.10	5.64	0.01	0.11	6.35	5.14	4.11	0.73	0.00	0.86	0.16	0.00	0.00	0.00	0.00
4.00	40.05	39.09	5.90	0.02	0.07	5.26	5.76	5.62	0.76	0.00	0.97	0.08	0.00	0.00	0.00	0.03
5.00	40.06	39.10	5.11	0.02	0.09	6.45	6.82	4.45	0.67	0.00	1.08	0.08	0.00	0.00	0.00	0.11
6.00	40.05	39.10	7.34	0.00	0.03	9.31	7.21	7.28	0.00	0.00	1.80	0.12	0.00	0.00	0.00	0.21
7.00	40.06	39.09	4.09	2.07	0.00	6.56	5.63	5.67	0.70	0.00	1.55	0.00	0.00	0.00	0.00	0.19
8.00	40.06	39.10	6.84	5.54	0.00	7.17	5.38	5.92	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.15
9.00	40.05	39.10	7.25	5.87	0.00	8.50	5.18	5.77	0.00	0.00	0.55	0.00	0.00	0.00	0.00	0.04
10.00	40.06	39.09	7.13	5.42	0.00	9.41	5.18	5.75	0.00	0.00	0.86	0.00	0.00	0.00	0.00	0.00
11.00	40.05	39.10	9.38	3.54	0.00	7.75	6.49	7.96	0.00	0.00	1.81	0.00	0.00	0.00	0.00	0.00
12.00	40.06	39.10	5.94	5.48	0.00	6.74	4.30	3.75	0.00	0.00	0.43	0.00	0.00	0.00	0.00	0.00
13.00	40.06	39.09	4.72	4.73	0.00	6.01	5.77	5.06	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00
14.00	40.05	39.10	6.09	5.55	0.00	5.08	6.35	5.99	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00
15.00	40.06	39.10	6.65	5.75	0.00	7.43	5.81	4.59	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00
16.00	40.05	39.09	6.99	4.25	0.00	7.05	5.73	5.69	0.00	0.00	0.76	0.00	0.00	0.00	0.00	0.00
17.00	40.06	39.10	5.47	0.27	0.00	6.44	5.28	6.08	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00
18.00	40.05	39.10	6.54	5.01	0.00	6.01	5.27	3.53	0.00	0.00	1.48	0.00	0.00	0.00	0.00	0.00
19.00	40.06	39.09	4.23	5.06	0.00	4.90	3.13	3.47	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.03
20.00	40.06	39.10	0.88	6.93	0.00	4.59	3.44	1.61	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
21.00	40.05	39.10	1.34	5.91	0.00	4.81	5.18	4.80	0.00	0.00	0.76	0.00	0.00	0.00	0.00	0.06
