Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.610s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	35.25	33.16	26.58	1.33	0.00	2.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.29	33.38	26.71	7.48	0.00	1.37	0.00	3.50	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	35.29	33.38	26.71	8.32	0.10	1.99	0.00	3.90	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01
5.00	35.29	33.38	26.69	7.18	0.00	5.10	0.00	3.68	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.06	0.02	0.00	0.00	0.03	0.00	0.00	0.04	0.00
6.00	35.29	33.38	26.71	7.90	0.00	3.81	0.00	4.30	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.17	0.03	0.00	0.00	0.43	0.00	0.00	0.10	0.13
7.00	35.29	33.38	26.71	7.03	0.00	4.66	0.00	3.16	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00
8.00	35.29	33.38	26.71	6.81	0.00	4.74	0.00	3.35	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.00	0.00
9.00	35.29	33.39	26.69	6.15	0.76	4.04	0.00	1.89	0.00	1.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00
10.00	35.29	33.38	26.71	6.06	0.24	4.98	0.00	4.78	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	35.29	33.38	26.71	7.58	1.38	3.86	0.00	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
