Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.587s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	33.33	33.23	26.55	0.00	0.00	0.00	0.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	33.38	33.38	26.71	11.53	4.96	0.00	0.33	10.37	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	33.38	33.38	26.71	11.89	5.48	6.19	0.44	8.25	1.77	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00
5.00	33.38	33.38	26.69	11.46	7.72	6.08	0.61	8.40	1.50	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00
6.00	33.38	33.38	26.71	13.04	6.96	7.55	0.75	9.66	0.57	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00
7.00	33.38	33.38	26.71	14.50	7.82	9.24	0.80	8.11	0.00	0.00	0.81	0.00	0.00	0.00	0.09	0.00	0.00
8.00	33.38	33.38	26.71	8.27	8.91	9.50	0.99	8.02	0.00	0.00	1.27	0.00	0.00	0.00	0.03	0.00	0.00
9.00	33.39	33.39	26.69	13.04	7.45	8.48	0.57	8.11	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00
10.00	33.38	33.38	26.71	11.85	5.13	5.84	0.00	7.58	0.00	0.00	0.47	0.00	0.00	0.00	0.02	0.00	0.00
11.00	33.38	33.38	26.71	12.01	8.12	7.84	0.00	8.60	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00
12.00	33.38	33.38	26.69	14.84	9.73	8.68	0.00	9.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	33.38	33.38	26.71	13.39	8.51	7.39	0.00	7.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	33.38	33.38	26.71	14.43	9.88	8.06	0.00	8.46	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00
15.00	33.39	33.39	26.71	15.31	9.38	8.54	0.00	7.78	0.00	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00
16.00	33.38	33.38	26.69	14.59	8.88	8.78	0.00	8.42	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00
17.00	33.38	33.38	26.71	14.24	10.93	8.83	0.00	9.21	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00
18.00	33.38	33.38	26.71	14.86	9.57	8.96	0.00	9.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	33.38	33.38	26.69	13.33	9.60	7.67	0.00	8.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
