Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.585s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	35.20	30.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.29	30.51	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	35.29	30.52	0.00	0.00	8.03	0.00	0.00	1.64	0.01	0.07	0.00	0.00	4.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.75	0.00	0.00
5.00	35.29	30.51	1.68	0.00	8.24	2.00	0.00	1.47	4.17	0.01	0.82	0.00	7.86	0.00	0.00	0.00	0.00	0.01	0.00	0.00	2.28	0.00	0.00
6.00	35.29	30.51	3.73	0.00	9.05	1.74	0.00	2.02	5.33	0.10	4.99	0.00	6.83	0.00	0.00	0.00	0.00	0.04	0.00	0.00	2.09	0.00	0.00
7.00	35.29	30.52	3.41	0.00	8.34	3.91	0.00	1.94	4.91	0.00	3.99	0.00	7.43	0.00	0.00	0.00	0.00	0.16	0.00	0.00	3.07	0.00	0.00
8.00	35.29	30.51	1.84	0.00	8.92	2.07	0.00	2.67	5.97	0.06	4.19	0.00	8.01	0.00	0.00	0.00	0.00	0.24	0.00	0.00	3.53	0.00	0.00
9.00	35.29	30.52	3.02	0.00	8.39	2.96	0.00	1.50	7.28	0.38	4.08	0.00	8.16	0.00	0.00	0.00	0.00	0.03	0.00	0.00	1.66	0.00	0.00
10.00	35.29	30.51	2.15	0.00	8.51	3.27	0.00	1.11	7.45	0.43	3.85	0.00	6.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00
11.00	35.29	30.51	2.75	0.00	9.62	3.81	0.00	0.65	5.23	0.35	2.11	0.00	5.79	0.00	0.00	0.00	0.00	0.00	0.00	1.81	1.73	0.00	0.00
12.00	35.29	30.52	2.30	0.00	8.18	3.55	0.00	0.56	5.28	0.45	3.64	0.00	8.11	0.00	0.00	0.00	0.00	0.00	0.00	3.63	1.38	0.00	0.00
13.00	35.29	30.51	2.56	0.00	8.10	3.78	0.00	0.63	5.66	0.30	3.64	0.00	6.15	0.00	0.00	0.00	0.00	0.00	0.00	2.21	1.28	0.00	0.00
14.00	35.29	30.52	3.31	0.00	7.21	4.54	0.00	1.61	4.02	0.00	5.62	0.00	7.02	0.00	0.00	0.00	0.00	0.00	0.00	3.54	1.99	0.00	0.00
15.00	35.29	30.51	2.41	0.00	8.50	3.27	0.00	2.44	7.14	0.26	4.92	0.00	2.84	0.00	0.00	0.00	0.00	0.00	0.00	2.07	1.64	0.00	0.00
16.00	35.29	30.51	1.28	0.00	7.56	2.98	0.00	1.79	3.77	0.39	4.42	0.00	5.40	0.00	0.00	0.00	0.00	0.00	0.00	0.22	1.49	0.00	0.00
17.00	35.29	30.52	0.49	0.00	6.32	0.00	0.00	1.06	5.35	0.39	3.35	0.00	5.87	0.00	0.00	0.00	0.00	0.00	0.00	0.26	2.34	0.00	0.00
18.00	35.29	30.51	3.21	0.00	7.83	0.00	0.00	1.17	5.99	0.48	4.63	0.00	7.13	0.00	0.00	0.00	0.00	0.00	0.00	0.51	1.64	0.00	0.00
19.00	35.29	30.52	4.02	0.00	8.88	0.00	0.00	1.24	6.50	0.24	3.90	0.00	7.40	0.00	0.00	0.00	0.00	0.00	0.00	2.21	1.04	0.00	0.00
20.00	35.29	30.51	2.18	0.35	8.48	0.00	0.00	2.56	5.82	0.00	4.66	0.00	7.45	0.00	0.00	0.00	0.00	0.00	0.00	4.78	0.04	0.00	0.00
21.00	35.29	30.51	2.76	0.36	8.48	0.00	0.00	0.13	6.13	0.00	4.32	0.00	6.79	0.00	0.00	0.00	0.00	0.00	0.00	3.32	0.10	0.00	0.00
22.00	35.29	30.52	2.46	0.39	8.20	0.00	0.00	0.00	6.18	0.22	4.03	0.00	6.37	0.00	0.00	0.00	0.00	0.00	0.00	2.88	1.37	0.00	0.00
23.00	35.29	30.51	1.40	0.12	7.67	0.00	0.00	1.59	5.02	0.51	3.74	0.00	5.44	0.00	0.00	0.00	0.00	0.00	0.00	2.35	1.21	0.00	0.00
24.00	35.29	30.51	1.33	0.17	8.19	0.00	0.00	1.86	5.78	0.44	3.37	0.00	5.35	0.00	0.00	0.00	0.00	0.00	0.00	2.95	1.59	0.00	0.00
25.00	35.29	30.52	1.74	0.27	4.02	0.00	0.00	1.99	5.69	0.61	4.19	0.00	5.77	0.00	0.00	0.00	0.00	0.00	0.00	3.80	1.77	0.00	0.00
26.00	35.29	30.51	1.25	0.19	7.93	0.00	0.00	1.75	5.76	0.36	2.55	0.00	5.45	0.00	0.00	0.00	0.00	0.00	0.00	2.28	1.30	0.00	0.00
27.00	35.29	30.52	1.40	0.01	7.91	0.00	0.00	1.39	5.10	0.19	0.53	0.00	4.56	0.00	0.00	0.00	0.00	0.00	0.00	3.74	1.56	0.00	0.00
28.00	35.29	30.51	1.39	0.00	6.22	0.00	0.00	2.02	5.27	0.00	0.53	0.00	4.89	0.00	0.00	0.00	0.00	0.00	0.00	3.31	1.34	0.00	0.00
29.00	35.29	30.51	1.15	0.00	6.93	0.00	0.00	0.03	5.20	0.00	0.91	0.00	4.92	0.00	0.00	0.00	0.00	0.00	0.00	3.71	1.56	0.00	0.00
30.00	35.29	30.52	2.70	0.00	6.54	0.00	0.00	0.02	5.49	0.08	1.75	0.00	6.31	0.00	0.00	0.00	0.00	0.00	0.00	2.06	1.57	0.00	0.00
31.00	35.29	30.51	2.04	0.07	8.73	0.00	0.00	1.89	4.66	0.47	4.74	0.34	7.75	0.00	0.00	0.00	0.00	0.00	0.00	3.35	1.48	0.00	0.00
32.00	35.29	30.52	3.39	0.01	3.73	0.00	0.00	1.97	0.83	0.18	6.18	0.86	6.83	0.00	0.00	0.00	0.00	0.00	0.00	2.82	2.54	0.00	0.00
33.00	35.29	30.51	2.30	0.00	9.01	0.00	0.00	2.89	5.63	0.00	5.41	0.34	7.31	0.00	0.00	0.00	0.00	0.00	0.00	3.62	2.30	0.00	0.00
34.00	35.29	30.51	2.76	0.00	8.52	0.00	0.00	1.76	6.96	0.00	4.19	0.00	7.82	0.00	0.00	0.00	0.00	0.00	0.00	4.13	1.99	0.00	0.00
35.00	35.29	30.52	2.52	0.00	8.68	0.00	0.00	1.94	6.18	0.00	4.16	0.00	6.46	0.00	0.00	0.00	0.00	0.00	0.00	5.51	2.03	0.00	0.00
36.00	35.29	30.51	2.55	0.00	8.33	0.00	0.00	1.75	5.32	0.00	5.12	0.00	6.42	0.00	0.00	0.00	0.00	0.00	0.00	3.85	2.68	0.00	0.00
37.00	35.29	30.52	2.53	0.00	7.81	0.00	0.00	1.33	6.17	0.01	4.83	0.00	6.69	0.00	0.00	0.00	0.00	0.00	0.00	2.58	0.75	0.00	0.00
38.00	35.29	30.51	1.95	0.00	8.27	0.00	0.00	1.35	5.72	0.00	5.57	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.42	0.00	0.00
39.00	35.29	30.51	2.17	0.00	8.03	0.00	0.00	1.18	6.01	0.29	5.46	0.00	6.20	0.00	0.00	0.00	0.00	0.00	0.00	3.19	0.66	0.00	0.00
