Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.434s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	36.21	35.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	36.24	35.29	0.00	0.00	2.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.09	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	35.29	0.00	0.03	2.93	1.25	0.00	0.00	0.20	0.00	0.00	0.04	6.17	0.13	3.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	35.29	0.00	0.02	3.85	1.50	0.00	6.04	0.44	0.00	0.00	0.11	5.01	0.16	3.94	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	36.24	35.29	0.00	0.12	4.39	1.33	0.00	6.93	0.08	0.00	0.00	0.01	5.26	0.06	3.48	0.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	36.24	35.29	0.03	0.07	3.78	1.31	0.67	7.67	0.88	0.00	0.02	0.01	5.53	0.00	3.86	0.64	0.07	0.00	0.00	0.00	0.00	0.00	0.01	0.00
8.00	36.24	35.29	0.29	0.00	3.43	2.02	0.60	5.46	0.80	0.00	0.00	0.00	3.93	0.00	3.25	0.60	0.04	0.00	0.00	0.00	0.00	0.00	0.06	0.00
9.00	36.24	35.29	0.55	0.00	3.78	0.20	0.49	5.03	0.12	0.00	0.00	0.00	5.12	0.00	4.33	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00
10.00	36.24	35.29	0.43	0.00	2.90	0.71	0.69	5.10	0.04	0.00	0.00	0.00	4.92	0.00	4.29	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.24	35.29	0.48	0.00	3.82	0.63	0.52	5.05	0.37	0.00	0.00	0.00	4.30	0.04	1.89	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
