Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.606s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	34.22	34.19	25.74	0.00	0.00	0.00	0.00	0.00	0.77	0.00	5.27	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00
3.00	34.33	34.33	25.75	0.00	0.62	6.75	8.14	0.00	0.70	4.89	2.61	0.00	0.00	0.43	0.00	0.00	0.00	0.00	0.00	0.00
4.00	34.33	34.33	25.75	0.00	5.76	5.73	10.69	0.00	0.49	3.96	2.86	0.00	0.00	0.57	0.03	0.00	0.00	0.00	0.00	0.00
5.00	34.33	34.33	25.75	0.00	5.32	6.01	10.55	0.00	0.40	4.86	2.31	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00
6.00	34.33	34.33	25.74	5.13	5.06	5.56	8.15	0.00	0.22	3.90	2.31	0.00	0.00	0.34	0.01	0.00	0.00	0.00	0.00	0.00
7.00	34.33	34.33	25.75	7.27	5.26	5.75	10.04	1.36	0.00	5.75	0.71	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00
8.00	34.33	34.33	25.75	7.75	5.75	6.04	10.73	1.74	0.00	5.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	34.33	34.33	25.75	5.92	5.77	7.49	12.06	2.13	0.00	5.59	2.73	0.00	0.00	0.34	0.01	0.00	0.00	0.00	0.00	0.00
10.00	34.33	34.33	25.75	7.15	6.04	7.36	12.13	2.17	0.00	6.00	4.04	0.00	0.00	0.54	0.01	0.00	0.00	0.00	0.00	0.00
11.00	34.33	34.33	25.74	7.45	6.49	5.96	10.17	2.15	0.00	5.93	3.39	0.00	0.00	0.46	0.04	0.00	0.00	0.00	0.00	0.00
12.00	34.33	34.33	25.75	4.18	2.04	4.19	6.03	0.58	0.00	1.88	0.82	0.00	0.00	0.16	0.08	0.00	0.00	0.00	0.00	0.00
13.00	34.33	34.33	25.75	4.74	5.96	6.30	9.22	0.04	0.27	4.50	2.90	0.00	0.00	0.46	0.12	0.00	0.00	0.00	0.00	0.00
14.00	34.33	34.33	25.75	9.04	4.74	6.01	11.10	0.16	0.36	5.87	1.70	0.00	0.00	0.13	0.03	0.00	0.00	0.00	0.00	0.00
15.00	34.33	34.33	25.75	7.77	3.98	5.58	9.80	0.18	0.16	5.69	0.75	0.00	0.00	0.09	0.02	0.00	0.00	0.00	0.00	0.00
16.00	34.33	34.33	25.74	7.90	4.27	4.86	10.71	0.19	0.09	3.87	0.62	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00
17.00	34.34	34.34	25.75	6.83	5.19	5.51	11.51	0.16	0.15	4.35	0.62	0.00	0.00	0.09	0.07	0.00	0.00	0.00	0.00	0.00
18.00	34.33	34.33	25.75	6.18	4.99	5.74	10.33	0.24	0.07	5.64	0.63	0.00	0.00	0.09	0.08	0.00	0.00	0.00	0.00	0.00
19.00	34.33	34.33	25.75	7.03	5.75	6.41	10.64	0.00	0.07	5.10	0.44	0.00	0.00	0.07	0.03	0.00	0.00	0.00	0.00	0.00
20.00	34.33	34.33	25.75	8.88	6.51	6.70	12.95	0.03	0.00	2.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
