Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.642s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	35.10	33.14	3.60	0.00	0.00	0.00	2.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.29	33.38	7.49	3.68	0.00	0.00	4.21	4.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	35.29	33.38	13.71	8.62	0.00	0.00	8.34	8.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	35.29	33.38	14.44	9.05	1.27	0.00	8.33	10.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	35.29	33.38	12.72	7.70	0.45	0.00	7.18	9.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	35.29	33.38	15.94	9.43	0.43	0.00	9.41	12.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	35.29	33.39	15.83	8.58	1.66	0.00	10.21	12.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	35.29	33.38	16.50	9.20	0.99	0.00	9.32	13.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	35.29	33.38	15.99	9.50	1.29	0.00	9.05	13.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	35.29	33.38	15.87	9.35	1.31	0.00	8.09	13.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	35.29	33.38	11.20	8.21	1.30	0.00	6.88	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	35.29	33.38	8.98	5.76	0.67	0.00	3.49	6.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	35.29	33.38	13.47	8.13	0.08	0.00	7.54	9.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	35.29	33.39	14.17	8.24	0.56	0.00	8.42	9.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	35.29	33.38	14.15	7.87	1.00	0.00	7.27	9.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	35.29	33.38	10.28	5.93	0.69	0.00	7.02	6.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	35.29	33.38	13.41	7.02	0.99	0.00	9.01	8.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	35.29	33.38	13.00	7.79	0.92	0.00	7.74	8.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	35.29	33.38	16.23	9.46	0.98	0.00	9.37	12.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	35.29	33.38	16.13	9.52	1.72	0.00	9.25	12.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	35.29	33.39	3.71	10.11	1.61	0.00	9.25	8.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	35.29	33.38	1.88	4.60	0.95	0.00	4.74	2.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	35.29	33.38	2.68	3.45	0.16	0.00	1.08	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	35.29	33.38	18.33	4.69	0.03	0.00	0.21	15.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	35.29	33.38	20.06	5.11	0.24	0.00	4.54	15.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	35.29	33.38	10.24	4.60	0.80	0.00	3.89	12.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	35.29	33.38	0.00	12.61	2.18	0.00	11.17	16.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	35.29	33.39	0.00	12.23	2.20	0.00	12.61	16.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	35.29	33.38	0.00	13.22	1.89	0.00	12.71	15.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	35.29	33.38	11.97	3.00	0.39	0.00	2.62	2.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	35.29	33.38	14.99	3.17	0.58	0.00	3.64	13.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	35.29	33.38	11.44	2.50	0.27	0.00	2.45	2.82	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	35.29	33.38	9.46	2.43	0.29	0.00	1.50	4.11	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00
35.00	35.29	33.39	9.39	2.64	0.13	0.00	1.93	5.46	1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00
36.00	35.29	33.38	4.46	1.81	0.17	0.00	2.23	6.06	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00
37.00	35.29	33.38	9.76	1.82	0.37	0.00	2.56	7.47	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00
38.00	35.29	33.38	10.10	1.62	0.17	0.00	1.92	6.47	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00
39.00	35.29	33.38	9.96	1.98	0.18	0.00	2.29	4.49	1.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00
