Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.601s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	35.99	32.42	26.60	0.00	0.72	15.21	8.48	2.11	2.11	0.00	0.09
3.00	36.24	32.42	26.71	0.00	0.65	14.07	6.94	4.58	2.12	0.00	0.58
4.00	36.24	32.42	26.71	1.56	0.64	15.06	5.95	5.33	2.23	0.01	0.29
5.00	36.24	32.42	26.69	3.39	0.37	14.80	5.99	4.99	2.53	0.00	0.39
6.00	36.24	32.43	26.71	3.45	0.11	15.58	5.47	5.57	1.82	0.02	0.60
7.00	36.24	32.42	26.71	1.86	0.29	15.32	5.76	5.41	1.89	0.01	0.64
8.00	36.24	32.42	26.71	3.19	0.19	16.01	2.99	5.51	0.81	0.00	0.31
9.00	36.24	32.42	26.69	2.94	0.22	10.41	6.06	2.41	2.54	0.00	0.57
10.00	36.24	32.43	26.71	3.07	0.00	15.58	6.79	2.35	3.63	0.00	0.00
11.00	36.24	32.42	26.71	3.87	0.00	15.06	6.18	4.72	2.76	0.00	0.00
12.00	36.23	32.42	26.69	2.65	0.00	17.23	7.66	4.72	2.63	0.00	0.00
13.00	36.24	32.42	26.71	3.47	0.00	17.43	9.05	5.30	1.08	0.00	0.00
14.00	36.24	32.43	26.71	3.19	0.02	16.09	5.64	2.62	2.64	0.00	0.00
15.00	36.24	32.42	26.71	2.67	0.27	16.48	7.69	5.59	2.32	0.00	0.00
16.00	36.24	32.42	26.69	2.31	0.65	16.42	7.18	5.04	3.52	0.00	0.00
17.00	36.24	32.42	26.71	3.38	1.50	16.90	9.39	6.20	2.22	0.00	0.00
18.00	36.24	32.42	26.71	3.30	2.19	19.04	13.00	6.69	0.00	0.00	0.00
19.00	36.24	32.43	26.69	2.88	0.29	11.75	6.18	6.12	2.06	0.00	0.86
20.00	36.24	32.42	26.71	0.90	0.01	15.52	6.04	4.66	2.02	0.00	0.58
21.00	36.24	32.42	26.71	1.92	0.00	14.66	6.84	4.02	2.08	0.00	0.72
22.00	36.24	32.42	26.71	2.63	0.00	14.60	5.65	5.02	1.85	0.00	0.69
23.00	36.23	32.43	26.69	2.37	0.00	14.73	5.62	5.19	2.13	0.00	0.65
24.00	36.24	32.42	26.71	0.54	0.00	15.86	6.18	5.09	2.10	0.00	0.65
25.00	36.24	32.42	26.71	1.93	0.20	15.90	6.06	5.78	2.20	0.00	0.63
26.00	36.24	32.42	26.69	1.79	0.47	15.27	5.65	5.99	1.97	0.00	0.65
27.00	36.24	32.43	26.71	2.44	0.31	15.07	5.09	5.49	2.04	0.00	0.69
28.00	36.24	32.42	26.71	2.63	0.42	15.61	6.67	4.99	1.75	0.00	0.75
29.00	36.24	32.42	26.71	1.90	0.46	12.85	6.74	5.96	2.82	0.00	0.45
30.00	36.24	32.42	26.69	0.00	0.45	12.72	5.06	2.35	2.08	0.00	0.33
31.00	36.24	32.43	26.71	0.02	0.46	11.98	4.04	3.87	1.21	0.00	0.38
32.00	36.24	32.42	26.71	0.04	0.49	12.54	5.33	3.35	2.01	0.00	0.46
33.00	36.24	32.42	26.71	2.10	0.09	11.17	4.56	3.99	1.53	0.00	0.39
34.00	36.23	32.42	26.69	0.76	0.00	15.22	4.37	6.20	0.91	0.00	0.37
35.00	36.24	32.43	26.71	4.14	0.00	15.91	4.31	2.57	2.19	0.00	0.26
36.00	36.24	32.42	26.71	2.73	0.00	16.45	6.45	5.39	2.30	0.00	0.71
37.00	36.24	32.42	26.69	2.34	0.00	15.80	5.67	5.93	2.02	0.00	0.83
38.00	36.24	32.42	26.71	3.36	0.00	17.12	5.51	5.03	1.54	0.00	0.69
39.00	36.24	32.42	26.71	2.75	0.00	15.55	6.52	5.35	2.29	0.00	0.70
