Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.619s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	41.82	39.88	35.02	0.02	0.00	8.38	0.00	0.00	3.90	2.38	0.00
3.00	41.96	40.06	35.29	10.47	0.00	8.83	0.40	0.00	2.06	1.84	0.00
4.00	41.97	40.05	35.29	13.95	0.00	7.65	0.64	0.00	2.21	1.20	0.00
5.00	41.96	40.06	35.29	11.49	0.02	6.08	0.27	0.00	0.94	0.51	0.00
6.00	41.97	40.05	35.29	11.12	0.13	7.08	0.33	0.04	1.40	0.24	0.00
7.00	41.96	40.06	35.29	10.88	0.09	9.96	0.24	0.04	1.15	0.00	0.00
8.00	41.96	40.06	35.29	13.58	0.00	11.61	0.00	0.01	1.18	0.00	0.00
9.00	41.97	40.05	35.29	13.68	0.60	7.64	0.00	0.00	1.98	0.00	0.00
10.00	41.96	40.06	35.29	13.56	0.94	8.19	0.00	0.00	2.16	0.00	0.00
11.00	41.97	40.05	35.29	13.91	0.38	8.75	0.00	0.26	3.25	0.00	0.00
12.00	41.96	40.06	35.29	8.15	0.00	9.00	0.00	0.08	3.03	0.00	0.71
13.00	41.96	40.06	35.29	0.00	0.00	9.03	0.00	0.92	3.09	0.00	0.48
14.00	41.97	40.05	35.29	0.00	0.00	14.42	0.00	0.83	2.34	0.00	0.77
15.00	41.96	40.06	35.29	0.00	0.00	11.01	0.00	1.71	3.93	0.53	0.93
16.00	41.97	40.05	35.29	12.12	0.00	8.67	0.00	0.48	2.72	1.34	0.69
17.00	41.96	40.06	35.29	15.21	0.00	7.92	0.16	0.03	2.55	1.29	0.18
18.00	41.97	40.05	35.29	14.36	0.00	6.28	0.39	0.00	1.70	0.77	0.55
19.00	41.96	40.06	35.29	14.31	0.00	4.65	0.39	0.00	1.13	0.08	0.28
20.00	41.96	40.06	35.29	15.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	41.97	40.05	35.29	6.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	41.96	40.06	35.29	10.75	0.00	3.71	1.62	0.00	1.35	0.16	0.31
23.00	41.97	40.05	35.29	9.95	0.10	7.56	0.90	0.00	2.28	0.19	0.30
24.00	41.96	40.06	35.29	11.12	0.03	9.88	1.43	0.00	2.38	0.10	0.54
25.00	41.97	40.06	35.29	12.88	0.00	15.41	2.21	0.00	0.43	0.00	0.06
26.00	41.96	40.05	35.29	9.47	0.00	13.38	1.71	0.00	0.00	0.89	0.00
27.00	41.96	40.06	35.29	9.75	0.00	10.71	1.11	0.00	2.38	1.75	0.00
28.00	41.97	40.05	35.29	1.68	0.02	3.63	0.26	0.00	1.48	0.49	0.27
29.00	41.96	40.06	35.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	41.97	40.06	35.29	5.64	0.02	3.90	0.34	0.25	1.07	0.48	0.18
31.00	41.96	40.05	35.29	11.16	0.03	2.85	1.00	0.01	0.91	0.18	0.08
32.00	41.96	40.06	35.29	0.00	0.06	4.71	0.00	0.04	0.97	0.44	0.24
33.00	41.97	40.05	35.29	8.43	0.00	5.58	0.03	0.00	1.90	0.64	0.30
34.00	41.96	40.06	35.29	13.52	0.00	7.93	1.68	0.00	2.65	0.94	0.35
35.00	41.97	40.05	35.29	10.30	0.03	8.13	1.11	0.00	1.93	0.11	0.42
36.00	41.96	40.06	35.29	10.21	0.10	7.88	1.09	0.00	1.34	0.15	0.33
37.00	41.97	40.06	35.29	11.28	0.01	1.83	1.70	0.00	0.61	0.06	0.09
38.00	41.96	40.05	35.29	12.43	0.00	3.63	1.81	0.00	1.30	0.16	0.26
39.00	41.96	40.06	35.29	12.22	0.00	8.52	1.25	0.21	2.77	0.03	0.00
