Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (20.177s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	36.07	26.62	10.99	7.94	0.00	1.88	0.00	0.95	0.00	0.00	0.00
3.00	36.24	26.71	6.46	6.00	0.18	1.57	0.44	1.16	0.01	0.11	0.00
4.00	36.24	26.71	4.85	7.01	0.07	1.02	0.17	0.66	0.01	0.30	0.02
5.00	36.24	26.69	5.85	5.57	0.22	1.18	0.28	0.79	0.03	0.21	0.04
6.00	36.24	26.71	4.96	6.02	0.26	1.20	0.08	0.82	0.00	0.25	0.04
7.00	36.24	26.71	5.82	5.86	0.21	1.91	0.06	0.65	0.00	0.24	0.09
8.00	36.24	26.69	5.00	5.59	0.19	1.26	0.15	0.58	0.00	0.15	0.08
9.00	36.24	26.71	6.32	5.62	0.03	1.85	0.31	0.90	0.00	0.27	0.11
10.00	36.24	26.71	5.99	7.15	0.00	1.52	0.30	0.97	0.00	0.24	0.06
11.00	36.24	26.71	6.92	8.00	0.00	1.90	0.00	0.99	0.00	0.48	0.13
12.00	36.23	26.69	3.52	8.98	0.00	1.03	0.00	0.64	0.00	0.22	0.09
13.00	36.24	26.71	3.00	11.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	26.71	7.39	5.97	0.00	0.00	0.11	1.50	0.00	0.51	0.16
15.00	36.24	26.71	6.96	6.76	0.00	0.00	0.30	2.12	0.00	0.63	0.18
16.00	36.24	26.69	5.84	6.95	0.00	0.00	0.37	1.45	0.00	0.46	0.08
17.00	36.24	26.71	7.54	6.49	0.00	0.00	0.25	1.80	0.00	0.71	0.13
18.00	36.24	26.71	4.80	7.30	0.00	0.00	0.09	1.55	0.00	0.37	0.11
19.00	36.24	26.69	5.48	6.49	0.00	0.00	0.10	1.19	0.00	0.33	0.10
20.00	36.24	26.71	7.08	6.93	0.00	0.00	0.19	1.54	0.00	0.49	0.15
21.00	36.24	26.71	12.40	6.56	0.00	0.00	0.06	0.56	0.00	0.22	0.08
22.00	36.24	26.71	8.49	7.87	0.00	0.00	0.44	2.17	0.09	0.69	0.00
23.00	36.23	26.69	6.94	8.78	0.00	0.19	0.43	1.89	0.12	0.61	0.00
24.00	36.24	26.71	5.06	6.77	0.00	1.08	0.30	1.10	0.02	0.37	0.00
25.00	36.24	26.71	5.42	7.58	0.00	1.42	0.10	1.07	0.02	0.30	0.00
26.00	36.24	26.69	4.71	6.96	0.00	1.29	0.12	0.82	0.00	0.34	0.00
27.00	36.24	26.71	5.00	6.77	0.00	1.22	0.25	0.75	0.00	0.29	0.00
28.00	36.24	26.71	4.02	7.13	0.00	1.18	0.24	0.56	0.00	0.24	0.00
29.00	36.24	26.71	6.54	7.51	0.00	1.24	0.38	0.92	0.00	0.24	0.00
30.00	36.24	26.69	18.00	8.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	36.24	26.71	8.36	2.75	0.00	1.93	0.73	1.47	0.03	0.00	0.00
32.00	36.24	26.71	6.84	7.05	0.00	1.98	0.80	0.99	0.04	0.00	0.00
33.00	36.24	26.71	7.05	6.51	0.24	1.97	0.67	1.49	0.02	0.00	0.00
34.00	36.23	26.69	6.75	7.91	0.52	2.36	0.15	1.38	0.08	0.00	0.00
35.00	36.24	26.71	8.42	10.41	0.06	3.25	0.00	2.75	0.00	0.00	0.00
36.00	36.24	26.71	2.22	11.99	0.00	0.94	0.00	1.02	0.00	0.00	0.00
37.00	36.24	26.69	7.08	7.24	0.00	2.56	0.00	2.20	0.36	0.00	0.00
38.00	36.24	26.71	5.19	9.15	0.00	1.72	0.00	1.15	0.36	0.03	0.00
39.00	36.24	26.71	6.96	8.55	0.00	0.22	0.00	1.85	0.00	1.34	0.00
