Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.632s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	40.86	33.33	31.39	0.00	9.66	0.00	8.25	0.00	1.13	0.00	1.28	0.00	0.00	0.00	0.00	0.00
3.00	41.00	33.38	31.47	0.00	5.79	9.24	6.76	2.79	1.09	0.00	2.94	0.00	0.00	0.00	0.00	0.00
4.00	41.01	33.38	31.47	4.50	6.27	10.35	6.93	1.86	0.97	0.00	2.36	0.00	0.00	0.00	0.00	0.00
5.00	41.00	33.38	31.48	5.60	6.74	10.11	5.95	2.20	0.69	0.00	2.30	0.00	0.00	0.00	0.00	0.00
6.00	41.01	33.38	31.47	6.54	5.47	11.48	7.52	1.94	0.88	0.00	0.94	0.00	0.00	0.00	0.00	0.00
7.00	41.00	33.38	31.47	7.54	5.37	11.24	2.83	1.54	1.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	41.01	33.39	31.48	4.11	8.06	11.79	8.56	0.56	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	41.00	33.38	31.47	8.54	8.18	11.17	6.51	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	41.01	33.38	31.47	8.88	9.21	11.32	6.75	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	41.00	33.38	31.48	8.57	8.68	11.23	5.41	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	41.01	33.38	31.47	7.66	7.34	10.38	6.41	2.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	41.00	33.38	31.47	14.08	13.98	0.49	5.63	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	33.38	31.48	9.69	8.30	11.65	6.33	3.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	41.00	33.39	31.47	7.10	7.39	12.31	7.77	1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	41.01	33.38	31.47	7.68	7.01	10.59	6.63	0.75	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00
17.00	41.00	33.38	31.47	5.01	5.66	8.77	4.49	0.69	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
18.00	41.01	33.38	31.48	5.83	4.12	7.09	4.32	1.94	0.00	0.00	0.94	0.00	0.00	0.00	0.00	0.00
19.00	41.00	33.38	31.47	4.16	3.21	6.84	5.04	2.54	0.00	0.00	0.85	0.00	0.00	0.00	0.00	0.00
20.00	41.01	33.38	31.47	4.53	4.00	5.45	4.85	2.82	0.00	0.00	1.03	0.00	0.00	0.00	0.00	0.00
21.00	41.00	33.38	31.48	5.44	4.02	7.64	4.31	1.27	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00
22.00	41.01	33.39	31.47	4.07	2.61	5.99	3.66	1.20	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00
23.00	41.00	33.38	31.47	8.82	10.15	12.52	8.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	41.01	33.38	31.48	0.36	3.83	10.88	8.69	1.43	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00
25.00	41.00	33.38	31.47	1.50	5.02	9.58	7.61	2.50	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00
