Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.569s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	38.02	32.42	0.00	3.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	38.15	32.42	12.19	3.56	0.00	0.00	0.52	0.00	0.00	0.03	0.00
4.00	38.15	32.42	9.18	0.82	0.00	0.02	0.18	0.00	0.00	0.01	0.00
5.00	38.14	32.42	7.22	0.63	0.02	0.03	0.07	0.00	0.00	0.03	0.00
6.00	38.15	32.43	5.73	0.51	0.02	0.01	0.08	0.00	0.00	0.02	0.00
7.00	38.15	32.42	4.41	0.29	0.02	0.02	0.07	0.00	0.00	0.00	0.00
8.00	38.15	32.42	6.83	0.47	0.00	0.00	0.17	0.00	0.00	0.00	0.00
9.00	38.14	32.42	6.75	0.74	0.00	0.00	0.29	0.00	0.00	0.00	0.00
10.00	38.15	32.43	7.09	0.58	0.00	0.00	0.24	0.00	0.00	0.00	0.00
11.00	38.15	32.42	6.85	0.42	0.00	0.00	0.13	0.00	0.00	0.00	0.00
12.00	38.15	32.42	5.60	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	38.14	32.42	7.55	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	38.15	32.43	9.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	38.15	32.42	4.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	38.15	32.42	3.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	38.14	32.42	6.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	38.15	32.42	12.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	38.15	32.43	17.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	38.15	32.42	10.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	38.14	32.42	8.20	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	38.15	32.42	6.56	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	38.15	32.43	7.10	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	38.14	32.42	6.87	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	38.15	32.42	6.76	0.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	38.15	32.42	4.64	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	38.15	32.43	5.10	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	38.14	32.42	5.36	0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	38.15	32.42	7.11	1.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	38.15	32.42	5.01	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	38.15	32.43	12.16	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	38.14	32.42	7.86	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	38.15	32.42	8.37	1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	38.15	32.42	5.71	0.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	38.15	32.43	5.21	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	38.14	32.42	5.33	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	38.15	32.42	4.11	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	38.15	32.42	5.30	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	38.15	32.42	5.41	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00
