Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (13.447s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	39.79	36.88	5.67	0.00	0.65	0.00	0.00	8.18	3.20	0.00	0.00
3.00	40.06	37.20	10.83	0.00	2.40	0.00	0.00	5.55	1.46	0.45	0.00
4.00	40.05	37.20	8.61	9.79	1.13	1.30	0.00	4.37	1.46	0.29	0.09
5.00	40.06	37.20	7.02	11.14	1.46	2.22	0.00	4.17	1.34	0.12	0.09
6.00	40.05	37.20	7.31	10.23	1.00	2.53	0.00	4.85	1.66	0.34	0.02
7.00	40.06	37.18	7.29	9.80	0.00	2.16	0.00	5.50	2.17	0.49	0.11
8.00	40.06	37.20	8.86	10.11	0.00	1.89	0.00	5.55	2.58	0.49	0.03
9.00	40.05	37.20	8.00	9.46	0.00	2.64	0.00	5.73	2.31	0.28	0.07
10.00	40.06	37.20	7.67	9.51	0.00	2.15	0.00	5.36	1.94	0.29	0.04
11.00	40.05	37.20	7.54	9.92	0.00	2.29	0.00	5.19	1.91	0.39	0.07
12.00	40.06	37.20	8.22	8.47	0.00	1.71	0.00	4.94	1.13	0.15	0.04
13.00	40.06	37.18	7.87	7.79	0.00	1.77	0.00	7.32	0.85	0.19	0.01
14.00	40.05	37.20	11.87	12.77	0.00	0.02	0.00	5.13	2.77	0.06	0.00
15.00	40.06	37.20	11.30	14.98	0.00	0.00	0.00	4.92	2.37	0.00	0.00
16.00	40.05	37.20	9.93	14.25	1.12	0.00	0.00	3.95	2.01	0.09	0.00
17.00	40.06	37.20	8.67	13.30	0.89	1.20	0.00	3.43	1.12	0.21	0.00
18.00	40.05	37.20	8.83	10.84	1.56	2.41	0.00	4.55	0.17	0.01	0.00
19.00	40.06	37.18	7.60	11.19	0.81	2.09	0.00	4.89	2.26	0.03	0.00
20.00	40.06	37.20	8.21	10.98	0.49	2.37	0.00	6.06	1.16	0.00	0.00
21.00	40.05	37.20	5.00	9.93	0.64	1.90	0.00	5.48	1.55	0.00	0.00
22.00	40.06	37.20	10.25	14.57	0.45	0.73	0.00	3.68	1.20	0.00	0.00
23.00	40.05	37.20	10.51	11.59	0.43	1.43	0.00	4.67	1.65	0.00	0.00
24.00	40.06	37.20	7.96	10.22	0.48	2.26	0.00	4.60	1.58	0.00	0.00
25.00	40.06	37.18	5.64	5.74	0.74	6.06	0.00	6.02	1.83	0.00	0.00
26.00	40.05	37.20	8.62	10.15	0.60	2.30	0.00	5.22	1.55	0.00	0.00
27.00	40.06	37.20	8.98	8.64	0.57	1.76	0.00	5.31	1.71	0.00	0.00
28.00	40.05	37.20	11.58	13.09	0.06	0.03	0.00	1.59	0.47	0.04	0.00
29.00	40.06	37.20	9.18	13.31	0.00	0.00	0.00	4.95	2.31	0.53	0.00
30.00	40.06	37.18	11.26	14.17	0.00	0.00	0.00	5.03	1.77	0.53	0.00
31.00	40.05	37.20	10.40	12.47	0.00	1.00	0.00	5.35	2.19	0.48	0.00
32.00	40.06	37.20	9.73	9.20	0.00	1.93	0.00	5.53	2.47	0.40	0.00
33.00	40.05	37.20	11.21	4.40	0.00	1.06	0.00	5.19	0.99	0.09	0.00
34.00	40.06	37.20	8.24	9.48	0.00	2.15	0.00	0.00	0.00	0.00	0.00
35.00	40.05	37.20	9.09	9.87	0.00	2.37	0.00	0.00	0.00	0.00	0.00
36.00	40.06	37.18	8.40	13.99	0.00	0.45	0.00	0.00	0.00	0.00	0.00
37.00	40.06	37.20	9.61	12.70	0.00	0.70	0.00	0.00	0.00	0.00	0.00
38.00	40.05	37.20	7.10	7.66	0.00	1.58	0.00	0.00	0.00	0.00	0.00
39.00	40.06	37.20	7.63	8.83	1.44	2.08	0.00	5.09	0.69	0.25	0.01
