Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.636s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	41.61	39.83	35.27	15.45	13.48	0.00	2.90	0.00	0.00	0.00	0.00
3.00	41.96	40.06	35.29	16.00	11.31	0.00	3.95	0.00	0.00	0.00	0.00
4.00	41.97	40.05	35.29	11.43	8.46	3.58	2.75	0.19	0.04	0.00	0.01
5.00	41.96	40.06	35.29	14.53	9.83	6.75	2.50	0.54	0.02	0.00	0.06
6.00	41.97	40.05	35.29	15.61	9.85	6.94	2.67	0.70	0.00	0.00	0.08
7.00	41.96	40.06	35.29	14.50	11.51	6.44	0.77	0.18	0.00	0.00	0.00
8.00	41.96	40.06	35.29	17.22	14.32	8.11	0.00	0.00	0.00	0.00	0.00
9.00	41.97	40.05	35.29	16.42	14.27	6.74	0.00	0.00	0.00	0.00	0.00
10.00	41.96	40.06	35.29	14.62	11.38	6.87	0.48	0.13	0.28	0.00	0.00
11.00	41.97	40.05	35.29	12.68	8.56	5.75	1.73	0.30	0.60	0.00	0.00
12.00	41.96	40.06	35.29	12.31	8.07	4.67	1.38	0.39	0.27	0.00	0.00
13.00	41.96	40.06	35.29	12.74	8.83	4.72	1.52	0.22	0.53	0.00	0.00
14.00	41.97	40.05	35.29	14.72	9.29	7.36	1.83	0.43	0.19	0.00	0.00
15.00	41.96	40.06	35.29	16.17	10.08	8.28	2.81	0.58	0.00	0.00	0.00
16.00	41.97	40.05	35.29	16.10	9.40	8.01	2.50	0.60	0.00	0.00	0.00
17.00	41.96	40.06	35.29	15.76	10.12	7.03	2.46	0.79	0.00	0.00	0.00
18.00	41.97	40.05	35.29	15.19	9.92	7.68	2.58	0.86	0.00	0.00	0.00
19.00	41.96	40.06	35.29	15.57	10.12	8.14	2.62	0.70	0.00	0.00	0.00
20.00	41.96	40.06	35.29	16.70	9.40	9.03	2.19	0.54	0.00	0.00	0.00
21.00	41.97	40.05	35.29	15.95	10.46	8.47	2.65	0.60	0.00	0.00	0.00
22.00	41.96	40.06	35.29	16.14	9.57	9.05	2.56	0.54	0.00	0.00	0.00
23.00	41.97	40.05	35.29	14.06	8.14	7.10	2.49	0.37	0.00	0.00	0.00
24.00	41.96	40.06	35.29	8.30	0.00	12.47	0.00	0.00	0.00	0.00	0.00
25.00	41.97	40.06	35.29	11.56	7.70	2.48	1.80	0.35	0.08	0.00	0.00
26.00	41.96	40.05	35.29	12.20	7.98	3.68	1.56	0.39	0.04	0.00	0.00
27.00	41.96	40.06	35.29	8.25	8.95	4.76	1.90	0.17	0.06	0.00	0.00
28.00	41.97	40.05	35.29	11.38	10.74	0.26	2.61	0.83	0.02	0.00	0.00
29.00	41.96	40.06	35.29	15.04	2.66	13.11	0.63	0.26	0.00	0.00	0.00
30.00	41.97	40.06	35.29	8.62	0.00	9.10	0.00	0.00	0.00	0.00	0.00
31.00	41.96	40.05	35.29	5.42	0.00	7.40	0.00	0.00	0.00	0.00	0.00
32.00	41.96	40.06	35.29	12.11	0.00	7.96	0.00	0.00	0.00	0.00	0.00
33.00	41.97	40.05	35.29	4.72	0.00	5.92	0.00	0.00	0.00	0.00	0.00
34.00	41.96	40.06	35.29	0.00	1.90	11.03	1.01	0.09	0.00	0.00	0.00
35.00	41.97	40.05	35.29	0.00	12.98	3.35	7.09	0.00	0.00	0.00	0.00
36.00	41.96	40.06	35.29	0.00	12.48	11.31	6.84	0.00	0.00	0.00	0.00
37.00	41.97	40.06	35.29	0.00	7.87	13.11	4.49	0.00	0.00	0.00	0.00
38.00	41.96	40.05	35.29	11.51	5.42	12.31	2.26	0.00	0.00	0.00	0.00
39.00	41.96	40.06	35.29	14.98	10.37	0.70	1.36	0.00	0.00	0.00	0.00
