Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.609s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	21.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	38.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	38.14	5.94	0.00	0.00	6.04	0.00	0.00	0.00	0.00	5.12	0.00	0.00	0.00	0.00	0.00	0.00
6.00	38.15	18.32	0.00	0.00	17.05	0.00	0.00	0.00	0.00	13.30	0.00	0.00	0.00	0.00	0.00	0.00
7.00	38.15	16.69	0.00	0.00	9.97	0.00	0.00	0.00	0.00	7.86	0.00	0.00	0.00	0.00	0.00	0.00
8.00	38.15	21.02	0.00	0.00	9.97	0.00	0.00	0.00	0.00	4.16	0.00	0.00	0.00	0.00	0.00	0.00
9.00	38.14	17.23	0.00	0.00	16.91	0.00	0.00	0.00	0.00	13.69	0.00	0.00	0.00	0.00	0.00	0.00
10.00	38.15	18.98	0.00	0.00	19.38	0.00	0.00	0.00	0.00	13.35	0.00	0.00	0.00	0.00	0.00	0.00
11.00	38.15	17.63	0.00	0.00	16.69	0.00	0.00	0.00	0.00	13.35	0.00	0.00	0.00	0.00	0.00	0.00
