Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.612s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	36.26	32.68	23.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	35.29	25.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	35.29	25.75	0.00	2.39	9.35	0.00	0.00	5.24	0.00	0.03	0.00	0.00	0.10	0.19	0.00	3.26	0.00	0.00	0.00	0.00
6.00	39.10	35.29	25.74	2.48	1.76	4.20	6.10	0.03	1.13	0.00	0.00	0.03	0.00	0.22	0.02	4.87	1.40	0.00	0.00	0.00	0.00
7.00	39.09	35.29	25.75	0.60	4.09	3.39	4.36	0.00	0.64	0.00	0.00	0.00	0.00	0.03	1.25	3.93	3.69	0.00	0.00	0.00	0.00
8.00	39.10	35.29	25.75	3.65	3.56	7.47	3.65	0.00	0.71	0.00	0.00	0.00	0.00	0.00	0.71	4.54	2.46	0.00	0.00	0.00	0.00
9.00	39.10	35.29	25.75	3.20	3.52	5.86	4.20	0.00	2.01	0.00	0.00	0.00	0.00	0.00	0.00	3.84	5.01	0.00	0.00	0.00	0.00
10.00	39.09	35.29	25.75	4.30	3.64	6.64	4.62	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.28	2.57	3.91	0.00	0.00	0.00	0.00
11.00	39.10	35.29	25.74	3.31	3.31	7.29	3.98	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.40	2.75	4.29	0.00	0.00	0.00	0.00
12.00	39.10	35.29	25.75	4.07	3.80	8.16	4.11	0.00	2.17	0.00	0.00	0.00	0.00	0.13	0.35	3.27	5.67	0.00	0.00	0.00	0.00
13.00	39.09	35.29	25.75	1.37	4.56	7.12	1.22	0.00	1.46	0.00	0.00	0.00	0.00	0.74	0.28	3.82	1.42	0.00	0.00	0.00	0.00
14.00	39.10	35.29	25.75	0.00	4.57	7.46	0.00	0.00	8.77	0.00	0.00	0.00	0.00	1.89	1.29	4.45	0.00	0.00	0.00	0.00	0.00
15.00	39.10	35.29	25.75	0.00	3.34	8.28	0.00	0.00	2.79	0.31	0.00	0.00	0.00	2.25	2.74	4.27	0.00	0.00	0.00	0.00	0.00
16.00	39.09	35.29	25.74	0.00	0.00	8.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.85	3.59	5.74	5.88	0.00	0.00	0.00	0.00
17.00	39.10	35.29	25.75	2.68	0.00	5.38	1.27	0.00	2.56	0.00	0.00	0.00	0.00	1.09	0.86	3.09	4.55	0.00	0.00	0.00	0.00
18.00	39.10	35.29	25.75	5.13	0.00	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.53	4.00	5.06	0.00	0.00	0.00	0.00
19.00	39.09	35.29	25.75	4.63	2.95	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.77	3.81	1.97	0.00	0.00	0.00	0.00
20.00	39.10	35.29	25.75	0.99	5.44	6.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.57	5.95	4.94	0.00	0.00	0.00	0.00
21.00	39.10	35.29	25.74	1.20	5.39	1.85	0.00	0.00	3.44	0.00	0.00	0.00	0.00	0.28	3.60	2.62	3.35	0.00	0.00	0.00	0.00
22.00	39.09	35.29	25.75	2.12	7.21	0.00	0.00	0.00	5.22	0.00	0.00	0.00	0.00	0.46	5.10	0.00	4.31	0.00	0.00	0.00	0.00
23.00	39.10	35.29	25.75	3.14	8.24	0.00	0.00	0.00	4.41	0.00	0.00	0.00	0.00	3.40	2.82	0.10	3.90	0.00	0.00	0.00	0.00
24.00	39.10	35.29	25.75	0.00	7.91	0.00	0.00	0.00	6.95	0.00	0.00	0.00	0.00	5.23	2.16	0.00	7.22	0.00	0.00	0.00	0.00
25.00	39.09	35.29	25.75	0.00	2.48	0.00	0.00	0.00	7.94	0.00	0.00	0.00	0.00	7.33	1.25	0.00	6.08	0.00	0.00	0.00	0.00
26.00	39.10	35.29	25.74	0.00	0.00	0.00	0.00	0.00	9.94	0.00	0.00	0.00	0.00	8.06	0.13	0.00	7.31	0.00	0.00	0.00	0.00
27.00	39.10	35.29	25.75	4.45	0.00	6.95	0.00	0.00	2.92	0.00	0.00	0.00	0.00	2.37	0.09	0.00	6.42	0.00	0.00	0.00	0.00
28.00	39.09	35.29	25.75	0.02	0.00	14.03	0.00	0.00	4.74	0.00	0.00	0.00	0.00	0.00	2.80	0.00	6.38	0.00	0.00	0.00	0.00
29.00	39.10	35.29	25.75	2.73	3.41	7.30	0.00	0.00	3.56	0.00	0.00	0.00	0.00	0.16	4.00	0.00	3.77	0.00	0.00	0.00	0.00
30.00	39.10	35.29	25.75	9.19	8.34	5.77	0.00	0.00	1.16	0.00	0.00	0.00	0.00	0.22	3.94	0.00	3.00	0.00	0.00	0.00	0.00
