Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.661s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	24.64	24.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	33.38	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	33.38	33.38	3.81	3.68	2.50	0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.00	0.00	0.00	3.25	0.00	0.00	0.00	0.00	0.00	0.00
6.00	33.38	33.38	6.40	8.03	2.58	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.02	5.13	0.00	0.00	0.00	7.70	0.00	0.00	0.00	0.00	0.00	0.00
7.00	33.38	33.38	1.85	2.22	0.90	0.46	0.03	0.00	0.03	8.78	0.00	0.00	0.00	0.00	1.27	0.00	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00
8.00	33.39	33.38	3.86	0.00	0.00	0.00	0.00	0.00	0.00	13.48	0.00	0.00	0.33	9.77	0.00	0.10	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00
9.00	33.38	33.39	8.62	0.00	0.00	0.00	0.00	0.00	0.00	6.42	0.00	0.00	1.13	6.99	0.00	0.82	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00
10.00	33.38	33.38	7.58	0.00	0.00	0.00	0.00	0.00	0.00	8.06	0.00	0.00	4.02	7.45	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00
11.00	33.38	33.38	5.10	0.00	0.00	0.00	0.00	0.00	0.00	6.08	0.00	0.00	2.12	6.13	0.00	1.66	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00
12.00	33.38	33.38	9.74	0.00	0.00	0.00	0.00	0.00	0.00	9.02	0.00	0.00	0.79	10.10	0.00	0.94	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00	0.00
13.00	33.38	33.38	8.15	0.00	0.00	0.00	0.00	0.00	0.00	8.88	0.00	0.00	0.00	8.92	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00
14.00	33.38	33.38	12.81	0.00	0.00	0.00	0.00	0.00	0.00	12.04	0.00	0.00	0.38	10.68	0.00	0.49	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00
15.00	33.39	33.38	3.00	0.00	0.00	0.00	0.00	0.00	0.00	11.37	0.00	0.00	0.80	6.86	0.00	0.89	0.00	0.00	4.59	0.00	0.00	0.00	0.00	0.00	0.00
16.00	33.38	33.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.31	0.00	0.00	0.00	10.64	0.00	0.00	0.00	0.00	8.58	0.00	0.00	0.00	0.00	0.00	0.00
17.00	33.38	33.38	0.06	0.00	0.00	0.00	0.00	0.00	0.00	6.91	0.00	0.00	1.15	3.09	0.00	0.30	0.00	0.00	1.00	0.08	0.00	0.00	0.00	0.00	0.00
18.00	33.38	33.38	0.38	0.00	0.00	0.00	0.00	0.00	0.00	7.93	0.00	0.00	1.08	3.49	0.00	1.20	0.00	0.00	0.74	0.20	0.00	0.00	0.00	0.00	0.00
19.00	33.38	33.38	2.94	0.00	0.00	0.00	0.00	0.00	0.00	6.83	0.00	0.00	0.75	2.84	0.00	0.61	0.00	0.00	0.45	0.07	0.00	0.00	0.00	0.00	0.00
20.00	33.38	33.38	9.88	0.00	0.00	0.00	0.00	0.00	0.00	9.31	0.00	0.00	1.30	5.73	0.00	0.00	0.00	0.00	2.53	0.00	0.00	0.00	0.00	0.00	0.00
21.00	33.38	33.38	8.97	0.00	0.00	0.00	0.00	0.00	0.00	6.93	0.00	0.00	1.38	3.46	0.00	0.55	0.00	0.00	1.59	0.00	0.00	0.00	0.00	0.00	0.00
22.00	33.39	33.39	10.49	0.00	0.00	0.00	0.00	0.00	0.00	9.22	0.00	0.00	1.12	2.74	0.00	1.45	0.00	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00
23.00	33.38	33.38	9.41	0.00	0.00	0.00	0.00	0.00	0.00	6.35	0.00	0.00	1.15	2.92	0.00	1.06	0.00	0.00	1.36	0.00	0.00	0.00	0.00	0.00	0.00
24.00	33.38	33.38	11.02	0.00	0.00	0.00	0.00	0.00	0.00	9.47	0.00	0.00	0.90	4.27	0.00	2.12	0.00	0.00	1.86	0.00	0.00	0.00	0.00	0.00	0.00
25.00	33.38	33.38	8.39	1.93	0.58	0.22	0.37	0.00	1.99	8.98	0.00	0.00	0.09	0.67	2.26	0.82	0.00	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00
