Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (9.791s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	25.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	7.66	7.56	7.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	39.10	12.78	12.48	10.24	0.00	0.00	2.52	0.00	0.00	0.00	0.00
7.00	39.09	21.71	6.22	5.21	0.00	0.00	2.29	0.00	0.00	0.00	0.00
8.00	39.10	19.10	14.14	13.96	0.00	0.00	0.02	0.00	0.00	0.00	0.00
9.00	39.10	16.52	15.81	16.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	39.09	16.10	16.97	16.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	39.10	14.40	14.73	14.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	39.10	13.94	14.16	16.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	39.09	8.06	7.12	14.64	0.00	0.00	0.26	0.00	0.00	0.00	0.00
14.00	39.10	0.00	0.00	19.07	0.00	0.00	0.15	0.00	0.00	0.00	0.00
15.00	39.10	0.00	0.00	19.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	39.09	0.00	0.00	19.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	39.10	12.80	4.23	17.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	39.10	18.01	17.32	11.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	39.09	20.87	20.61	2.43	0.00	0.00	0.38	0.00	0.00	0.00	0.00
20.00	39.10	12.81	12.57	9.98	0.00	0.00	3.43	0.00	0.00	0.00	0.00
21.00	39.10	12.61	12.40	9.58	0.00	0.00	3.23	0.00	0.00	0.00	0.00
22.00	39.09	13.56	12.45	9.68	0.00	0.00	2.96	0.00	0.00	0.00	0.00
23.00	39.10	15.28	2.74	10.67	0.00	0.00	5.17	0.00	0.00	0.00	0.00
24.00	39.10	21.28	0.00	16.23	0.00	0.00	2.28	0.00	0.00	0.00	0.00
25.00	39.09	3.67	13.71	10.99	0.00	0.00	4.22	0.00	0.00	0.00	0.00
26.00	39.10	0.00	17.59	11.75	0.00	0.00	5.78	0.00	0.00	0.00	0.00
27.00	39.10	2.70	16.23	14.75	0.00	0.00	3.38	0.00	0.00	0.00	0.00
28.00	39.09	13.57	17.72	17.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	39.10	16.74	16.18	16.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	39.10	17.31	16.56	16.56	0.00	0.00	0.02	0.00	0.00	0.00	0.00
31.00	39.09	16.64	15.91	16.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	39.10	15.42	10.78	12.62	0.00	0.00	2.34	0.00	0.00	0.00	0.00
33.00	39.10	11.87	13.36	9.33	0.00	0.00	3.04	0.00	0.00	0.00	0.00
34.00	39.09	12.08	12.19	10.26	0.00	0.00	3.68	0.00	0.00	0.00	0.00
35.00	39.10	12.95	12.40	9.21	0.00	0.00	3.11	0.00	0.00	0.00	0.00
36.00	39.10	8.18	14.90	9.48	0.00	0.00	3.81	0.00	0.00	0.00	0.00
37.00	39.09	12.81	14.33	16.99	0.00	0.00	1.06	0.00	0.00	0.00	0.00
38.00	39.10	20.44	7.33	16.73	0.00	0.00	0.76	0.00	0.00	0.00	0.00
39.00	39.10	12.63	11.99	9.39	0.00	0.00	3.35	0.00	0.00	0.00	0.00
