Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.587s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	39.89	37.79	35.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	38.15	35.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	38.14	35.29	10.01	8.51	1.55	0.97	0.00	0.00	0.00	0.00
6.00	40.05	38.15	35.29	14.70	14.69	0.00	4.89	0.00	0.00	0.00	0.00
7.00	40.06	38.15	35.29	18.43	17.25	0.00	2.62	0.00	0.00	0.00	0.00
8.00	40.06	38.15	35.29	19.57	17.04	0.00	1.26	0.00	0.00	0.00	0.00
9.00	40.05	38.14	35.29	16.06	16.64	0.00	3.99	0.00	0.01	0.00	0.00
10.00	40.06	38.15	35.29	14.89	15.76	0.00	5.84	0.00	0.00	0.00	0.00
11.00	40.05	38.15	35.29	14.61	16.10	0.00	5.24	0.00	0.00	0.00	0.00
12.00	40.06	38.15	35.29	19.04	17.99	0.00	2.74	0.00	0.00	0.00	0.00
13.00	40.06	38.14	35.29	20.26	16.08	0.00	2.66	0.00	0.19	0.00	0.00
14.00	40.05	38.15	35.29	18.78	14.12	0.00	4.59	0.00	1.29	0.00	0.00
15.00	40.06	38.15	35.29	18.25	12.67	0.00	4.31	0.00	1.92	0.00	0.00
16.00	40.05	38.15	35.29	19.88	15.14	0.00	5.94	0.00	0.00	0.00	0.00
17.00	40.06	38.14	35.29	20.26	15.58	0.00	5.68	0.00	0.00	0.00	0.00
18.00	40.05	38.15	35.29	21.55	17.07	0.00	1.55	0.00	0.01	0.00	0.00
19.00	40.06	38.15	35.29	16.80	16.34	0.00	3.38	0.00	0.00	0.00	0.00
20.00	40.06	38.15	35.29	15.08	16.92	0.00	6.08	0.00	0.00	0.00	0.00
21.00	40.05	38.14	35.29	14.39	15.24	0.00	5.01	0.00	0.00	0.00	0.00
22.00	40.06	38.15	35.29	15.21	16.61	0.00	5.83	0.00	0.00	0.00	0.00
23.00	40.05	38.15	35.29	14.55	15.48	0.00	5.74	0.00	0.00	0.00	0.00
24.00	40.06	38.14	35.29	21.55	11.63	0.00	1.31	0.00	0.00	0.00	0.00
25.00	40.06	38.15	35.29	16.72	16.67	0.00	3.86	0.00	0.00	0.00	0.00
26.00	40.05	38.15	35.29	14.39	16.61	0.00	5.47	0.00	0.00	0.00	0.00
27.00	40.06	38.15	35.29	14.40	16.07	0.00	5.54	0.00	0.00	0.00	0.00
28.00	40.05	38.14	35.29	15.18	16.92	0.00	6.10	0.00	0.00	0.00	0.00
29.00	40.06	38.15	35.29	20.85	7.83	0.00	2.84	0.00	0.00	0.00	0.00
30.00	40.06	38.15	35.29	20.29	16.03	0.00	6.04	0.00	0.00	0.00	0.00
31.00	40.05	38.15	35.29	19.53	14.95	0.00	5.68	0.00	0.00	0.00	0.00
32.00	40.06	38.14	35.29	20.29	16.07	0.00	6.09	0.00	0.00	0.00	0.00
33.00	40.05	38.15	35.29	19.96	14.85	0.00	6.01	0.00	0.00	0.00	0.00
34.00	40.06	38.15	35.29	21.96	17.88	0.00	1.49	0.00	0.00	0.00	0.00
35.00	40.05	38.15	35.29	21.00	17.01	0.00	1.72	0.00	0.00	0.00	0.00
36.00	40.06	38.14	35.29	21.00	15.06	0.00	13.30	0.00	0.00	0.00	0.00
37.00	40.06	38.15	35.29	20.96	17.99	0.00	3.80	0.00	0.00	0.00	0.00
38.00	40.05	38.15	35.29	20.98	17.05	0.00	8.61	0.00	0.00	0.00	0.00
39.00	40.06	38.15	35.29	20.99	17.28	0.00	7.39	0.00	0.00	0.00	0.00
