Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.602s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	21.34	20.56	18.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	38.15	35.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	38.14	35.29	0.66	0.03	9.68	8.62	0.00	0.00	0.00	0.00
6.00	40.05	38.15	35.29	0.00	0.00	16.21	12.40	0.00	0.00	0.00	0.00
7.00	40.06	38.15	35.29	0.00	0.00	15.31	12.40	0.03	0.00	0.00	0.00
8.00	40.06	38.15	35.29	0.00	0.00	16.17	12.36	0.00	0.00	0.00	0.00
9.00	40.05	38.14	35.29	0.00	0.00	16.25	12.43	0.00	0.00	0.00	0.00
10.00	40.06	38.15	35.29	0.00	0.00	16.22	12.40	0.00	0.00	0.00	0.00
11.00	40.05	38.15	35.29	0.00	0.00	15.92	12.39	2.65	0.00	0.00	0.00
12.00	40.06	38.15	35.29	0.00	0.00	16.50	12.40	6.86	0.00	0.00	0.00
13.00	40.06	38.14	35.29	0.00	0.00	15.87	12.39	6.38	0.00	0.00	0.00
14.00	40.05	38.15	35.29	0.00	0.00	16.21	12.35	7.34	0.00	0.00	0.00
15.00	40.06	38.15	35.29	0.00	0.00	16.22	12.47	6.79	0.00	0.00	0.00
16.00	40.05	38.15	35.29	0.00	0.00	16.30	12.40	3.39	0.00	0.00	0.00
17.00	40.06	38.14	35.29	0.00	0.00	16.21	12.39	5.76	0.00	0.00	0.00
18.00	40.05	38.15	35.29	0.00	0.00	16.23	12.34	11.16	0.00	0.00	0.00
19.00	40.06	38.15	35.29	0.00	0.00	16.19	12.43	10.35	0.00	0.00	0.00
20.00	40.06	38.15	35.29	0.00	0.00	16.23	12.42	11.06	0.00	0.00	0.00
21.00	40.05	38.14	35.29	0.00	0.00	16.22	12.40	10.00	0.00	0.00	0.00
22.00	40.06	38.15	35.29	0.00	0.00	16.21	5.03	1.11	0.00	0.00	0.00
23.00	40.05	38.15	35.29	0.00	0.00	16.22	12.40	0.00	0.00	0.00	0.00
24.00	40.06	38.14	35.29	0.00	0.00	16.19	12.39	5.35	0.00	0.00	0.00
25.00	40.06	38.15	35.29	0.00	0.00	16.23	12.41	10.26	0.00	0.00	0.00
26.00	40.05	38.15	35.29	0.00	0.00	16.22	12.39	10.46	0.00	0.00	0.00
27.00	40.06	38.15	35.29	0.00	0.00	16.21	12.40	10.16	0.00	0.00	0.00
28.00	40.05	38.14	35.29	0.00	0.00	16.19	12.39	11.15	0.00	0.00	0.00
29.00	40.06	38.15	35.29	0.00	0.00	16.24	12.42	2.40	0.00	0.00	0.00
30.00	40.06	38.15	35.29	0.00	0.00	16.21	12.40	0.03	0.00	0.00	0.00
31.00	40.05	38.15	35.29	0.00	0.00	16.22	12.39	0.00	0.00	0.00	0.00
32.00	40.06	38.14	35.29	0.00	0.00	16.21	12.41	0.00	0.00	0.00	0.00
33.00	40.05	38.15	35.29	0.00	0.00	16.22	12.39	0.00	0.00	0.00	0.00
34.00	40.06	38.15	35.29	0.00	0.00	16.22	12.40	0.00	0.00	0.00	0.00
35.00	40.05	38.15	35.29	0.00	0.00	16.21	12.40	0.00	0.00	0.00	0.00
36.00	40.06	38.14	35.29	0.00	0.00	16.22	12.40	0.00	0.00	0.00	0.00
37.00	40.06	38.15	35.29	0.00	0.00	16.22	12.40	0.00	0.00	0.00	0.00
38.00	40.05	38.15	35.29	0.00	0.00	16.21	12.40	0.00	0.00	0.00	0.00
39.00	40.06	38.15	35.29	0.00	0.00	16.22	12.40	0.00	0.00	0.00	0.00
