Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (9.467s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	32.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	0.00	0.00	15.28	12.52	0.00	0.00	0.00	0.00	0.00	0.00
6.00	40.05	0.00	11.52	18.82	15.75	0.00	0.00	0.00	0.00	0.00	0.00
7.00	40.06	0.00	7.65	8.89	16.18	0.00	0.00	0.00	0.00	0.00	0.00
8.00	40.06	0.00	16.86	18.16	13.56	0.00	0.00	0.00	0.00	0.00	0.00
9.00	40.05	0.00	17.53	17.46	13.61	0.00	0.00	0.00	0.00	0.00	0.00
10.00	40.06	0.00	15.03	17.19	14.41	0.00	0.00	0.00	0.00	0.00	0.00
11.00	40.05	0.00	16.50	18.50	12.85	0.00	0.00	0.00	0.00	0.00	0.00
12.00	40.06	0.00	16.42	17.41	12.66	0.00	0.00	0.00	0.00	0.00	0.00
13.00	40.06	0.00	17.08	18.37	13.61	0.00	0.00	0.00	0.00	0.00	0.00
14.00	40.05	0.00	17.06	18.44	14.31	0.00	0.00	0.00	0.01	0.00	0.00
15.00	40.06	0.00	16.55	17.53	14.58	0.00	0.00	0.00	0.00	0.00	0.00
16.00	40.05	0.00	17.80	17.72	13.51	0.00	0.00	0.00	0.01	0.00	0.00
17.00	40.06	0.00	17.00	18.73	13.22	0.00	0.00	0.00	0.00	0.00	0.00
18.00	40.05	0.00	18.06	17.95	14.58	0.00	0.00	0.00	0.00	0.00	0.00
19.00	40.06	0.00	8.41	20.48	15.69	0.00	0.00	0.00	0.00	0.00	0.00
20.00	40.06	0.00	0.00	20.99	17.16	0.00	0.00	0.00	0.01	0.00	0.00
21.00	40.05	0.00	0.00	20.98	17.17	0.00	0.00	0.00	0.02	0.00	0.00
22.00	40.06	0.00	0.00	20.99	17.16	0.00	0.00	0.00	0.00	0.00	0.00
23.00	40.05	0.00	8.31	18.64	14.98	0.00	0.00	0.00	0.00	0.00	0.00
24.00	40.06	0.00	19.09	15.86	14.18	0.00	0.00	0.00	0.00	0.00	0.00
25.00	40.06	0.00	18.26	1.20	14.84	0.00	0.00	0.00	0.00	0.00	0.00
26.00	40.05	0.00	17.12	13.62	12.19	0.00	0.00	0.00	0.00	0.00	0.00
27.00	40.06	0.00	16.58	18.23	14.12	0.00	0.00	0.00	0.02	0.00	0.00
28.00	40.05	0.00	16.28	16.40	12.53	0.00	0.00	0.00	0.00	0.00	0.00
29.00	40.06	0.00	17.94	17.59	12.43	0.00	0.00	0.00	0.00	0.00	0.00
30.00	40.06	0.00	18.07	18.43	13.78	0.00	0.00	0.00	0.00	0.00	0.00
31.00	40.05	0.00	16.82	17.24	13.63	0.00	0.00	0.00	0.00	0.00	0.00
32.00	40.06	0.00	17.69	18.73	13.99	0.00	0.00	0.00	0.00	0.00	0.00
33.00	40.05	0.00	16.82	18.16	13.44	0.00	0.00	0.00	0.00	0.00	0.00
34.00	40.06	0.00	17.90	18.49	13.31	0.00	0.00	0.00	0.01	0.00	0.00
35.00	40.05	0.00	16.61	17.70	14.03	0.00	0.00	0.00	0.00	0.00	0.00
36.00	40.06	0.00	18.59	13.69	16.08	0.00	0.00	0.00	0.00	0.00	0.00
37.00	40.06	0.00	22.84	6.31	16.08	0.00	0.00	0.00	0.00	0.00	0.00
38.00	40.05	0.00	28.15	0.04	17.08	0.00	0.00	0.00	0.00	0.00	0.00
39.00	40.06	0.00	20.52	8.27	15.53	0.00	0.00	0.00	0.00	0.00	0.00
